accelerator,act_fn,avg_memory,batch_size,device,dropout,hidden_dim,latency,macs,max_memory,model,requires_grad,seq_len,total_params,trainable_params,use_torchscript
0.0,relu,2013.64453125,1.0,cpu,0.0,8.0,0.00047550309973303233,152.0,2013.64453125,rnn,0.0,1.0,144.0,0.0,0.0
0.0,relu,2013.78125,1.0,cpu,0.0,16.0,0.00048437560035381467,560.0,2013.78125,rnn,0.0,1.0,544.0,0.0,0.0
0.0,relu,2013.80078125,1.0,cpu,0.0,32.0,0.0005022533994633704,2144.0,2013.80078125,rnn,0.0,1.0,2112.0,0.0,0.0
0.0,relu,2013.83984375,1.0,cpu,0.0,64.0,0.0005347511993022637,8384.0,2013.83984375,rnn,0.0,1.0,8320.0,0.0,0.0
0.0,relu,2014.3671875,1.0,cpu,0.0,256.0,0.001094492300762795,131840.0,2014.3671875,rnn,0.0,1.0,131584.0,0.0,0.0
0.0,relu,2016.38671875,1.0,cpu,0.0,512.0,0.0022654308500932533,525824.0,2016.38671875,rnn,0.0,1.0,525312.0,0.0,0.0
0.0,relu,2024.481119791667,1.0,cpu,0.0,1024.0,0.006427449500188231,2100224.0,2024.484375,rnn,0.0,1.0,2099200.0,0.0,0.0
0.0,relu,2056.566927083333,1.0,cpu,0.0,2048.0,0.020750970349763517,8394752.0,2056.57421875,rnn,0.0,1.0,8392704.0,0.0,0.0
0.0,relu,2128.616629464286,1.0,cpu,0.0,3072.0,0.046882182298577386,18883584.0,2128.66015625,rnn,0.0,1.0,18880512.0,0.0,0.0
0.0,relu,2256.703125,1.0,cpu,0.0,4096.0,0.15664309579879046,33566720.0,2256.765625,rnn,0.0,1.0,33562624.0,0.0,0.0
0.0,relu,2256.76953125,1.0,cpu,0.0,1.0,0.000572319349157624,10.0,2256.76953125,rnn,0.0,2.0,4.0,0.0,0.0
0.0,relu,2256.76953125,1.0,cpu,0.0,2.0,0.0005700511013856157,28.0,2256.76953125,rnn,0.0,2.0,12.0,0.0,0.0
0.0,relu,2256.76953125,1.0,cpu,0.0,4.0,0.0005717126012314112,88.0,2256.76953125,rnn,0.0,2.0,40.0,0.0,0.0
0.0,relu,2056.75390625,1.0,cpu,0.0,8.0,0.0005731084500439465,304.0,2056.75390625,rnn,0.0,2.0,144.0,0.0,0.0
0.0,relu,2056.75390625,1.0,cpu,0.0,16.0,0.0005664104508468881,1120.0,2056.75390625,rnn,0.0,2.0,544.0,0.0,0.0
0.0,relu,2056.75390625,1.0,cpu,0.0,32.0,0.0005805252003483473,4288.0,2056.75390625,rnn,0.0,2.0,2112.0,0.0,0.0
0.0,relu,2056.75390625,1.0,cpu,0.0,64.0,0.0006347784510580822,16768.0,2056.75390625,rnn,0.0,2.0,8320.0,0.0,0.0
0.0,relu,2056.75390625,1.0,cpu,0.0,256.0,0.0013684929988812655,263680.0,2056.75390625,rnn,0.0,2.0,131584.0,0.0,0.0
0.0,relu,2056.75390625,1.0,cpu,0.0,512.0,0.0031542774493573235,1051648.0,2056.75390625,rnn,0.0,2.0,525312.0,0.0,0.0
0.0,relu,2056.75390625,1.0,cpu,0.0,1024.0,0.009103637901716866,4200448.0,2056.75390625,rnn,0.0,2.0,2099200.0,0.0,0.0
0.0,relu,2056.75390625,1.0,cpu,0.0,2048.0,0.030629203500575387,16789504.0,2056.75390625,rnn,0.0,2.0,8392704.0,0.0,0.0
