model,batch_size,hidden_dim,seq_len,device,accelerator,requires_grad,use_torchscript,dropout,act_fn,avg_memory,max_memory,latency,macs,total_params,trainable_params
feedforward,1.0,16.0,32.0,cpu,0.0,0.0,0.0,,relu,363.359375,363.359375,0.0006259268498979,0.0,0.0,0.0
feedforward,1.0,32.0,32.0,cpu,0.0,0.0,0.0,,relu,363.4263392857143,363.453125,0.0006643354019615,0.0,0.0,0.0
feedforward,1.0,64.0,32.0,cpu,0.0,0.0,0.0,,relu,363.453125,363.453125,0.0006877932988572,0.0,0.0,0.0
feedforward,1.0,256.0,32.0,cpu,0.0,0.0,0.0,,relu,363.4541015625,363.45703125,0.000873369348119,0.0,0.0,0.0
feedforward,1.0,512.0,32.0,cpu,0.0,0.0,0.0,,relu,363.515625,363.515625,0.0021516698005143,0.0,0.0,0.0
feedforward,1.0,1024.0,32.0,cpu,0.0,0.0,0.0,,relu,363.5234375,363.5234375,0.0071888518519699,0.0,0.0,0.0
feedforward,1.0,2048.0,32.0,cpu,0.0,0.0,0.0,,relu,263.52734375,263.52734375,0.0275019360502483,0.0,0.0,0.0
feedforward,1.0,3072.0,32.0,cpu,0.0,0.0,0.0,,relu,309.91796875,309.91796875,0.0672538731480017,0.0,0.0,0.0
feedforward,1.0,4096.0,32.0,cpu,0.0,0.0,0.0,,relu,378.78515625,387.86328125,0.110775294402265,0.0,0.0,0.0
feedforward,1.0,1.0,64.0,cpu,0.0,0.0,0.0,,relu,355.97265625,355.97265625,0.0006416598975192,0.0,0.0,0.0
feedforward,1.0,2.0,64.0,cpu,0.0,0.0,0.0,,relu,356.28515625,356.38671875,0.0005057569505879,0.0,0.0,0.0
feedforward,1.0,4.0,64.0,cpu,0.0,0.0,0.0,,relu,356.38671875,356.38671875,0.0005408424010965,0.0,0.0,0.0
feedforward,1.0,8.0,64.0,cpu,0.0,0.0,0.0,,relu,356.38671875,356.38671875,0.0005134818493388,0.0,0.0,0.0
feedforward,1.0,16.0,64.0,cpu,0.0,0.0,0.0,,relu,356.53515625,356.53515625,0.0005239899503067,0.0,0.0,0.0
feedforward,1.0,32.0,64.0,cpu,0.0,0.0,0.0,,relu,356.53515625,356.53515625,0.0005301083496306,0.0,0.0,0.0
feedforward,1.0,64.0,64.0,cpu,0.0,0.0,0.0,,relu,356.53515625,356.53515625,0.0005787953501567,0.0,0.0,0.0
feedforward,1.0,256.0,64.0,cpu,0.0,0.0,0.0,,relu,356.53515625,356.53515625,0.0013004426000406,0.0,0.0,0.0
feedforward,1.0,512.0,64.0,cpu,0.0,0.0,0.0,,relu,356.53515625,356.53515625,0.0038277330022538,0.0,0.0,0.0
feedforward,1.0,1024.0,64.0,cpu,0.0,0.0,0.0,,relu,356.53515625,356.53515625,0.0135788801504531,0.0,0.0,0.0
feedforward,1.0,2048.0,64.0,cpu,0.0,0.0,0.0,,relu,388.01953125,388.01953125,0.0554242473997874,0.0,0.0,0.0
feedforward,1.0,3072.0,64.0,cpu,0.0,0.0,0.0,,relu,433.08984375,433.08984375,0.1353785954008344,0.0,0.0,0.0
feedforward,1.0,4096.0,64.0,cpu,0.0,0.0,0.0,,relu,321.5703125,335.01953125,0.2367118321504676,0.0,0.0,0.0
feedforward,1.0,1.0,128.0,cpu,0.0,0.0,0.0,,relu,287.12890625,287.12890625,0.0005610262480331,0.0,0.0,0.0
feedforward,1.0,2.0,128.0,cpu,0.0,0.0,0.0,,relu,287.3515625,287.3515625,0.0004677937977248,0.0,0.0,0.0
feedforward,1.0,4.0,128.0,cpu,0.0,0.0,0.0,,relu,287.3515625,287.3515625,0.0005315185524523,0.0,0.0,0.0
