model,batch_size,hidden_dim,device,accelerator,requires_grad,use_torchscript,dropout,act_fn,avg_memory,max_memory,latency,macs,total_params,trainable_params,bidirectional,seq_len
lstm,1.0,2048.0,cpu,False,False,False,0.0,relu,4421.75078125,4421.85546875,0.1034785434138029,537395200.0,33570816.0,0.0,False,16.0
lstm,1.0,2048.0,cpu,False,False,False,0.0,relu,4549.834329044118,4549.86328125,0.2449813048355281,1074790400.0,33570816.0,0.0,False,32.0
lstm,1.0,2048.0,cpu,False,False,False,0.0,relu,4677.10886548913,4677.25390625,0.4546842064708471,2149580800.0,33570816.0,0.0,False,64.0
lstm,1.0,2048.0,cpu,False,False,False,0.0,relu,4809.94873046875,4809.953125,0.7010166367981583,4299161600.0,33570816.0,0.0,False,128.0
feedforward,1.0,1.0,cpu,False,False,False,,relu,3607.9765625,3607.9765625,3.873738460242748e-05,1.0,2.0,0.0,,1.0
feedforward,1.0,2.0,cpu,False,False,False,,relu,3609.6171875,3609.6171875,3.9232568815350534e-05,4.0,6.0,0.0,,1.0
feedforward,1.0,4.0,cpu,False,False,False,,relu,3609.6484375,3609.6484375,1.4790473505854606e-05,16.0,20.0,0.0,,1.0
feedforward,1.0,8.0,cpu,False,False,False,,relu,3609.65625,3609.65625,4.0968134999275205e-05,64.0,72.0,0.0,,1.0
feedforward,1.0,16.0,cpu,False,False,False,,relu,3609.69921875,3609.69921875,1.4310097321867943e-05,256.0,272.0,0.0,,1.0
feedforward,1.0,32.0,cpu,False,False,False,,relu,3609.70703125,3609.70703125,1.7540343105793e-05,1024.0,1056.0,0.0,,1.0
feedforward,1.0,64.0,cpu,False,False,False,,relu,3609.73046875,3609.73046875,4.065833054482937e-05,4096.0,4160.0,0.0,,1.0
feedforward,1.0,256.0,cpu,False,False,False,,relu,3609.98828125,3609.98828125,2.396339550614357e-05,65536.0,65792.0,0.0,,1.0
feedforward,1.0,512.0,cpu,False,False,False,,relu,3611.48046875,3611.48046875,0.00010332916863262654,262144.0,262656.0,0.0,,1.0
feedforward,1.0,1024.0,cpu,False,False,False,,relu,3615.5989583333335,3615.61328125,0.0001609825063496828,1048576.0,1049600.0,0.0,,1.0
feedforward,1.0,2048.0,cpu,False,False,False,,relu,3631.93359375,3631.93359375,0.000837226863950491,4194304.0,4196352.0,0.0,,1.0
feedforward,1.0,3072.0,cpu,False,False,False,,relu,3667.9375,3667.9375,0.0027059298008680344,9437184.0,9440256.0,0.0,,1.0
feedforward,1.0,4096.0,cpu,False,False,False,,relu,3731.94140625,3731.94140625,0.004976476076990366,16777216.0,16781312.0,0.0,,1.0
feedforward,1.0,1.0,cpu,False,False,False,,relu,3731.94140625,3731.94140625,1.4631450176239013e-05,2.0,2.0,0.0,,2.0
feedforward,1.0,2.0,cpu,False,False,False,,relu,3732.28515625,3732.28515625,1.5125377103686333e-05,8.0,6.0,0.0,,2.0
feedforward,1.0,4.0,cpu,False,False,False,,relu,3732.28515625,3732.28515625,1.7080409452319146e-05,32.0,20.0,0.0,,2.0
feedforward,1.0,8.0,cpu,False,False,False,,relu,3732.28515625,3732.28515625,2.3174937814474107e-05,128.0,72.0,0.0,,2.0
feedforward,1.0,16.0,cpu,False,False,False,,relu,3732.5234375,3732.5234375,1.5454692766070365e-05,512.0,272.0,0.0,,2.0
feedforward,1.0,32.0,cpu,False,False,False,,relu,3732.53125,3732.53125,1.9023753702640532e-05,2048.0,1056.0,0.0,,2.0
feedforward,1.0,64.0,cpu,False,False,False,,relu,3732.53125,3732.53125,1.911558210849762e-05,8192.0,4160.0,0.0,,2.0
feedforward,1.0,256.0,cpu,False,False,False,,relu,3732.78125,3732.78125,2.6732310652732848e-05,131072.0,65792.0,0.0,,2.0
feedforward,1.0,512.0,cpu,False,False,False,,relu,3733.78125,3733.78125,8.407463319599628e-05,524288.0,262656.0,0.0,,2.0
feedforward,1.0,1024.0,cpu,False,False,False,,relu,3737.78125,3737.78125,0.00023280601017177104,2097152.0,1049600.0,0.0,,2.0
feedforward,1.0,2048.0,cpu,False,False,False,,relu,3753.78125,3753.78125,0.0011797339655458927,8388608.0,4196352.0,0.0,,2.0
feedforward,1.0,3072.0,cpu,False,False,False,,relu,3689.77734375,3689.77734375,0.0029710705392062666,18874368.0,9440256.0,0.0,,2.0
feedforward,1.0,4096.0,cpu,False,False,False,,relu,3753.78125,3753.78125,0.006072685169056058,33554432.0,16781312.0,0.0,,2.0
feedforward,1.0,1.0,cpu,False,False,False,,relu,3753.78515625,3753.78515625,1.8298951908946036e-05,4.0,2.0,0.0,,4.0
feedforward,1.0,2.0,cpu,False,False,False,,relu,3753.78515625,3753.78515625,1.5125144273042679e-05,16.0,6.0,0.0,,4.0
feedforward,1.0,4.0,cpu,False,False,False,,relu,3753.9609375,3753.9609375,1.8740259110927582e-05,64.0,20.0,0.0,,4.0
feedforward,1.0,8.0,cpu,False,False,False,,relu,3753.9609375,3753.9609375,1.626904122531414e-05,256.0,72.0,0.0,,4.0
feedforward,1.0,16.0,cpu,False,False,False,,relu,3753.9609375,3753.9609375,2.0084483548998832e-05,1024.0,272.0,0.0,,4.0
feedforward,1.0,32.0,cpu,False,False,False,,relu,3753.9609375,3753.9609375,1.9412534311413764e-05,4096.0,1056.0,0.0,,4.0
feedforward,1.0,64.0,cpu,False,False,False,,relu,3753.96484375,3753.96484375,2.02215276658535e-05,16384.0,4160.0,0.0,,4.0
feedforward,1.0,256.0,cpu,False,False,False,,relu,3753.96484375,3753.96484375,3.741411492228508e-05,262144.0,65792.0,0.0,,4.0
feedforward,1.0,512.0,cpu,False,False,False,,relu,3753.96484375,3753.96484375,0.00010910425335168839,1048576.0,262656.0,0.0,,4.0
feedforward,1.0,1024.0,cpu,False,False,False,,relu,3753.96484375,3753.96484375,0.0003554989583790302,4194304.0,1049600.0,0.0,,4.0
feedforward,1.0,2048.0,cpu,False,False,False,,relu,3753.96484375,3753.96484375,0.0018690199591219424,16777216.0,4196352.0,0.0,,4.0
feedforward,1.0,3072.0,cpu,False,False,False,,relu,3789.96875,3789.96875,0.0054449378978461025,37748736.0,9440256.0,0.0,,4.0
feedforward,1.0,4096.0,cpu,False,False,False,,relu,3853.97265625,3853.97265625,0.010153225203976036,67108864.0,16781312.0,0.0,,4.0
feedforward,1.0,1.0,cpu,False,False,False,,relu,3853.9765625,3853.9765625,1.605600118637085e-05,8.0,2.0,0.0,,8.0
feedforward,1.0,2.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,2.1320208907127382e-05,32.0,6.0,0.0,,8.0
feedforward,1.0,4.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,1.8988549709320068e-05,128.0,20.0,0.0,,8.0
feedforward,1.0,8.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,1.799766905605793e-05,512.0,72.0,0.0,,8.0
feedforward,1.0,16.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,1.9095279276371004e-05,2048.0,272.0,0.0,,8.0
feedforward,1.0,32.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,2.0384369418025016e-05,8192.0,1056.0,0.0,,8.0
feedforward,1.0,64.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,2.1801702678203584e-05,32768.0,4160.0,0.0,,8.0
feedforward,1.0,256.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,4.896572791039944e-05,524288.0,65792.0,0.0,,8.0
feedforward,1.0,512.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,0.00013433448038995265,2097152.0,262656.0,0.0,,8.0
feedforward,1.0,1024.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,0.0008100805338472128,8388608.0,1049600.0,0.0,,8.0
feedforward,1.0,2048.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,0.0028499187901616096,33554432.0,4196352.0,0.0,,8.0
feedforward,1.0,3072.0,cpu,False,False,False,,relu,3690.0,3690.0,0.008440354838967323,75497472.0,9440256.0,0.0,,8.0
feedforward,1.0,4096.0,cpu,False,False,False,,relu,3754.03515625,3754.03515625,0.01595237576402724,134217728.0,16781312.0,0.0,,8.0
feedforward,1.0,1.0,cpu,False,False,False,,relu,3754.00390625,3754.00390625,1.533390022814274e-05,16.0,2.0,0.0,,16.0
feedforward,1.0,2.0,cpu,False,False,False,,relu,3754.00390625,3754.00390625,2.068178728222847e-05,64.0,6.0,0.0,,16.0
feedforward,1.0,4.0,cpu,False,False,False,,relu,3754.00390625,3754.00390625,1.7705466598272322e-05,256.0,20.0,0.0,,16.0
feedforward,1.0,8.0,cpu,False,False,False,,relu,3754.00390625,3754.00390625,2.063727006316185e-05,1024.0,72.0,0.0,,16.0
feedforward,1.0,16.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,1.7390213906764983e-05,4096.0,272.0,0.0,,16.0
feedforward,1.0,32.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,1.9419239833950996e-05,16384.0,1056.0,0.0,,16.0
feedforward,1.0,64.0,cpu,False,False,False,,relu,3653.99609375,3653.99609375,2.124970778822899e-05,65536.0,4160.0,0.0,,16.0
feedforward,1.0,256.0,cpu,False,False,False,,relu,3654.72265625,3654.72265625,5.574482493102551e-05,1048576.0,65792.0,0.0,,16.0
feedforward,1.0,512.0,cpu,False,False,False,,relu,3654.83203125,3654.83203125,0.00019345092587172986,4194304.0,262656.0,0.0,,16.0
feedforward,1.0,1024.0,cpu,False,False,False,,relu,3655.23203125,3655.25390625,0.0008230776526033879,16777216.0,1049600.0,0.0,,16.0
feedforward,1.0,2048.0,cpu,False,False,False,,relu,3655.58203125,3655.58203125,0.0038264136761426925,67108864.0,4196352.0,0.0,,16.0
feedforward,1.0,3072.0,cpu,False,False,False,,relu,3691.60546875,3691.60546875,0.01018981784582138,150994944.0,9440256.0,0.0,,16.0
feedforward,1.0,4096.0,cpu,False,False,False,,relu,3755.6171875,3755.6171875,0.018561000376939772,268435456.0,16781312.0,0.0,,16.0
feedforward,1.0,1.0,cpu,False,False,False,,relu,3755.6171875,3755.6171875,1.4648446813225746e-05,32.0,2.0,0.0,,32.0
feedforward,1.0,2.0,cpu,False,False,False,,relu,3755.6171875,3755.6171875,1.7436686903238297e-05,128.0,6.0,0.0,,32.0
feedforward,1.0,4.0,cpu,False,False,False,,relu,3755.6171875,3755.6171875,1.8418021500110627e-05,512.0,20.0,0.0,,32.0
feedforward,1.0,8.0,cpu,False,False,False,,relu,3755.6171875,3755.6171875,1.840004697442055e-05,2048.0,72.0,0.0,,32.0
feedforward,1.0,16.0,cpu,False,False,False,,relu,3755.6171875,3755.6171875,1.8236320465803145e-05,8192.0,272.0,0.0,,32.0
feedforward,1.0,32.0,cpu,False,False,False,,relu,3755.6171875,3755.6171875,1.9038422033190726e-05,32768.0,1056.0,0.0,,32.0
feedforward,1.0,64.0,cpu,False,False,False,,relu,3755.6171875,3755.6171875,2.4422397837042807e-05,131072.0,4160.0,0.0,,32.0
feedforward,1.0,256.0,cpu,False,False,False,,relu,3655.609375,3655.609375,8.406778797507287e-05,2097152.0,65792.0,0.0,,32.0
feedforward,1.0,512.0,cpu,False,False,False,,relu,3655.609375,3655.609375,0.00025488310493528845,8388608.0,262656.0,0.0,,32.0
feedforward,1.0,1024.0,cpu,False,False,False,,relu,3657.7265625,3657.7265625,0.0011268925387412309,33554432.0,1049600.0,0.0,,32.0
feedforward,1.0,2048.0,cpu,False,False,False,,relu,3658.97265625,3658.9765625,0.0054210237693041565,134217728.0,4196352.0,0.0,,32.0
feedforward,1.0,3072.0,cpu,False,False,False,,relu,3694.984375,3694.984375,0.013275125250220298,301989888.0,9440256.0,0.0,,32.0
feedforward,1.0,4096.0,cpu,False,False,False,,relu,3759.0089285714284,3759.015625,0.020568358711898327,536870912.0,16781312.0,0.0,,32.0
feedforward,1.0,1.0,cpu,False,False,False,,relu,3759.0390625,3759.0390625,1.521967351436615e-05,64.0,2.0,0.0,,64.0
feedforward,1.0,2.0,cpu,False,False,False,,relu,3759.0390625,3759.0390625,1.9451603293418884e-05,256.0,6.0,0.0,,64.0
feedforward,1.0,4.0,cpu,False,False,False,,relu,3759.0390625,3759.0390625,1.8781609833240508e-05,1024.0,20.0,0.0,,64.0
feedforward,1.0,8.0,cpu,False,False,False,,relu,3759.0390625,3759.0390625,1.866370439529419e-05,4096.0,72.0,0.0,,64.0
feedforward,1.0,16.0,cpu,False,False,False,,relu,3759.0390625,3759.0390625,1.8992600962519647e-05,16384.0,272.0,0.0,,64.0
feedforward,1.0,32.0,cpu,False,False,False,,relu,3759.0390625,3759.0390625,2.0174961537122727e-05,65536.0,1056.0,0.0,,64.0
feedforward,1.0,64.0,cpu,False,False,False,,relu,3759.1627604166665,3759.19140625,3.562713973224163e-05,262144.0,4160.0,0.0,,64.0
feedforward,1.0,256.0,cpu,False,False,False,,relu,3759.2421875,3759.2421875,0.00011873827315866947,4194304.0,65792.0,0.0,,64.0
feedforward,1.0,512.0,cpu,False,False,False,,relu,3759.2421875,3759.2421875,0.00039306236431002617,16777216.0,262656.0,0.0,,64.0
feedforward,1.0,1024.0,cpu,False,False,False,,relu,3763.32578125,3763.35546875,0.0013650245033204555,67108864.0,1049600.0,0.0,,64.0
feedforward,1.0,2048.0,cpu,False,False,False,,relu,3679.33828125,3679.34375,0.006707829469814896,268435456.0,4196352.0,0.0,,64.0
feedforward,1.0,3072.0,cpu,False,False,False,,relu,3715.34765625,3715.34765625,0.015657416824251414,603979776.0,9440256.0,0.0,,64.0
feedforward,1.0,4096.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,0.027471801731735468,1073741824.0,16781312.0,0.0,,64.0
feedforward,1.0,1.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,4.031234420835972e-05,128.0,2.0,0.0,,128.0
feedforward,1.0,2.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,1.9390042871236803e-05,512.0,6.0,0.0,,128.0
feedforward,1.0,4.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,1.9753212109208106e-05,2048.0,20.0,0.0,,128.0
feedforward,1.0,8.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,4.629110917448997e-05,8192.0,72.0,0.0,,128.0
feedforward,1.0,16.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,4.52870037406683e-05,32768.0,272.0,0.0,,128.0
feedforward,1.0,32.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,2.1343445405364035e-05,131072.0,1056.0,0.0,,128.0
feedforward,1.0,64.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,4.2803026735782625e-05,524288.0,4160.0,0.0,,128.0
feedforward,1.0,256.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,0.00018576420843601226,8388608.0,65792.0,0.0,,128.0
feedforward,1.0,512.0,cpu,False,False,False,,relu,3779.3515625,3779.3515625,0.0007856819313019515,33554432.0,262656.0,0.0,,128.0
feedforward,1.0,1024.0,cpu,False,False,False,,relu,3783.40625,3783.40625,0.0026629979722201822,134217728.0,1049600.0,0.0,,128.0
feedforward,1.0,2048.0,cpu,False,False,False,,relu,3796.8850446428573,3797.27734375,0.011127649014815688,536870912.0,4196352.0,0.0,,128.0
feedforward,1.0,3072.0,cpu,False,False,False,,relu,3836.40625,3836.40625,0.021122859278693795,1207959552.0,9440256.0,0.0,,128.0
feedforward,1.0,4096.0,cpu,False,False,False,,relu,3919.265625,3919.265625,0.035936539387330414,2147483648.0,16781312.0,0.0,,128.0
