model,batch_size,hidden_dim,device,accelerator,requires_grad,use_torchscript,dropout,act_fn,avg_memory,max_memory,latency,macs,total_params,trainable_params,bidirectional,seq_len
lstm,1.0,2048.0,cuda,True,False,False,0.0,relu,37827117056.0,37827117056.0,0.0025774434208869,134348800.0,33570816.0,0.0,False,4.0
lstm,1.0,2048.0,cuda,True,False,False,0.0,relu,39215431680.0,39215431680.0,0.0036865280009806,268697600.0,33570816.0,0.0,False,8.0
lstm,1.0,2048.0,cuda,True,False,False,0.0,relu,39351746560.0,39351746560.0,0.0029641998000442,537395200.0,33570816.0,0.0,False,16.0
lstm,1.0,2048.0,cuda,True,False,False,0.0,relu,39181877248.0,39181877248.0,0.0102993501350283,1074790400.0,33570816.0,0.0,False,32.0
lstm,1.0,2048.0,cuda,True,False,False,0.0,relu,38760349696.0,38760349696.0,0.0193851573392748,2149580800.0,33570816.0,0.0,False,64.0
lstm,1.0,2048.0,cuda,True,False,False,0.0,relu,37546098688.0,37546098688.0,0.0357079601846635,4299161600.0,33570816.0,0.0,False,128.0
feedforward,1.0,1.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,0.00011544264853000641,1.0,2.0,0.0,,1.0
feedforward,1.0,2.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,4.064631648361683e-05,4.0,6.0,0.0,,1.0
feedforward,1.0,4.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.7750944718718527e-05,16.0,20.0,0.0,,1.0
feedforward,1.0,8.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.784919925034046e-05,64.0,72.0,0.0,,1.0
feedforward,1.0,16.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.7153315022587778e-05,256.0,272.0,0.0,,1.0
feedforward,1.0,32.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.3429980501532555e-05,1024.0,1056.0,0.0,,1.0
feedforward,1.0,64.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.3452099412679672e-05,4096.0,4160.0,0.0,,1.0
feedforward,1.0,256.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,4.321224987506867e-05,65536.0,65792.0,0.0,,1.0
feedforward,1.0,512.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.531539648771286e-05,262144.0,262656.0,0.0,,1.0
feedforward,1.0,1024.0,cuda,True,False,False,,relu,37422366720.0,37422366720.0,4.672026261687279e-05,1048576.0,1049600.0,0.0,,1.0
feedforward,1.0,2048.0,cuda,True,False,False,,relu,37495767040.0,37495767040.0,4.0809391066432e-05,4194304.0,4196352.0,0.0,,1.0
feedforward,1.0,3072.0,cuda,True,False,False,,relu,37533515776.0,37533515776.0,0.00018396787345409393,9437184.0,9440256.0,0.0,,1.0
feedforward,1.0,4096.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.0003587357234209776,16777216.0,16781312.0,0.0,,1.0
feedforward,1.0,1.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012025716714560985,2.0,2.0,0.0,,2.0
feedforward,1.0,2.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012024426832795143,8.0,6.0,0.0,,2.0
feedforward,1.0,4.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,6.728293374180794e-05,32.0,20.0,0.0,,2.0
feedforward,1.0,8.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,2.8553185984492302e-05,128.0,72.0,0.0,,2.0
feedforward,1.0,16.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012055928818881512,512.0,272.0,0.0,,2.0
feedforward,1.0,32.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,2.435510978102684e-05,2048.0,1056.0,0.0,,2.0
feedforward,1.0,64.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,2.385568805038929e-05,8192.0,4160.0,0.0,,2.0
feedforward,1.0,256.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,2.4567311629652978e-05,131072.0,65792.0,0.0,,2.0
feedforward,1.0,512.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,2.9488466680049896e-05,524288.0,262656.0,0.0,,2.0
feedforward,1.0,1024.0,cuda,True,False,False,,relu,37621596160.0,37621596160.0,5.075349472463131e-05,2097152.0,1049600.0,0.0,,2.0
feedforward,1.0,2048.0,cuda,True,False,False,,relu,37621596160.0,37621596160.0,0.000132053904235363,8388608.0,4196352.0,0.0,,2.0
feedforward,1.0,3072.0,cuda,True,False,False,,relu,37992792064.0,37992792064.0,0.00035558738745748996,18874368.0,9440256.0,0.0,,2.0
feedforward,1.0,4096.0,cuda,True,False,False,,relu,37950849024.0,37950849024.0,0.00016257073730230331,33554432.0,16781312.0,0.0,,2.0
feedforward,1.0,1.0,cuda,True,False,False,,relu,37950849024.0,37950849024.0,3.181658685207367e-05,4.0,2.0,0.0,,4.0
feedforward,1.0,2.0,cuda,True,False,False,,relu,37478989824.0,37478989824.0,2.8690649196505545e-05,16.0,6.0,0.0,,4.0
feedforward,1.0,4.0,cuda,True,False,False,,relu,37481086976.0,37481086976.0,0.00011972561478614807,64.0,20.0,0.0,,4.0
feedforward,1.0,8.0,cuda,True,False,False,,relu,37481086976.0,37481086976.0,0.00012071290984749794,256.0,72.0,0.0,,4.0
feedforward,1.0,16.0,cuda,True,False,False,,relu,37481086976.0,37481086976.0,0.00011978601105511189,1024.0,272.0,0.0,,4.0
feedforward,1.0,32.0,cuda,True,False,False,,relu,37481086976.0,37481086976.0,0.0001196618191897869,4096.0,1056.0,0.0,,4.0
feedforward,1.0,64.0,cuda,True,False,False,,relu,37481086976.0,37481086976.0,0.00012056799605488777,16384.0,4160.0,0.0,,4.0
feedforward,1.0,256.0,cuda,True,False,False,,relu,37481086976.0,37481086976.0,0.00011928468011319637,262144.0,65792.0,0.0,,4.0
feedforward,1.0,512.0,cuda,True,False,False,,relu,37481086976.0,37481086976.0,0.000122891366481781,1048576.0,262656.0,0.0,,4.0
feedforward,1.0,1024.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.0001362727489322424,4194304.0,1049600.0,0.0,,4.0
feedforward,1.0,2048.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.00015965411439538,16777216.0,4196352.0,0.0,,4.0
feedforward,1.0,3072.0,cuda,True,False,False,,relu,37539807232.0,37539807232.0,0.0003573342692106962,37748736.0,9440256.0,0.0,,4.0
feedforward,1.0,4096.0,cuda,True,False,False,,relu,37606916096.0,37606916096.0,0.000373988039791584,67108864.0,16781312.0,0.0,,4.0
feedforward,1.0,1.0,cuda,True,False,False,,relu,37606916096.0,37606916096.0,0.00011831866577267647,8.0,2.0,0.0,,8.0
feedforward,1.0,2.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,0.00011988463811576366,32.0,6.0,0.0,,8.0
feedforward,1.0,4.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,4.7647953033447264e-05,128.0,20.0,0.0,,8.0
feedforward,1.0,8.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.7700141072273254e-05,512.0,72.0,0.0,,8.0
feedforward,1.0,16.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.360790967941284e-05,2048.0,272.0,0.0,,8.0
feedforward,1.0,32.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.34315637499094e-05,8192.0,1056.0,0.0,,8.0
feedforward,1.0,64.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.346821129322052e-05,32768.0,4160.0,0.0,,8.0
feedforward,1.0,256.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,2.366015687584877e-05,524288.0,65792.0,0.0,,8.0
feedforward,1.0,512.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,3.348961472511291e-05,2097152.0,262656.0,0.0,,8.0
feedforward,1.0,1024.0,cuda,True,False,False,,relu,37397200896.0,37397200896.0,4.495838657021522e-05,8388608.0,1049600.0,0.0,,8.0
feedforward,1.0,2048.0,cuda,True,False,False,,relu,37397200896.0,37397200896.0,4.662889987230301e-05,33554432.0,4196352.0,0.0,,8.0
feedforward,1.0,3072.0,cuda,True,False,False,,relu,37434949632.0,37434949632.0,0.00012670662254095079,75497472.0,9440256.0,0.0,,8.0
feedforward,1.0,4096.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.0001567619387060404,134217728.0,16781312.0,0.0,,8.0
feedforward,1.0,1.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,2.6542041450738906e-05,16.0,2.0,0.0,,16.0
feedforward,1.0,2.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,2.5699287652969362e-05,64.0,6.0,0.0,,16.0
feedforward,1.0,4.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00011989511549472808,256.0,20.0,0.0,,16.0
feedforward,1.0,8.0,cuda,True,False,False,,relu,37474795520.0,37474795520.0,0.00012052673846483231,1024.0,72.0,0.0,,16.0
feedforward,1.0,16.0,cuda,True,False,False,,relu,37474795520.0,37474795520.0,0.00012185429222881794,4096.0,272.0,0.0,,16.0
feedforward,1.0,32.0,cuda,True,False,False,,relu,37474795520.0,37474795520.0,0.00012160027399659157,16384.0,1056.0,0.0,,16.0
feedforward,1.0,64.0,cuda,True,False,False,,relu,37474795520.0,37474795520.0,0.0001211067195981741,65536.0,4160.0,0.0,,16.0
feedforward,1.0,256.0,cuda,True,False,False,,relu,37474795520.0,37474795520.0,0.0001231856644153595,1048576.0,65792.0,0.0,,16.0
feedforward,1.0,512.0,cuda,True,False,False,,relu,37474795520.0,37474795520.0,0.00012798993848264217,4194304.0,262656.0,0.0,,16.0
feedforward,1.0,1024.0,cuda,True,False,False,,relu,37495767040.0,37495767040.0,0.00014185127802193164,16777216.0,1049600.0,0.0,,16.0
feedforward,1.0,2048.0,cuda,True,False,False,,relu,37495767040.0,37495767040.0,5.675586871802807e-05,67108864.0,4196352.0,0.0,,16.0
feedforward,1.0,3072.0,cuda,True,False,False,,relu,37533515776.0,37533515776.0,0.00014783828519284725,150994944.0,9440256.0,0.0,,16.0
feedforward,1.0,4096.0,cuda,True,False,False,,relu,37971820544.0,37971820544.0,0.00038234475068747996,268435456.0,16781312.0,0.0,,16.0
feedforward,1.0,1.0,cuda,True,False,False,,relu,37971820544.0,37971820544.0,0.0001200877595692873,32.0,2.0,0.0,,32.0
feedforward,1.0,2.0,cuda,True,False,False,,relu,37971820544.0,37971820544.0,0.00012056571431457996,128.0,6.0,0.0,,32.0
feedforward,1.0,4.0,cuda,True,False,False,,relu,37971820544.0,37971820544.0,0.0001222279854118824,512.0,20.0,0.0,,32.0
feedforward,1.0,8.0,cuda,True,False,False,,relu,37971820544.0,37971820544.0,0.00012221354991197585,2048.0,72.0,0.0,,32.0
feedforward,1.0,16.0,cuda,True,False,False,,relu,37971820544.0,37971820544.0,0.00012139501050114631,8192.0,272.0,0.0,,32.0
feedforward,1.0,32.0,cuda,True,False,False,,relu,37845991424.0,37845991424.0,3.218231722712517e-05,32768.0,1056.0,0.0,,32.0
feedforward,1.0,64.0,cuda,True,False,False,,relu,37845991424.0,37845991424.0,4.946463741362095e-05,131072.0,4160.0,0.0,,32.0
feedforward,1.0,256.0,cuda,True,False,False,,relu,37374132224.0,37374132224.0,4.250979982316494e-05,2097152.0,65792.0,0.0,,32.0
feedforward,1.0,512.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,0.00012835771776735782,8388608.0,262656.0,0.0,,32.0
feedforward,1.0,1024.0,cuda,True,False,False,,relu,37397200896.0,37397200896.0,0.00013340353034436704,33554432.0,1049600.0,0.0,,32.0
feedforward,1.0,2048.0,cuda,True,False,False,,relu,37397200896.0,37397200896.0,0.00016843369230628013,134217728.0,4196352.0,0.0,,32.0
feedforward,1.0,3072.0,cuda,True,False,False,,relu,37437046784.0,37437046784.0,0.00020435922779142856,301989888.0,9440256.0,0.0,,32.0
feedforward,1.0,4096.0,cuda,True,False,False,,relu,37504155648.0,37504155648.0,0.0003715064376592636,536870912.0,16781312.0,0.0,,32.0
feedforward,1.0,1.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.00011954102665185928,64.0,2.0,0.0,,64.0
feedforward,1.0,2.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.00012122229672968387,256.0,6.0,0.0,,64.0
feedforward,1.0,4.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.00012093926779925823,1024.0,20.0,0.0,,64.0
feedforward,1.0,8.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.00012050662189722061,4096.0,72.0,0.0,,64.0
feedforward,1.0,16.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.00012112604454159737,16384.0,272.0,0.0,,64.0
feedforward,1.0,32.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.0001218053512275219,65536.0,1056.0,0.0,,64.0
feedforward,1.0,64.0,cuda,True,False,False,,relu,37502058496.0,37502058496.0,0.00012309178709983825,262144.0,4160.0,0.0,,64.0
feedforward,1.0,256.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,0.00012604305520653726,4194304.0,65792.0,0.0,,64.0
feedforward,1.0,512.0,cuda,True,False,False,,relu,37376229376.0,37376229376.0,0.00012908163480460644,16777216.0,262656.0,0.0,,64.0
feedforward,1.0,1024.0,cuda,True,False,False,,relu,37397200896.0,37397200896.0,4.216716624796391e-05,67108864.0,1049600.0,0.0,,64.0
feedforward,1.0,2048.0,cuda,True,False,False,,relu,37399298048.0,37399298048.0,9.50557179749012e-05,268435456.0,4196352.0,0.0,,64.0
feedforward,1.0,3072.0,cuda,True,False,False,,relu,37437046784.0,37437046784.0,0.00043947095982730386,603979776.0,9440256.0,0.0,,64.0
feedforward,1.0,4096.0,cuda,True,False,False,,relu,37602721792.0,37602721792.0,0.00045403908006846905,1073741824.0,16781312.0,0.0,,64.0
feedforward,1.0,1.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012032189406454563,128.0,2.0,0.0,,128.0
feedforward,1.0,2.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012264698743820192,512.0,6.0,0.0,,128.0
feedforward,1.0,4.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012244409881532193,2048.0,20.0,0.0,,128.0
feedforward,1.0,8.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012251166626811027,8192.0,72.0,0.0,,128.0
feedforward,1.0,16.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012267534621059894,32768.0,272.0,0.0,,128.0
feedforward,1.0,32.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00012242291122674943,131072.0,1056.0,0.0,,128.0
feedforward,1.0,64.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.0001235244795680046,524288.0,4160.0,0.0,,128.0
feedforward,1.0,256.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.0001282133162021637,8388608.0,65792.0,0.0,,128.0
feedforward,1.0,512.0,cuda,True,False,False,,relu,37600624640.0,37600624640.0,0.00013714465312659742,33554432.0,262656.0,0.0,,128.0
feedforward,1.0,1024.0,cuda,True,False,False,,relu,37497864192.0,37497864192.0,5.0281127914786336e-05,134217728.0,1049600.0,0.0,,128.0
feedforward,1.0,2048.0,cuda,True,False,False,,relu,37497864192.0,37497864192.0,0.00013974551111459733,536870912.0,4196352.0,0.0,,128.0
feedforward,1.0,3072.0,cuda,True,False,False,,relu,37554487296.0,37554487296.0,0.00030813482590019703,1207959552.0,9440256.0,0.0,,128.0
feedforward,1.0,4096.0,cuda,True,False,False,,relu,37992792064.0,37992792064.0,0.0008912202436476945,2147483648.0,16781312.0,0.0,,128.0
