<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
,,5.0,10489064448.0,1.0,294912.0,2824863744.0,16.0,224.0,8.839997462928295e-07,11427310592.0,2824863744.0,alexnet,21.0,61100840.0,61100840.0,,,7.0,0.0,3.0,937951232.0,3.0,0.0,2.0,0.0,,
,,5.0,20978128896.0,1.0,589824.0,3147825152.0,32.0,224.0,8.921953849494456e-07,22854621184.0,3147825152.0,alexnet,21.0,61100840.0,61100840.0,,,7.0,0.0,3.0,1875902464.0,3.0,0.0,2.0,0.0,,
,,5.0,41956257792.0,1.0,1179648.0,3548381184.0,64.0,224.0,8.911010809242725e-07,45709242368.0,3548381184.0,alexnet,21.0,61100840.0,61100840.0,,,7.0,0.0,3.0,3751804928.0,3.0,0.0,2.0,0.0,,
,,5.0,83912515584.0,1.0,2359296.0,4041211904.0,128.0,224.0,1.0469986591488123e-06,91418484736.0,4041211904.0,alexnet,21.0,61100840.0,61100840.0,,,7.0,0.0,3.0,7503609856.0,3.0,0.0,2.0,0.0,,
,,26.0,818924576.0,1.0,170000.0,1251999744.0,1.0,224.0,1.0630988981574777e-06,819094576.0,1251999744.0,squeezenet,57.0,1248424.0,1248424.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,1637849152.0,1.0,340000.0,1260388352.0,2.0,224.0,1.0833959095180034e-06,1638189152.0,1260388352.0,squeezenet,57.0,1248424.0,1248424.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,3275698304.0,1.0,680000.0,1287651328.0,4.0,224.0,2.481398405507207e-06,3276378304.0,1287651328.0,squeezenet,57.0,1248424.0,1248424.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,6551396608.0,1.0,1360000.0,1304428544.0,8.0,224.0,1.0486983228474855e-06,6552756608.0,1304428544.0,squeezenet,57.0,1248424.0,1248424.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,13102793216.0,1.0,2720000.0,1352663040.0,16.0,224.0,1.034303568303585e-06,13105513216.0,1352663040.0,squeezenet,57.0,1248424.0,1248424.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,26205586432.0,1.0,5440000.0,1470103552.0,32.0,224.0,1.0927964467555284e-06,26211026432.0,1470103552.0,squeezenet,57.0,1248424.0,1248424.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
