latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,total_nn_calls,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.linear.Linear'>_calls,total_params,trainable_params,model,batch_size,input_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
0.0012163430452346,2386296832.0,2386296832.0,61881257984.0,61386522624.0,,0.0,0.0,200704.0,494534656.0,39.0,13.0,,15.0,5.0,1.0,3.0,138357544.0,0.0,vgg16,4.0,224.0,True,False,False,False,,relu,2.0,0.0,,,,,,,,,,
0.0012511938810348,2403074048.0,2403074048.0,123762515968.0,122773045248.0,,0.0,0.0,401408.0,989069312.0,39.0,13.0,,15.0,5.0,1.0,3.0,138357544.0,0.0,vgg16,8.0,224.0,True,False,False,False,,relu,2.0,0.0,,,,,,,,,,
0.0020159371197223,3216769024.0,3216769024.0,247525031936.0,245546090496.0,,0.0,0.0,802816.0,1978138624.0,39.0,13.0,,15.0,5.0,1.0,3.0,138357544.0,0.0,vgg16,16.0,224.0,True,False,False,False,,relu,2.0,0.0,,,,,,,,,,
0.0045190148055553,4842061824.0,4842061824.0,495050063872.0,491092180992.0,,0.0,0.0,1605632.0,3956277248.0,39.0,13.0,,15.0,5.0,1.0,3.0,138357544.0,0.0,vgg16,32.0,224.0,True,False,False,False,,relu,2.0,0.0,,,,,,,,,,
0.0088432919234037,8908439552.0,8908439552.0,990100127744.0,982184361984.0,,0.0,0.0,3211264.0,7912554496.0,39.0,13.0,,15.0,5.0,1.0,3.0,138357544.0,0.0,vgg16,64.0,224.0,True,False,False,False,,relu,2.0,0.0,,,,,,,,,,
0.0191482543945312,17032806400.0,17032806400.0,1980200255488.0,1964368723968.0,,0.0,0.0,6422528.0,15825108992.0,39.0,13.0,,15.0,5.0,1.0,3.0,138357544.0,0.0,vgg16,128.0,224.0,True,False,False,False,,relu,2.0,0.0,,,,,,,,,,
0.0165792744606733,1398538240.0,1398538240.0,7845841056.0,7725699072.0,117656448.0,0.0,0.0,,2208000.0,486.0,160.0,161.0,160.0,1.0,,1.0,28681000.0,0.0,densenet,1.0,224.0,True,False,False,False,,relu,,,,,,,3.0,277536.0,,,,
0.0164906416088342,1534853120.0,1534853120.0,15691682112.0,15451398144.0,235312896.0,0.0,0.0,,4416000.0,486.0,160.0,161.0,160.0,1.0,,1.0,28681000.0,0.0,densenet,2.0,224.0,True,False,False,False,,relu,,,,,,,3.0,555072.0,,,,
0.0166388131678104,1580990464.0,1580990464.0,31383364224.0,30902796288.0,470625792.0,0.0,0.0,,8832000.0,486.0,160.0,161.0,160.0,1.0,,1.0,28681000.0,0.0,densenet,4.0,224.0,True,False,False,False,,relu,,,,,,,3.0,1110144.0,,,,
0.0234214376658201,1727791104.0,1727791104.0,62766728448.0,61805592576.0,941251584.0,0.0,0.0,,17664000.0,486.0,160.0,161.0,160.0,1.0,,1.0,28681000.0,0.0,densenet,8.0,224.0,True,False,False,False,,relu,,,,,,,3.0,2220288.0,,,,
0.0440834414213895,1882980352.0,1882980352.0,125533456896.0,123611185152.0,1882503168.0,0.0,0.0,,35328000.0,486.0,160.0,161.0,160.0,1.0,,1.0,28681000.0,0.0,densenet,16.0,224.0,True,False,False,False,,relu,,,,,,,3.0,4440576.0,,,,
0.0818376064300537,2419851264.0,2419851264.0,251066913792.0,247222370304.0,3765006336.0,0.0,0.0,,70656000.0,486.0,160.0,161.0,160.0,1.0,,1.0,28681000.0,0.0,densenet,32.0,224.0,True,False,False,False,,relu,,,,,,,3.0,8881152.0,,,,
0.1606587778776884,3518758912.0,3518758912.0,502133827584.0,494444740608.0,7530012672.0,0.0,0.0,,141312000.0,486.0,160.0,161.0,160.0,1.0,,1.0,28681000.0,0.0,densenet,64.0,224.0,True,False,False,False,,relu,,,,,,,3.0,17762304.0,,,,
0.3151939615607261,5624299520.0,5624299520.0,1004267655168.0,988889481216.0,15060025344.0,0.0,0.0,,282624000.0,486.0,160.0,161.0,160.0,1.0,,1.0,28681000.0,0.0,densenet,128.0,224.0,True,False,False,False,,relu,,,,,,,3.0,35524608.0,,,,
0.008829004690051,1411121152.0,1411121152.0,2856567712.0,2835873120.0,18593344.0,,0.0,53248.0,2048000.0,198.0,96.0,96.0,,2.0,1.0,2.0,27161264.0,0.0,inception,1.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0103037122637033,1488715776.0,1488715776.0,5713135424.0,5671746240.0,37186688.0,,0.0,106496.0,4096000.0,198.0,96.0,96.0,,2.0,1.0,2.0,27161264.0,0.0,inception,2.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0103858508169651,1539047424.0,1539047424.0,11426270848.0,11343492480.0,74373376.0,,0.0,212992.0,8192000.0,198.0,96.0,96.0,,2.0,1.0,2.0,27161264.0,0.0,inception,4.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0110760163515806,1604059136.0,1604059136.0,22852541696.0,22686984960.0,148746752.0,,0.0,425984.0,16384000.0,198.0,96.0,96.0,,2.0,1.0,2.0,27161264.0,0.0,inception,8.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0122906234115362,1899757568.0,1899757568.0,45705083392.0,45373969920.0,297493504.0,,0.0,851968.0,32768000.0,198.0,96.0,96.0,,2.0,1.0,2.0,27161264.0,0.0,inception,16.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0214851133525371,2218524672.0,2218524672.0,91410166784.0,90747939840.0,594987008.0,,0.0,1703936.0,65536000.0,198.0,96.0,96.0,,2.0,1.0,2.0,27161264.0,0.0,inception,32.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0426812708377838,2841378816.0,2841378816.0,182820333568.0,181495879680.0,1189974016.0,,0.0,3407872.0,131072000.0,198.0,96.0,96.0,,2.0,1.0,2.0,27161264.0,0.0,inception,64.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0838483408093452,4082892800.0,4082892800.0,365640667136.0,362991759360.0,2379948032.0,,0.0,6815744.0,262144000.0,198.0,96.0,96.0,,2.0,1.0,2.0,27161264.0,0.0,inception,128.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0049965757876634,1333526528.0,1333526528.0,1511332032.0,1497352192.0,12904640.0,,0.0,51200.0,1024000.0,140.0,59.0,59.0,,13.0,1.0,5.0,13004888.0,0.0,googlenet,1.0,224.0,True,False,False,False,,relu,3.0,0.0,,,,,,,,,,
0.0057964731007814,1388052480.0,1388052480.0,3022664064.0,2994704384.0,25809280.0,,0.0,102400.0,2048000.0,140.0,59.0,59.0,,13.0,1.0,5.0,13004888.0,0.0,googlenet,2.0,224.0,True,False,False,False,,relu,3.0,0.0,,,,,,,,,,
0.0064836766570806,1402732544.0,1402732544.0,6045328128.0,5989408768.0,51618560.0,,0.0,204800.0,4096000.0,140.0,59.0,59.0,,13.0,1.0,5.0,13004888.0,0.0,googlenet,4.0,224.0,True,False,False,False,,relu,3.0,0.0,,,,,,,,,,
0.006549933925271,1486618624.0,1486618624.0,12090656256.0,11978817536.0,103237120.0,,0.0,409600.0,8192000.0,140.0,59.0,59.0,,13.0,1.0,5.0,13004888.0,0.0,googlenet,8.0,224.0,True,False,False,False,,relu,3.0,0.0,,,,,,,,,,
0.0066375855356454,1713111040.0,1713111040.0,24181312512.0,23957635072.0,206474240.0,,0.0,819200.0,16384000.0,140.0,59.0,59.0,,13.0,1.0,5.0,13004888.0,0.0,googlenet,16.0,224.0,True,False,False,False,,relu,3.0,0.0,,,,,,,,,,
0.009296977892518,2050752512.0,2050752512.0,48362625024.0,47915270144.0,412948480.0,,0.0,1638400.0,32768000.0,140.0,59.0,59.0,,13.0,1.0,5.0,13004888.0,0.0,googlenet,32.0,224.0,True,False,False,False,,relu,3.0,0.0,,,,,,,,,,
0.0189326327294111,2721841152.0,2721841152.0,96725250048.0,95830540288.0,825896960.0,,0.0,3276800.0,65536000.0,140.0,59.0,59.0,,13.0,1.0,5.0,13004888.0,0.0,googlenet,64.0,224.0,True,False,False,False,,relu,3.0,0.0,,,,,,,,,,
0.0378911737352609,4059824128.0,4059824128.0,193450500096.0,191661080576.0,1651793920.0,,0.0,6553600.0,131072000.0,140.0,59.0,59.0,,13.0,1.0,5.0,13004888.0,0.0,googlenet,128.0,224.0,True,False,False,False,,relu,3.0,0.0,,,,,,,,,,
0.0047136645764112,1279000576.0,1279000576.0,152708792.0,143883992.0,7800800.0,0.0,0.0,,1024000.0,151.0,56.0,56.0,37.0,1.0,,1.0,2278604.0,0.0,shufflenet,1.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0048797883093357,1283194880.0,1283194880.0,305417584.0,287767984.0,15601600.0,0.0,0.0,,2048000.0,151.0,56.0,56.0,37.0,1.0,,1.0,2278604.0,0.0,shufflenet,2.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0050592303276062,1304166400.0,1304166400.0,610835168.0,575535968.0,31203200.0,0.0,0.0,,4096000.0,151.0,56.0,56.0,37.0,1.0,,1.0,2278604.0,0.0,shufflenet,4.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0049938440322875,1329332224.0,1329332224.0,1221670336.0,1151071936.0,62406400.0,0.0,0.0,,8192000.0,151.0,56.0,56.0,37.0,1.0,,1.0,2278604.0,0.0,shufflenet,8.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0053739164024591,1350303744.0,1350303744.0,2443340672.0,2302143872.0,124812800.0,0.0,0.0,,16384000.0,151.0,56.0,56.0,37.0,1.0,,1.0,2278604.0,0.0,shufflenet,16.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0053089633584022,1429995520.0,1429995520.0,4886681344.0,4604287744.0,249625600.0,0.0,0.0,,32768000.0,151.0,56.0,56.0,37.0,1.0,,1.0,2278604.0,0.0,shufflenet,32.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0060150913894176,1585184768.0,1585184768.0,9773362688.0,9208575488.0,499251200.0,0.0,0.0,,65536000.0,151.0,56.0,56.0,37.0,1.0,,1.0,2278604.0,0.0,shufflenet,64.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0123876579105854,1899757568.0,1899757568.0,19546725376.0,18417150976.0,998502400.0,0.0,0.0,,131072000.0,151.0,56.0,56.0,37.0,1.0,,1.0,2278604.0,0.0,shufflenet,128.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0036179594695568,1283194880.0,1283194880.0,327486720.0,299494272.0,26712448.0,0.0,,,1280000.0,141.0,52.0,52.0,35.0,,,1.0,3504872.0,0.0,mobilenet_v2,1.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.003631667420268,1310457856.0,1310457856.0,654973440.0,598988544.0,53424896.0,0.0,,,2560000.0,141.0,52.0,52.0,35.0,,,1.0,3504872.0,0.0,mobilenet_v2,2.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0039777919650077,1352400896.0,1352400896.0,1309946880.0,1197977088.0,106849792.0,0.0,,,5120000.0,141.0,52.0,52.0,35.0,,,1.0,3504872.0,0.0,mobilenet_v2,4.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0040506348013877,1448869888.0,1448869888.0,2619893760.0,2395954176.0,213699584.0,0.0,,,10240000.0,141.0,52.0,52.0,35.0,,,1.0,3504872.0,0.0,mobilenet_v2,8.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0041218943893909,1635516416.0,1635516416.0,5239787520.0,4791908352.0,427399168.0,0.0,,,20480000.0,141.0,52.0,52.0,35.0,,,1.0,3504872.0,0.0,mobilenet_v2,16.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0066618703305721,1998323712.0,1998323712.0,10479575040.0,9583816704.0,854798336.0,0.0,,,40960000.0,141.0,52.0,52.0,35.0,,,1.0,3504872.0,0.0,mobilenet_v2,32.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0138768151402473,2717646848.0,2717646848.0,20959150080.0,19167633408.0,1709596672.0,0.0,,,81920000.0,141.0,52.0,52.0,35.0,,,1.0,3504872.0,0.0,mobilenet_v2,64.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0281192384660243,4156293120.0,4156293120.0,41918300160.0,38335266816.0,3419193344.0,0.0,,,163840000.0,141.0,52.0,52.0,35.0,,,1.0,3504872.0,0.0,mobilenet_v2,128.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0049138437956571,1390149632.0,1390149632.0,4288184320.0,4228431872.0,57602048.0,0.0,0.0,102400.0,2048000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,25028904.0,0.0,resnext50_32x4d,1.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0059096377342939,1503395840.0,1503395840.0,8576368640.0,8456863744.0,115204096.0,0.0,0.0,204800.0,4096000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,25028904.0,0.0,resnext50_32x4d,2.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0059473849833011,1503395840.0,1503395840.0,17152737280.0,16913727488.0,230408192.0,0.0,0.0,409600.0,8192000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,25028904.0,0.0,resnext50_32x4d,4.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0088393311947584,1585184768.0,1585184768.0,34305474560.0,33827454976.0,460816384.0,0.0,0.0,819200.0,16384000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,25028904.0,0.0,resnext50_32x4d,8.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0182971391826868,1750859776.0,1750859776.0,68610949120.0,67654909952.0,921632768.0,0.0,0.0,1638400.0,32768000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,25028904.0,0.0,resnext50_32x4d,16.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0369553498923778,2059141120.0,2059141120.0,137221898240.0,135309819904.0,1843265536.0,0.0,0.0,3276800.0,65536000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,25028904.0,0.0,resnext50_32x4d,32.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0734334576874971,2675703808.0,2675703808.0,274443796480.0,270619639808.0,3686531072.0,0.0,0.0,6553600.0,131072000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,25028904.0,0.0,resnext50_32x4d,64.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.1453022576868534,3908829184.0,3908829184.0,548887592960.0,541239279616.0,7373062144.0,0.0,0.0,13107200.0,262144000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,25028904.0,0.0,resnext50_32x4d,128.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0050983022898435,1761345536.0,1761345536.0,11455725568.0,11395973120.0,57602048.0,0.0,0.0,102400.0,2048000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,68883240.0,0.0,wide_resnet50_2,1.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0052690524607896,2023489536.0,2023489536.0,22911451136.0,22791946240.0,115204096.0,0.0,0.0,204800.0,4096000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,68883240.0,0.0,wide_resnet50_2,2.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0075183067470788,2023489536.0,2023489536.0,45822902272.0,45583892480.0,230408192.0,0.0,0.0,409600.0,8192000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,68883240.0,0.0,wide_resnet50_2,4.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0145644687116146,2023489536.0,2023489536.0,91645804544.0,91167784960.0,460816384.0,0.0,0.0,819200.0,16384000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,68883240.0,0.0,wide_resnet50_2,8.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0246020745486021,2619080704.0,2619080704.0,183291609088.0,182335569920.0,921632768.0,0.0,0.0,1638400.0,32768000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,68883240.0,0.0,wide_resnet50_2,16.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0463003110140562,2853961728.0,2853961728.0,366583218176.0,364671139840.0,1843265536.0,0.0,0.0,3276800.0,65536000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,68883240.0,0.0,wide_resnet50_2,32.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0919831339269876,3990618112.0,3990618112.0,733166436352.0,729342279680.0,3686531072.0,0.0,0.0,6553600.0,131072000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,68883240.0,0.0,wide_resnet50_2,64.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.1820443395525217,5850791936.0,5850791936.0,1466332872704.0,1458684559360.0,7373062144.0,0.0,0.0,13107200.0,262144000.0,126.0,53.0,53.0,17.0,1.0,1.0,1.0,68883240.0,0.0,wide_resnet50_2,128.0,224.0,True,False,False,False,,relu,,,,,,,,,,,,
0.0036430981010198,1287389184.0,1287389184.0,336242432.0,313135872.0,21826560.0,0.0,,,1280000.0,141.0,52.0,52.0,35.0,,,1.0,4383312.0,0.0,mnasnet,1.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0037441510707139,1316749312.0,1316749312.0,672484864.0,626271744.0,43653120.0,0.0,,,2560000.0,141.0,52.0,52.0,35.0,,,1.0,4383312.0,0.0,mnasnet,2.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0039678424596786,1316749312.0,1316749312.0,1344969728.0,1252543488.0,87306240.0,0.0,,,5120000.0,141.0,52.0,52.0,35.0,,,1.0,4383312.0,0.0,mnasnet,4.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0039994109421968,1375469568.0,1375469568.0,2689939456.0,2505086976.0,174612480.0,0.0,,,10240000.0,141.0,52.0,52.0,35.0,,,1.0,4383312.0,0.0,mnasnet,8.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0041425198316574,1509687296.0,1509687296.0,5379878912.0,5010173952.0,349224960.0,0.0,,,20480000.0,141.0,52.0,52.0,35.0,,,1.0,4383312.0,0.0,mnasnet,16.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.006531098857522,1769734144.0,1769734144.0,10759757824.0,10020347904.0,698449920.0,0.0,,,40960000.0,141.0,52.0,52.0,35.0,,,1.0,4383312.0,0.0,mnasnet,32.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0126451525837183,2291924992.0,2291924992.0,21519515648.0,20040695808.0,1396899840.0,0.0,,,81920000.0,141.0,52.0,52.0,35.0,,,1.0,4383312.0,0.0,mnasnet,64.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0259861841797828,3319529472.0,3319529472.0,43039031296.0,40081391616.0,2793799680.0,0.0,,,163840000.0,141.0,52.0,52.0,35.0,,,1.0,4383312.0,0.0,mnasnet,128.0,224.0,True,False,False,False,,relu,1.0,0.0,,,,,,,,,,
0.0067210763692855,1467744256.0,1467744256.0,10882056192.0,,,,,,10872225792.0,135.0,,,,,,73.0,109482240.0,0.0,bert,1.0,128.0,True,False,False,False,,relu,37.0,0.0,25.0,9830400.0,,,,,,,,
0.0090804785490036,1941700608.0,1941700608.0,21764112384.0,,,,,,21744451584.0,135.0,,,,,,73.0,109482240.0,0.0,bert,2.0,128.0,True,False,False,False,,relu,37.0,0.0,25.0,19660800.0,,,,,,,,
0.0092818155884742,1941700608.0,1941700608.0,43528224768.0,,,,,,43488903168.0,135.0,,,,,,73.0,109482240.0,0.0,bert,4.0,128.0,True,False,False,False,,relu,37.0,0.0,25.0,39321600.0,,,,,,,,
0.0172792043536901,1941700608.0,1941700608.0,87056449536.0,,,,,,86977806336.0,135.0,,,,,,73.0,109482240.0,0.0,bert,8.0,128.0,True,False,False,False,,relu,37.0,0.0,25.0,78643200.0,,,,,,,,
0.0347456969320774,2319187968.0,2319187968.0,174112899072.0,,,,,,173955612672.0,135.0,,,,,,73.0,109482240.0,0.0,bert,16.0,128.0,True,False,False,False,,relu,37.0,0.0,25.0,157286400.0,,,,,,,,
0.0649446424096822,2369519616.0,2369519616.0,348225798144.0,,,,,,347911225344.0,135.0,,,,,,73.0,109482240.0,0.0,bert,32.0,128.0,True,False,False,False,,relu,37.0,0.0,25.0,314572800.0,,,,,,,,
0.0034196827560663,1258029056.0,1258029056.0,5440929792.0,,,,,,5435817984.0,62.0,,,,,,36.0,66362880.0,0.0,distilbert,1.0,128.0,True,False,False,False,,relu,13.0,0.0,13.0,5111808.0,,,,,,,,
0.004624381288886,1543241728.0,1543241728.0,10881859584.0,,,,,,10871635968.0,62.0,,,,,,36.0,66362880.0,0.0,distilbert,2.0,128.0,True,False,False,False,,relu,13.0,0.0,13.0,10223616.0,,,,,,,,
0.004443223029375,1543241728.0,1543241728.0,21763719168.0,,,,,,21743271936.0,62.0,,,,,,36.0,66362880.0,0.0,distilbert,4.0,128.0,True,False,False,False,,relu,13.0,0.0,13.0,20447232.0,,,,,,,,
0.0056144338101148,1543241728.0,1543241728.0,43527438336.0,,,,,,43486543872.0,62.0,,,,,,36.0,66362880.0,0.0,distilbert,8.0,128.0,True,False,False,False,,relu,13.0,0.0,13.0,40894464.0,,,,,,,,
0.0105726093053817,1543241728.0,1543241728.0,87054876672.0,,,,,,86973087744.0,62.0,,,,,,36.0,66362880.0,0.0,distilbert,16.0,128.0,True,False,False,False,,relu,13.0,0.0,13.0,81788928.0,,,,,,,,
0.0203002635389566,1593573376.0,1593573376.0,174109753344.0,,,,,,173946175488.0,62.0,,,,,,36.0,66362880.0,0.0,distilbert,32.0,128.0,True,False,False,False,,relu,13.0,0.0,13.0,163577856.0,,,,,,,,
0.0147456385195255,1560018944.0,1560018944.0,8274444288.0,,,,,,8266973184.0,174.0,,,,,,84.0,130973184.0,0.0,funnel_transformer,1.0,128.0,True,False,False,False,,relu,61.0,0.0,29.0,7471104.0,,,,,,,,
0.0190269503742456,2145124352.0,2145124352.0,16548888576.0,,,,,,16533946368.0,174.0,,,,,,84.0,130973184.0,0.0,funnel_transformer,2.0,128.0,True,False,False,False,,relu,61.0,0.0,29.0,14942208.0,,,,,,,,
0.0168670862913131,2145124352.0,2145124352.0,33097777152.0,,,,,,33067892736.0,174.0,,,,,,84.0,130973184.0,0.0,funnel_transformer,4.0,128.0,True,False,False,False,,relu,61.0,0.0,29.0,29884416.0,,,,,,,,
0.0232278943061828,2145124352.0,2145124352.0,66195554304.0,,,,,,66135785472.0,174.0,,,,,,84.0,130973184.0,0.0,funnel_transformer,8.0,128.0,True,False,False,False,,relu,61.0,0.0,29.0,59768832.0,,,,,,,,
0.041091189533472,2170290176.0,2170290176.0,132391108608.0,,,,,,132271570944.0,174.0,,,,,,84.0,130973184.0,0.0,funnel_transformer,16.0,128.0,True,False,False,False,,relu,61.0,0.0,29.0,119537664.0,,,,,,,,
0.0769591473042965,2371616768.0,2371616768.0,264782217216.0,,,,,,264543141888.0,174.0,,,,,,84.0,130973184.0,0.0,funnel_transformer,32.0,128.0,True,False,False,False,,relu,61.0,0.0,29.0,239075328.0,,,,,,,,
0.0084607385098934,1033633792.0,1033633792.0,9988341760.0,,,,,,9978839040.0,15.0,,,,,,8.0,11683584.0,0.0,albert,1.0,128.0,True,False,False,False,,relu,4.0,0.0,3.0,9502720.0,,,,,,,,
0.0111264940351247,1096548352.0,1096548352.0,19976683520.0,,,,,,19957678080.0,15.0,,,,,,8.0,11683584.0,0.0,albert,2.0,128.0,True,False,False,False,,relu,4.0,0.0,3.0,19005440.0,,,,,,,,
0.0118390541523694,1117519872.0,1117519872.0,39953367040.0,,,,,,39915356160.0,15.0,,,,,,8.0,11683584.0,0.0,albert,4.0,128.0,True,False,False,False,,relu,4.0,0.0,3.0,38010880.0,,,,,,,,
0.0211398519575595,1167851520.0,1167851520.0,79906734080.0,,,,,,79830712320.0,15.0,,,,,,8.0,11683584.0,0.0,albert,8.0,128.0,True,False,False,False,,relu,4.0,0.0,3.0,76021760.0,,,,,,,,
0.0424457799643278,1268514816.0,1268514816.0,159813468160.0,,,,,,159661424640.0,15.0,,,,,,8.0,11683584.0,0.0,albert,16.0,128.0,True,False,False,False,,relu,4.0,0.0,3.0,152043520.0,,,,,,,,
0.0829529769718647,1469841408.0,1469841408.0,319626936320.0,,,,,,319322849280.0,15.0,,,,,,8.0,11683584.0,0.0,albert,32.0,128.0,True,False,False,False,,relu,4.0,0.0,3.0,304087040.0,,,,,,,,
0.0200809646397829,1700528128.0,1700528128.0,43526455296.0,,,,,,43487133696.0,159.0,,,,,,109.0,148659456.0,0.0,longformer,1.0,128.0,True,False,False,False,,relu,25.0,0.0,25.0,39321600.0,,,,,,,,
0.0346282660961151,2275147776.0,2275147776.0,87052910592.0,,,,,,86974267392.0,159.0,,,,,,109.0,148659456.0,0.0,longformer,2.0,128.0,True,False,False,False,,relu,25.0,0.0,25.0,78643200.0,,,,,,,,
0.0687149349600076,2407268352.0,2407268352.0,174105821184.0,,,,,,173948534784.0,159.0,,,,,,109.0,148659456.0,0.0,longformer,4.0,128.0,True,False,False,False,,relu,25.0,0.0,25.0,157286400.0,,,,,,,,
0.1343692112714052,3080454144.0,3080454144.0,348211642368.0,,,,,,347897069568.0,159.0,,,,,,109.0,148659456.0,0.0,longformer,8.0,128.0,True,False,False,False,,relu,25.0,0.0,25.0,314572800.0,,,,,,,,
0.2669339790940285,4196139008.0,4196139008.0,696423284736.0,,,,,,695794139136.0,159.0,,,,,,109.0,148659456.0,0.0,longformer,16.0,128.0,True,False,False,False,,relu,25.0,0.0,25.0,629145600.0,,,,,,,,
0.5264363422989845,6419120128.0,6419120128.0,1392846569472.0,,,,,,1391588278272.0,159.0,,,,,,109.0,148659456.0,0.0,longformer,32.0,128.0,True,False,False,False,,relu,25.0,0.0,25.0,1258291200.0,,,,,,,,
0.0227486863732337,1073479680.0,1073479680.0,2592079872.0,,,,,,2592079872.0,410.0,,,,,,361.0,24581888.0,0.0,mobile_bert,1.0,128.0,True,False,False,False,,relu,49.0,0.0,,,,,,,,,,
0.0253900349140167,1176240128.0,1176240128.0,5184159744.0,,,,,,5184159744.0,410.0,,,,,,361.0,24581888.0,0.0,mobile_bert,2.0,128.0,True,False,False,False,,relu,49.0,0.0,,,,,,,,,,
