<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,accelerator,act_fn,avg_memory,batch_size,dropout,input_format,input_size,latency,macs,max_memory,model,num_layers,requires_grad,total_params,trainable_params,use_dquant,use_torchscript
0.0,65536.0,0.0,relu,313.88671875,1.0,,bsh,"(1, 64, 32)",2.112199981638696e-05,65536.0,313.88671875,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,313.88671875,1.0,,bsh,"(1, 64, 64)",2.9403499866020866e-05,262144.0,313.88671875,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,313.88671875,1.0,,bsh,"(1, 64, 256)",0.0001240739002241753,4194304.0,313.88671875,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,313.88671875,1.0,,bsh,"(1, 64, 512)",0.0004171586999291321,16777216.0,313.88671875,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,313.92578125,1.0,,bsh,"(1, 64, 1024)",0.0019587101000070107,67108864.0,313.92578125,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,314.0234375,1.0,,bsh,"(1, 64, 2048)",0.008507728899712675,268435456.0,314.0234375,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,603979776.0,0.0,relu,350.77734375,1.0,,bsh,"(1, 64, 3072)",0.018594890299937106,603979776.0,350.77734375,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,1073741824.0,0.0,relu,416.13671875,1.0,,bsh,"(1, 64, 4096)",0.030474221400072565,1073741824.0,416.13671875,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,128.0,0.0,relu,416.13671875,1.0,,bsh,"(1, 128, 1)",2.4732599922572262e-05,128.0,416.13671875,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,416.13671875,1.0,,bsh,"(1, 128, 2)",2.8053899950464255e-05,512.0,416.13671875,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,416.13671875,1.0,,bsh,"(1, 128, 4)",2.0018600116600284e-05,2048.0,416.13671875,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,416.13671875,1.0,,bsh,"(1, 128, 8)",2.0637800116674043e-05,8192.0,416.13671875,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,316.12890625,1.0,,bsh,"(1, 128, 16)",2.0706899886135943e-05,32768.0,316.12890625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,316.12890625,1.0,,bsh,"(1, 128, 32)",3.0957999842939896e-05,131072.0,316.12890625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,316.12890625,1.0,,bsh,"(1, 128, 64)",5.113179977342952e-05,524288.0,316.12890625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,8388608.0,0.0,relu,316.515625,1.0,,bsh,"(1, 128, 256)",0.0002503455998521531,8388608.0,316.515625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,316.515625,1.0,,bsh,"(1, 128, 512)",0.000739573700047913,33554432.0,316.515625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,317.3515625,1.0,,bsh,"(1, 128, 1024)",0.0038132289999339266,134217728.0,317.3515625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,536870912.0,0.0,relu,317.5390625,1.0,,bsh,"(1, 128, 2048)",0.014477461000205949,536870912.0,317.5390625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,1207959552.0,0.0,relu,353.54296875,1.0,,bsh,"(1, 128, 3072)",0.02980218490010884,1207959552.0,353.54296875,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,2147483648.0,0.0,relu,423.46484375,1.0,,bsh,"(1, 128, 4096)",0.05024554470001021,2147483648.0,423.46484375,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,423.46484375,1.0,,bsh,"(1, 256, 1)",1.9964300008723512e-05,256.0,423.46484375,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,423.46484375,1.0,,bsh,"(1, 256, 2)",2.9454600007738917e-05,1024.0,423.46484375,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,423.46484375,1.0,,bsh,"(1, 256, 4)",2.1399300021585076e-05,4096.0,423.46484375,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,423.46484375,1.0,,bsh,"(1, 256, 8)",2.420980017632246e-05,16384.0,423.46484375,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,423.46484375,1.0,,bsh,"(1, 256, 16)",2.4215200028265826e-05,65536.0,423.46484375,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,323.45703125,1.0,,bsh,"(1, 256, 32)",4.323020002630074e-05,262144.0,323.45703125,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,323.45703125,1.0,,bsh,"(1, 256, 64)",7.585009989270474e-05,1048576.0,323.45703125,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,323.45703125,1.0,,bsh,"(1, 256, 256)",0.00046035000013944227,16777216.0,323.45703125,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,323.64453125,1.0,,bsh,"(1, 256, 512)",0.0015355391999037238,67108864.0,323.64453125,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,323.73828125,1.0,,bsh,"(1, 256, 1024)",0.00735941120001371,268435456.0,323.73828125,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,1073741824.0,0.0,relu,328.2421875,1.0,,bsh,"(1, 256, 2048)",0.023246007700072367,1073741824.0,329.58984375,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,2415919104.0,0.0,relu,369.1015625,1.0,,bsh,"(1, 256, 3072)",0.05162607170022966,2415919104.0,369.1015625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,4294967296.0,0.0,relu,397.12890625,1.0,,bsh,"(1, 256, 4096)",0.09244102960001328,4294967296.0,397.12890625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,397.12890625,1.0,,bsh,"(1, 512, 1)",2.0124799993936905e-05,512.0,397.12890625,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,397.12890625,1.0,,bsh,"(1, 512, 2)",3.662349990918301e-05,2048.0,397.12890625,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,397.12890625,1.0,,bsh,"(1, 512, 4)",2.5719399855006485e-05,8192.0,397.12890625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,397.12890625,1.0,,bsh,"(1, 512, 8)",2.8170999939902686e-05,32768.0,397.12890625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,397.12890625,1.0,,bsh,"(1, 512, 16)",3.070230013690889e-05,131072.0,397.12890625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,397.12890625,1.0,,bsh,"(1, 512, 32)",5.8779900064109826e-05,524288.0,397.12890625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,2097152.0,0.0,relu,333.125,1.0,,bsh,"(1, 512, 64)",0.0001102561000152491,2097152.0,333.125,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,333.125,1.0,,bsh,"(1, 512, 256)",0.0008818739999696846,33554432.0,333.125,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,333.125,1.0,,bsh,"(1, 512, 512)",0.003588224900158821,134217728.0,333.125,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,536870912.0,0.0,relu,334.50390625,1.0,,bsh,"(1, 512, 1024)",0.01176350089990592,536870912.0,334.50390625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,2147483648.0,0.0,relu,340.744140625,1.0,,bsh,"(1, 512, 2048)",0.045803190500009805,2147483648.0,343.72265625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,4831838208.0,0.0,relu,402.94308035714283,1.0,,bsh,"(1, 512, 3072)",0.10537953290004225,4831838208.0,407.6875,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,8589934592.0,0.0,relu,476.70340401785717,1.0,,bsh,"(1, 512, 4096)",0.20218625870002144,8589934592.0,483.81640625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,2.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 1)",2.167940001527313e-05,2.0,320.2734375,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 2)",2.6759100001072512e-05,8.0,320.2734375,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,32.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 4)",1.897229994938243e-05,32.0,320.2734375,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,128.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 8)",1.943179995578248e-05,128.0,320.2734375,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 16)",3.1477599986828866e-05,512.0,320.2734375,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 32)",2.3280199820874258e-05,2048.0,320.2734375,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 64)",2.3589700140291826e-05,8192.0,320.2734375,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 256)",3.4321500061196274e-05,131072.0,320.2734375,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 512)",9.787909984879662e-05,524288.0,320.2734375,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,2097152.0,0.0,relu,320.2734375,2.0,,bsh,"(2, 1, 1024)",0.0003432913999859011,2097152.0,320.2734375,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,8388608.0,0.0,relu,336.1484375,2.0,,bsh,"(2, 1, 2048)",0.0019143755998811685,8388608.0,336.1484375,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,18874368.0,0.0,relu,372.15234375,2.0,,bsh,"(2, 1, 3072)",0.004367993499909062,18874368.0,372.15234375,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,436.15625,2.0,,bsh,"(2, 1, 4096)",0.008889433999866015,33554432.0,436.15625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,4.0,0.0,relu,436.15625,2.0,,bsh,"(2, 2, 1)",1.948749995790422e-05,4.0,436.15625,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,16.0,0.0,relu,336.1484375,2.0,,bsh,"(2, 2, 2)",2.5888900199788623e-05,16.0,336.1484375,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,64.0,0.0,relu,336.1484375,2.0,,bsh,"(2, 2, 4)",2.7586400028667414e-05,64.0,336.1484375,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,336.1484375,2.0,,bsh,"(2, 2, 8)",2.0488100199145264e-05,256.0,336.1484375,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,336.1484375,2.0,,bsh,"(2, 2, 16)",2.003149966185447e-05,1024.0,336.1484375,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,336.1484375,2.0,,bsh,"(2, 2, 32)",1.9342100131325424e-05,4096.0,336.1484375,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,336.1484375,2.0,,bsh,"(2, 2, 64)",1.9804099792963825e-05,16384.0,336.1484375,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,336.1484375,2.0,,bsh,"(2, 2, 256)",3.916159985237755e-05,262144.0,336.1484375,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,336.15625,2.0,,bsh,"(2, 2, 512)",8.994849995360709e-05,1048576.0,336.15625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,336.15625,2.0,,bsh,"(2, 2, 1024)",0.0003199824001058005,4194304.0,336.15625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,336.15625,2.0,,bsh,"(2, 2, 2048)",0.005153515400161268,16777216.0,336.15625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,37748736.0,0.0,relu,372.16015625,2.0,,bsh,"(2, 2, 3072)",0.004445645799933118,37748736.0,372.16015625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,436.1640625,2.0,,bsh,"(2, 2, 4096)",0.01210412330001418,67108864.0,436.1640625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,8.0,0.0,relu,436.1640625,2.0,,bsh,"(2, 4, 1)",1.9812800019280985e-05,8.0,436.1640625,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,32.0,0.0,relu,436.1640625,2.0,,bsh,"(2, 4, 2)",2.676819967746269e-05,32.0,436.1640625,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,128.0,0.0,relu,436.1640625,2.0,,bsh,"(2, 4, 4)",2.031539988820441e-05,128.0,436.1640625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,436.1640625,2.0,,bsh,"(2, 4, 8)",1.9503799921949395e-05,512.0,436.1640625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,336.15625,2.0,,bsh,"(2, 4, 16)",1.897269976325333e-05,2048.0,336.15625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,336.15625,2.0,,bsh,"(2, 4, 32)",2.360340004088357e-05,8192.0,336.15625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,336.15625,2.0,,bsh,"(2, 4, 64)",4.606710026564542e-05,32768.0,336.15625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,336.15625,2.0,,bsh,"(2, 4, 256)",4.453049987205304e-05,524288.0,336.15625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,2097152.0,0.0,relu,336.15625,2.0,,bsh,"(2, 4, 512)",0.00013949029998912011,2097152.0,336.15625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,8388608.0,0.0,relu,336.15625,2.0,,bsh,"(2, 4, 1024)",0.0022628573002293705,8388608.0,336.15625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,336.15625,2.0,,bsh,"(2, 4, 2048)",0.0030972220996773104,33554432.0,336.15625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,75497472.0,0.0,relu,372.16015625,2.0,,bsh,"(2, 4, 3072)",0.005475704299897188,75497472.0,372.16015625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,400.16015625,2.0,,bsh,"(2, 4, 4096)",0.010022328999912133,134217728.0,400.16015625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,16.0,0.0,relu,400.16015625,2.0,,bsh,"(2, 8, 1)",2.0525599757093006e-05,16.0,400.16015625,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,64.0,0.0,relu,400.16015625,2.0,,bsh,"(2, 8, 2)",2.891849981097039e-05,64.0,400.16015625,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,400.16015625,2.0,,bsh,"(2, 8, 4)",2.0090600082767195e-05,256.0,400.16015625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,400.16015625,2.0,,bsh,"(2, 8, 8)",2.2784999964642337e-05,1024.0,400.16015625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,400.16015625,2.0,,bsh,"(2, 8, 16)",1.893420012493152e-05,4096.0,400.16015625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,400.16015625,2.0,,bsh,"(2, 8, 32)",1.9877399972756392e-05,16384.0,400.16015625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,400.1640625,2.0,,bsh,"(2, 8, 64)",2.281400011270307e-05,65536.0,400.1640625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 8, 256)",5.5608999900869094e-05,1048576.0,336.16015625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 8, 512)",0.00018283179997524712,4194304.0,336.16015625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 8, 1024)",0.0006142631998955039,16777216.0,336.16015625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 8, 2048)",0.004328337400147575,67108864.0,336.16015625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,150994944.0,0.0,relu,372.1640625,2.0,,bsh,"(2, 8, 3072)",0.006868574899999658,150994944.0,372.1640625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 8, 4096)",0.01336430899973493,268435456.0,436.16796875,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,32.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 16, 1)",2.4225900051533245e-05,32.0,436.16796875,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,128.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 16, 2)",4.832919985346962e-05,128.0,436.16796875,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 4)",5.715849983971566e-05,512.0,336.16015625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 8)",2.7775699709309266e-05,2048.0,336.16015625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 16)",2.549679993535392e-05,8192.0,336.16015625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 32)",3.7403399983304555e-05,32768.0,336.16015625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 64)",2.312019969394896e-05,131072.0,336.16015625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,2097152.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 256)",0.0001149191000877181,2097152.0,336.16015625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,8388608.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 512)",0.00041372630003024826,8388608.0,336.16015625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 1024)",0.00159445390017936,33554432.0,336.16015625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 16, 2048)",0.00709899969988328,134217728.0,336.16015625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,301989888.0,0.0,relu,372.1640625,2.0,,bsh,"(2, 16, 3072)",0.010722163000173169,301989888.0,372.1640625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,536870912.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 16, 4096)",0.021031328800017946,536870912.0,436.16796875,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,64.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 32, 1)",2.7149000015924684e-05,64.0,436.16796875,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 32, 2)",2.7518900242284872e-05,256.0,436.16796875,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 32, 4)",2.0017600036226213e-05,1024.0,436.16796875,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 32, 8)",2.5531299979775212e-05,4096.0,436.16796875,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 32, 16)",3.4583500018925405e-05,16384.0,436.16796875,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 32, 32)",6.272520004131365e-05,65536.0,336.16015625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 32, 64)",4.364630003692582e-05,262144.0,336.16015625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 32, 256)",0.00012739609992422628,4194304.0,336.16015625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 32, 512)",0.0004427632000442827,16777216.0,336.16015625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 32, 1024)",0.002328223700169474,67108864.0,336.16015625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 32, 2048)",0.011162884199802648,268435456.0,336.16015625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,603979776.0,0.0,relu,372.1640625,2.0,,bsh,"(2, 32, 3072)",0.01846315409966337,603979776.0,372.1640625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,1073741824.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 32, 4096)",0.034974041000168654,1073741824.0,436.16796875,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,128.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 1)",1.9802500173682346e-05,128.0,336.16015625,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 2)",2.7823499840451406e-05,512.0,336.16015625,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 4)",2.009029994951561e-05,2048.0,336.16015625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 8)",2.0502900224528275e-05,8192.0,336.16015625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 16)",2.087540015054401e-05,32768.0,336.16015625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 32)",2.5381800151080823e-05,131072.0,336.16015625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 64)",4.642309977498371e-05,524288.0,336.16015625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,8388608.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 256)",0.0002366028998949332,8388608.0,336.16015625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 512)",0.0007550974998594029,33554432.0,336.16015625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 1024)",0.0035227912001573715,134217728.0,336.16015625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,536870912.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 64, 2048)",0.021436390199960444,536870912.0,336.16015625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,1207959552.0,0.0,relu,372.1640625,2.0,,bsh,"(2, 64, 3072)",0.03356092360008915,1207959552.0,372.1640625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,2147483648.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 64, 4096)",0.07705750339991937,2147483648.0,436.16796875,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 128, 1)",2.2911400083103218e-05,256.0,436.16796875,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 128, 2)",2.5478399766143412e-05,1024.0,436.16796875,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 128, 4)",2.1567200019489973e-05,4096.0,436.16796875,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 128, 8)",5.495549994520843e-05,16384.0,336.16015625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 128, 16)",4.9611600115895274e-05,65536.0,336.16015625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 128, 32)",9.037339987116866e-05,262144.0,336.16015625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 128, 64)",0.00022654690001218115,1048576.0,336.16015625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 128, 256)",0.0004441896999196615,16777216.0,336.16015625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 128, 512)",0.0017561956999998074,67108864.0,336.16015625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
