<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
,,45.0,6003897088.0,1.0,256000.0,1530920960.0,2.0,224.0,0.00207795687019825,6004153088.0,1530920960.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,12007794176.0,1.0,512000.0,1627389952.0,4.0,224.0,0.0029125634580850607,12008306176.0,1627389952.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,24015588352.0,1.0,1024000.0,1740636160.0,8.0,224.0,0.004800544679164886,24016612352.0,1740636160.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,48031176704.0,1.0,2048000.0,1881145344.0,16.0,224.0,0.00869228094816208,48033224704.0,1881145344.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,96062353408.0,1.0,4096000.0,2059403264.0,32.0,224.0,0.015352873504161837,96066449408.0,2059403264.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,192124706816.0,1.0,8192000.0,2527068160.0,64.0,224.0,0.030055268481373788,192132898816.0,2527068160.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,288187060224.0,1.0,12288000.0,2797600768.0,96.0,224.0,0.04431550167500973,288199348224.0,2797600768.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,384249413632.0,1.0,16384000.0,3087007744.0,128.0,224.0,0.058400413766503324,384265797632.0,3087007744.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,576374120448.0,1.0,24576000.0,3565158400.0,192.0,224.0,0.08684482388198375,576398696448.0,3565158400.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,768498827264.0,1.0,32768000.0,4385144832.0,256.0,224.0,0.11705104745924473,768531595264.0,4385144832.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
20.0,9934848.0,20.0,1813561344.0,1.0,25600.0,1384120320.0,1.0,224.0,0.0009359784424304963,1824033792.0,1384120320.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,512000.0,1.0,0.0,,,,
20.0,19869696.0,20.0,3627122688.0,1.0,51200.0,1432354816.0,2.0,224.0,0.0010578375309705733,3648067584.0,1432354816.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,1024000.0,1.0,0.0,,,,
20.0,39739392.0,20.0,7254245376.0,1.0,102400.0,1480589312.0,4.0,224.0,0.001432112976908684,7296135168.0,1480589312.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,2048000.0,1.0,0.0,,,,
20.0,79478784.0,20.0,14508490752.0,1.0,204800.0,1528823808.0,8.0,224.0,0.0024741239845752715,14592270336.0,1528823808.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,4096000.0,1.0,0.0,,,,
20.0,158957568.0,20.0,29016981504.0,1.0,409600.0,1633681408.0,16.0,224.0,0.004770686477422714,29184540672.0,1633681408.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,8192000.0,1.0,0.0,,,,
20.0,317915136.0,20.0,58033963008.0,1.0,819200.0,1755316224.0,32.0,224.0,0.009223088994622231,58369081344.0,1755316224.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,16384000.0,1.0,0.0,,,,
20.0,635830272.0,20.0,116067926016.0,1.0,1638400.0,1979711488.0,64.0,224.0,0.017630403861403462,116738162688.0,1979711488.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,32768000.0,1.0,0.0,,,,
