<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
64.0,13417463808.0,64.0,192456069120.0,1.0,24576000.0,4662755328.0,384.0,224.0,0.06949556432664394,205898108928.0,4662755328.0,efficientnet_lite,172.0,5416680.0,0.0,43.0,0.0,,,,,,,,,,
64.0,17889951744.0,64.0,256608092160.0,1.0,32768000.0,5900075008.0,512.0,224.0,0.0921279475092888,274530811904.0,5900075008.0,efficientnet_lite,172.0,5416680.0,0.0,43.0,0.0,,,,,,,,,,
,,45.0,3001948544.0,1.0,128000.0,1571553280.0,1.0,224.0,0.002621613070368768,3002076544.0,1571553280.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,6003897088.0,1.0,256000.0,1663827968.0,2.0,224.0,0.006537877395749093,6004153088.0,1663827968.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,12007794176.0,1.0,512000.0,1754005504.0,4.0,224.0,0.004541594162583351,12008306176.0,1754005504.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,24015588352.0,1.0,1024000.0,1871446016.0,8.0,224.0,0.004182857647538185,24016612352.0,1871446016.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,48031176704.0,1.0,2048000.0,2007760896.0,16.0,224.0,0.007342416420578956,48033224704.0,2007760896.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,96062353408.0,1.0,4096000.0,2186018816.0,32.0,224.0,0.014664034917950632,96066449408.0,2186018816.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,192124706816.0,1.0,8192000.0,2653683712.0,64.0,224.0,0.0250121533870697,192132898816.0,2653683712.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,288187060224.0,1.0,12288000.0,2924216320.0,96.0,224.0,0.037364847213029864,288199348224.0,2924216320.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
