latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,total_params,trainable_params,model,batch_size,input_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_macs
0.1150507867336273,4591.137920673077,4663.078125,3151496704.0,2945756160.0,,,,5416680.0,0.0,efficientnet_lite,2.0,384.0,False,False,False,False,,relu,205369344.0,371200.0,0.0,,,,,
0.2391474224627018,4650.274739583333,4671.86328125,5602658816.0,5236899840.0,,,,5416680.0,0.0,efficientnet_lite,2.0,512.0,False,False,False,False,,relu,365101056.0,657920.0,0.0,,,,,
0.0764226831495761,4671.2421875,4671.2421875,2144771968.0,2004750720.0,,,,5416680.0,0.0,efficientnet_lite,4.0,224.0,False,False,False,False,,relu,139765248.0,256000.0,0.0,,,,,
0.2541332472115755,4718.46875,4719.00390625,6302993408.0,5891512320.0,,,,5416680.0,0.0,efficientnet_lite,4.0,384.0,False,False,False,False,,relu,410738688.0,742400.0,0.0,,,,,
0.661170170456171,4736.171316964285,4869.48828125,11205317632.0,10473799680.0,,,,5416680.0,0.0,efficientnet_lite,4.0,512.0,False,False,False,False,,relu,730202112.0,1315840.0,0.0,,,,,
0.1769874911755323,4730.844669117647,4766.3828125,4289543936.0,4009501440.0,,,,5416680.0,0.0,efficientnet_lite,8.0,224.0,False,False,False,False,,relu,279530496.0,512000.0,0.0,,,,,
0.7229174293577671,4760.784598214285,4896.4921875,12605986816.0,11783024640.0,,,,5416680.0,0.0,efficientnet_lite,8.0,384.0,False,False,False,False,,relu,821477376.0,1484800.0,0.0,,,,,
1.4333929743617773,4895.051171875,5204.4140625,22410635264.0,20947599360.0,,,,5416680.0,0.0,efficientnet_lite,8.0,512.0,False,False,False,False,,relu,1460404224.0,2631680.0,0.0,,,,,
0.0498988140374422,4526.507161458333,4530.6015625,3002076544.0,3001948544.0,,,,21142920.0,0.0,gernet,1.0,224.0,False,False,False,False,,relu,,128000.0,,0.0,,,,
0.1165577933192253,4578.559895833333,4578.7109375,8822424064.0,8822052864.0,,,,21142920.0,0.0,gernet,1.0,384.0,False,False,False,False,,relu,,371200.0,,0.0,,,,
0.2086281135678291,4679.86796875,4681.66015625,15684307456.0,15683649536.0,,,,21142920.0,0.0,gernet,1.0,512.0,False,False,False,False,,relu,,657920.0,,0.0,,,,
0.0911485146731138,4695.43359375,4695.43359375,6004153088.0,6003897088.0,,,,21142920.0,0.0,gernet,2.0,224.0,False,False,False,False,,relu,,256000.0,,0.0,,,,
0.2372170619666576,4794.0107421875,4799.8671875,17644848128.0,17644105728.0,,,,21142920.0,0.0,gernet,2.0,384.0,False,False,False,False,,relu,,742400.0,,0.0,,,,
0.4434263456612825,4989.589226973684,4998.8359375,31368614912.0,31367299072.0,,,,21142920.0,0.0,gernet,2.0,512.0,False,False,False,False,,relu,,1315840.0,,0.0,,,,
0.1765329409390688,4949.98828125,4949.98828125,12008306176.0,12007794176.0,,,,21142920.0,0.0,gernet,4.0,224.0,False,False,False,False,,relu,,512000.0,,0.0,,,,
0.4813024077564478,5009.940673828125,5076.41015625,35289696256.0,35288211456.0,,,,21142920.0,0.0,gernet,4.0,384.0,False,False,False,False,,relu,,1484800.0,,0.0,,,,
0.9355525586754084,5069.75,5102.45703125,62737229824.0,62734598144.0,,,,21142920.0,0.0,gernet,4.0,512.0,False,False,False,False,,relu,,2631680.0,,0.0,,,,
0.3382251631468534,5123.1796875,5123.1796875,24016612352.0,24015588352.0,,,,21142920.0,0.0,gernet,8.0,224.0,False,False,False,False,,relu,,1024000.0,,0.0,,,,
1.0509450320154428,5149.188151041667,5260.03515625,70579392512.0,70576422912.0,,,,21142920.0,0.0,gernet,8.0,384.0,False,False,False,False,,relu,,2969600.0,,0.0,,,,
2.047098822519183,5308.398995535715,5376.06640625,125474459648.0,125469196288.0,,,,21142920.0,0.0,gernet,8.0,512.0,False,False,False,False,,relu,,5263360.0,,0.0,,,,
0.0335430171340703,4471.99453125,4472.11328125,1824033792.0,1813561344.0,,,512000.0,11689512.0,0.0,resnet18,1.0,224.0,False,False,False,False,,relu,9934848.0,25600.0,,0.0,0.0,,,
0.08403912037611,4539.38359375,4541.2421875,5359432192.0,5329649664.0,,,512000.0,11689512.0,0.0,resnet18,1.0,384.0,False,False,False,False,,relu,29196288.0,74240.0,,0.0,0.0,,,
0.1472642701119184,4619.1953125,4619.1953125,9527480832.0,9474932736.0,,,512000.0,11689512.0,0.0,resnet18,1.0,512.0,False,False,False,False,,relu,51904512.0,131584.0,,0.0,0.0,,,
0.0587438225746154,4629.078125,4629.99609375,3648067584.0,3627122688.0,,,1024000.0,11689512.0,0.0,resnet18,2.0,224.0,False,False,False,False,,relu,19869696.0,51200.0,,0.0,0.0,,,
0.1592753648757934,4603.18359375,4603.18359375,10718864384.0,10659299328.0,,,1024000.0,11689512.0,0.0,resnet18,2.0,384.0,False,False,False,False,,relu,58392576.0,148480.0,,0.0,0.0,,,
0.2919314250349998,4656.762109375,4672.4453125,19054961664.0,18949865472.0,,,1024000.0,11689512.0,0.0,resnet18,2.0,512.0,False,False,False,False,,relu,103809024.0,263168.0,,0.0,0.0,,,
0.115322646126151,4659.1640625,4659.1640625,7296135168.0,7254245376.0,,,2048000.0,11689512.0,0.0,resnet18,4.0,224.0,False,False,False,False,,relu,39739392.0,102400.0,,0.0,0.0,,,
0.3423233330249786,4650.386067708333,4702.59375,21437728768.0,21318598656.0,,,2048000.0,11689512.0,0.0,resnet18,4.0,384.0,False,False,False,False,,relu,116785152.0,296960.0,,0.0,0.0,,,
0.6182587556540966,4728.785888671875,4798.8515625,38109923328.0,37899730944.0,,,2048000.0,11689512.0,0.0,resnet18,4.0,512.0,False,False,False,False,,relu,207618048.0,526336.0,,0.0,0.0,,,
0.2348175048828125,4692.8390625,4752.2734375,14592270336.0,14508490752.0,,,4096000.0,11689512.0,0.0,resnet18,8.0,224.0,False,False,False,False,,relu,79478784.0,204800.0,,0.0,0.0,,,
0.7235651973634958,4750.065755208333,4819.56640625,42875457536.0,42637197312.0,,,4096000.0,11689512.0,0.0,resnet18,8.0,384.0,False,False,False,False,,relu,233570304.0,593920.0,,0.0,0.0,,,
1.4051552902907134,4820.458984375,4934.27734375,76219846656.0,75799461888.0,,,4096000.0,11689512.0,0.0,resnet18,8.0,512.0,False,False,False,False,,relu,415236096.0,1052672.0,,0.0,0.0,,,
0.0267221972346305,4655.773995535715,4655.91015625,714206912.0,655566528.0,0.0,,58621952.0,61100840.0,0.0,alexnet,1.0,224.0,False,False,False,False,,relu,,18432.0,,0.0,0.0,,,
0.044504552334547,4661.679931640625,4661.9453125,2077996992.0,2019334848.0,0.0,,58621952.0,61100840.0,0.0,alexnet,1.0,384.0,False,False,False,False,,relu,,40192.0,,0.0,0.0,,,
