<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,accelerator,act_fn,avg_memory,batch_size,dropout,input_size,latency,macs,max_memory,model,requires_grad,total_nn_calls,total_params,trainable_params,use_dquant,use_torchscript,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
1.0,115605504.0,37.0,0.0,49.0,4247500800.0,25.0,3840000.0,1.0,relu,1442840576.0,1.0,,224.0,0.005526109226047992,4366946304.0,1442840576.0,vit32,0.0,112.0,88224232.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,339738624.0,37.0,0.0,49.0,12316293120.0,25.0,11136000.0,1.0,relu,1843396608.0,1.0,,384.0,0.006377649120986461,12667167744.0,1843396608.0,vit32,0.0,112.0,88297192.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,603979776.0,37.0,0.0,49.0,21828974592.0,25.0,19737600.0,1.0,relu,1845493760.0,1.0,,512.0,0.011387641541659832,22452691968.0,1845493760.0,vit32,0.0,112.0,88383208.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,231211008.0,37.0,0.0,49.0,8495001600.0,25.0,7680000.0,1.0,relu,1845493760.0,2.0,,224.0,0.007094286382198335,8733892608.0,1845493760.0,vit32,0.0,112.0,88224232.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,679477248.0,37.0,0.0,49.0,24632586240.0,25.0,22272000.0,1.0,relu,2243952640.0,2.0,,384.0,0.01179781462997198,25334335488.0,2243952640.0,vit32,0.0,112.0,88297192.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,1207959552.0,37.0,0.0,49.0,43657949184.0,25.0,39475200.0,1.0,relu,2243952640.0,2.0,,512.0,0.016039066202938556,44905383936.0,2243952640.0,vit32,0.0,112.0,88383208.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,462422016.0,37.0,0.0,49.0,16990003200.0,25.0,15360000.0,1.0,relu,2243952640.0,4.0,,224.0,0.008283023163676262,17467785216.0,2243952640.0,vit32,0.0,112.0,88224232.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,1358954496.0,37.0,0.0,49.0,49265172480.0,25.0,44544000.0,1.0,relu,2264924160.0,4.0,,384.0,0.01596793606877327,50668670976.0,2264924160.0,vit32,0.0,112.0,88297192.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,2415919104.0,37.0,0.0,49.0,87315898368.0,25.0,78950400.0,1.0,relu,2264924160.0,4.0,,512.0,0.02497376725077629,89810767872.0,2264924160.0,vit32,0.0,112.0,88383208.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,924844032.0,37.0,0.0,49.0,33980006400.0,25.0,30720000.0,1.0,relu,2264924160.0,8.0,,224.0,0.01413440126925707,34935570432.0,2264924160.0,vit32,0.0,112.0,88224232.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
