<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,accelerator,act_fn,avg_memory,batch_size,dropout,input_size,latency,macs,max_memory,model,requires_grad,total_nn_calls,total_params,trainable_params,use_dquant,use_torchscript,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
245.0,10721854400.0,,,,,,,1.0,relu,1919680512.0,2.0,,224.0,0.015956895425915718,10878380992.0,1919680512.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,156398592.0,1.0,128000.0,,,,,,,,,,,,
245.0,31470991360.0,,,,,,,1.0,relu,1995177984.0,2.0,,384.0,0.01871913708746433,31930982912.0,1995177984.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,459620352.0,1.0,371200.0,,,,,,,,,,,,
245.0,55933131776.0,,,,,,,1.0,relu,2190213120.0,2.0,,512.0,0.02403649166226387,56750892544.0,2190213120.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,817102848.0,1.0,657920.0,,,,,,,,,,,,
245.0,21443708800.0,,,,,,,1.0,relu,2190213120.0,4.0,,224.0,0.016978750750422482,21756761984.0,2190213120.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,312797184.0,1.0,256000.0,,,,,,,,,,,,
245.0,62941982720.0,,,,,,,1.0,relu,2280390656.0,4.0,,384.0,0.02658975906670093,63861965824.0,2280390656.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,919240704.0,1.0,742400.0,,,,,,,,,,,,
245.0,111866263552.0,,,,,,,1.0,relu,2565603328.0,4.0,,512.0,0.03815428502857685,113501785088.0,2565603328.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,1634205696.0,1.0,1315840.0,,,,,,,,,,,,
245.0,42887417600.0,,,,,,,1.0,relu,2565603328.0,8.0,,224.0,0.02250411808490753,43513523968.0,2565603328.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,625594368.0,1.0,512000.0,,,,,,,,,,,,
245.0,125883965440.0,,,,,,,1.0,relu,2678849536.0,8.0,,384.0,0.04283747039735317,127723931648.0,2678849536.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,1838481408.0,1.0,1484800.0,,,,,,,,,,,,
245.0,223732527104.0,,,,,,,1.0,relu,2880176128.0,8.0,,512.0,0.06753363385796547,227003570176.0,2880176128.0,efficientnet,0.0,403.0,54139356.0,0.0,0.0,0.0,157.0,3268411392.0,1.0,2631680.0,,,,,,,,,,,,
64.0,501187680.0,,,,,,,1.0,relu,1301020672.0,1.0,,224.0,0.004198093339800835,536192992.0,1301020672.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,34941312.0,1.0,64000.0,43.0,0.0,,,,,,,,,,
64.0,1472878080.0,,,,,,,1.0,relu,1326186496.0,1.0,,384.0,0.00421806238591671,1575748352.0,1326186496.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,102684672.0,1.0,185600.0,43.0,0.0,,,,,,,,,,
64.0,2618449920.0,,,,,,,1.0,relu,1378615296.0,1.0,,512.0,0.0042387302964925775,2801329408.0,1378615296.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,182550528.0,1.0,328960.0,43.0,0.0,,,,,,,,,,
