<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,act_fn,avg_memory,batch_size,device,device_config,device_idx,dropout,exp_name,input_size,iters,latency,macs,max_memory,model,model_config,num_threads,platform,randomized_text,requires_grad,results_dir,total_nn_calls,total_params,trainable_params,use_channels_last,use_cuda,use_dquant,use_fp16,use_ipex,use_jit,use_tensorrt,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
64.0,8019002880.0,,,,,,,relu,2063597568.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,6.848946213722229e-07,8579087872.0,2063597568.0,efficientnet_lite,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,559060992.0,1.0,1024000.0,43.0,0.0,,,,,,,,,,
64.0,16038005760.0,,,,,,,relu,2428502016.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,7.020309567451477e-07,17158175744.0,2428502016.0,efficientnet_lite,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1118121984.0,1.0,2048000.0,43.0,0.0,,,,,,,,,,
64.0,32076011520.0,,,,,,,relu,3160408064.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,7.29970633983612e-07,34316351488.0,3160408064.0,efficientnet_lite,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2236243968.0,1.0,4096000.0,43.0,0.0,,,,,,,,,,
64.0,64152023040.0,,,,,,,relu,4601151488.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,6.930902600288393e-07,68632702976.0,4601151488.0,efficientnet_lite,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,172.0,5416680.0,5416680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,,,,,
45.0,3001948544.0,,,,,,,relu,1799356416.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,7.068738341331481e-07,3002076544.0,1799356416.0,gernet,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,128000.0,,,41.0,0.0,,,,,,,,
45.0,6003897088.0,,,,,,,relu,1872756736.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,7.251277565956116e-07,6004153088.0,1872756736.0,gernet,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,256000.0,,,41.0,0.0,,,,,,,,
45.0,12007794176.0,,,,,,,relu,1872756736.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,7.258728146553037e-07,12008306176.0,1872756736.0,gernet,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,512000.0,,,41.0,0.0,,,,,,,,
45.0,24015588352.0,,,,,,,relu,1967128576.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,7.148832082748412e-07,24016612352.0,1967128576.0,gernet,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1024000.0,,,41.0,0.0,,,,,,,,
45.0,48031176704.0,,,,,,,relu,2153775104.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,7.29970633983612e-07,48033224704.0,2153775104.0,gernet,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2048000.0,,,41.0,0.0,,,,,,,,
45.0,96062353408.0,,,,,,,relu,2489319424.0,"[1, 2, 4, 8, 16, 32, 64, 128]",cuda,config/devices/cuda.yaml,0.0,,pretrained-fp16,[224],10.0,7.24010169506073e-07,96066449408.0,2489319424.0,gernet,config/models/vision.yaml,1.0,3090,1.0,0.0,experiments/pretrained,87.0,21142920.0,21142920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,4096000.0,,,41.0,0.0,,,,,,,,
