accelerator,avg_memory,batch_size,device,macs,max_memory,mean,model,requires_grad,sequence_length,total_params,trainable_params
0,1699.31005859375,1,jetson_cpu,1361117184,1699.34375,0.445982774799995,albert,0,16,11683584,0
0,1699.40078125,1,jetson_cpu,2721644544,1699.48046875,0.56239491059996,albert,0,32,11683584,0
0,1702.42602539063,1,jetson_cpu,5442699264,1702.85546875,0.921671888450055,albert,0,64,11683584,0
0,1709.1446875,1,jetson_cpu,10884808704,1710.28515625,1.90037200830002,albert,0,128,11683584,0
0,1729.396484375,1,jetson_cpu,21769027584,1731.46875,3.53656910295003,albert,0,256,11683584,0
0,1754.57470034247,1,jetson_cpu,43537465344,1781.12890625,7.49426142090006,albert,0,512,11683584,0
0,1418.53602430556,1,jetson_cpu,43487133696,1456.8359375,7.45458795454997,longformer,0,1,148659456,0
0,2314.15506329114,1,jetson_cpu,43487133696,2367.1484375,7.14608396414997,longformer,0,2,148659456,0
0,2327.71065512048,1,jetson_cpu,43487133696,2356.00390625,7.13698921294999,longformer,0,4,148659456,0
0,2323.88173828125,1,jetson_cpu,43487133696,2352.4609375,7.19553467545002,longformer,0,8,148659456,0
0,2324.43193359375,1,jetson_cpu,43487133696,2364.12890625,7.2125899056,longformer,0,16,148659456,0
0,2322.55654296875,1,jetson_cpu,43487133696,2364.203125,7.21601212574997,longformer,0,32,148659456,0
0,2332.39868164062,1,jetson_cpu,43487133696,2363.8984375,7.44845017754997,longformer,0,64,148659456,0
0,2325.66994485294,1,jetson_cpu,43487133696,2364.015625,7.73666623569998,longformer,0,128,148659456,0
0,2320.17106516768,1,jetson_cpu,43487133696,2364.26171875,7.52140652790004,longformer,0,256,148659456,0
0,2317.35770089286,1,jetson_cpu,43487133696,2364.265625,7.63250724470008,longformer,0,512,148659456,0
0,450.225,1,jetson_cpu,20250624,451.1328125,0.20451807114996,mobile_bert,0,1,24581888,0
0,1901.0921875,1,jetson_cpu,40501248,1901.1015625,0.215199222899992,mobile_bert,0,2,24581888,0
0,1901.234375,1,jetson_cpu,81002496,1901.234375,0.216983820699988,mobile_bert,0,4,24581888,0
0,1901.3994140625,1,jetson_cpu,162004992,1901.4296875,0.407534104799925,mobile_bert,0,8,24581888,0
0,1901.80915178571,1,jetson_cpu,324009984,1901.83984375,0.468958523899983,mobile_bert,0,16,24581888,0
0,1902.06640625,1,jetson_cpu,648019968,1902.06640625,0.488243162849994,mobile_bert,0,32,24581888,0
0,1902.0703125,1,jetson_cpu,1296039936,1902.0703125,0.582611405550051,mobile_bert,0,64,24581888,0
0,1902.111328125,1,jetson_cpu,2592079872,1902.1171875,0.996389358499982,mobile_bert,0,128,24581888,0
