latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,batch_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,in_channel,out_channel,kernel_size,stride,img_size
6.0249119997024536e-05,1295777792.0,1295777792.0,12845056.0,12845056.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,2.0,112.0
5.886554718017578e-05,1295777792.0,1295777792.0,51380224.0,51380224.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,2.0,224.0
3.912784159183502e-05,1274806272.0,1274806272.0,16384.0,16384.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,7.0
4.2230263352394105e-05,1274806272.0,1274806272.0,36864.0,36864.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,14.0
0.00013781599700450896,1274806272.0,1274806272.0,147456.0,147456.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,28.0
5.870163440704346e-05,1274806272.0,1274806272.0,589824.0,589824.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,56.0
6.02230429649353e-05,1295777792.0,1295777792.0,2166784.0,2166784.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,112.0
5.883090198040008e-05,1295777792.0,1295777792.0,8294400.0,8294400.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,224.0
4.008263349533081e-05,1274806272.0,1274806272.0,921600.0,921600.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,7.0
4.306957125663757e-05,1274806272.0,1274806272.0,5308416.0,5308416.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,14.0
0.00014494732022285461,1274806272.0,1274806272.0,24920064.0,24920064.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,28.0
6.237737834453582e-05,1295777792.0,1295777792.0,107495424.0,107495424.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,56.0
5.5196508765220645e-05,1295777792.0,1295777792.0,446054400.0,446054400.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,112.0
5.5547058582305905e-05,1323040768.0,1323040768.0,1816805376.0,1816805376.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,1.0,224.0
4.083961248397827e-05,1274806272.0,1274806272.0,331776.0,331776.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,7.0
4.291348159313202e-05,1274806272.0,1274806272.0,1327104.0,1327104.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,14.0
0.00013956166803836824,1274806272.0,1274806272.0,6230016.0,6230016.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,28.0
5.994327366352081e-05,1274806272.0,1274806272.0,26873856.0,26873856.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,56.0
4.149414598941803e-05,1295777792.0,1295777792.0,111513600.0,111513600.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,112.0
5.9325993061065677e-05,1295777792.0,1295777792.0,454201344.0,454201344.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,2.0,224.0
3.8265809416770934e-05,1274806272.0,1274806272.0,36864.0,36864.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,7.0
4.361532628536224e-05,1274806272.0,1274806272.0,331776.0,331776.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,14.0
0.00014938898384571077,1274806272.0,1274806272.0,1327104.0,1327104.0,36992.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,3.0,5.0,28.0
