latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,total_params,trainable_params,input_size,in_channel,out_channel,kernel_size,stride,img_size
0.00011305175721645355,1295777792.0,1295777792.0,84934656.0,84934656.0,294976.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,64.0,3.0,1.0,14.0
6.524287164211273e-05,1295777792.0,1295777792.0,398721024.0,398721024.0,294976.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,64.0,3.0,1.0,28.0
7.407404482364654e-05,1295777792.0,1295777792.0,1719926784.0,1719926784.0,294976.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,64.0,3.0,1.0,56.0
7.748603820800781e-05,1348206592.0,1348206592.0,7136870400.0,7136870400.0,294976.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,64.0,3.0,1.0,112.0
6.35683536529541e-05,1528561664.0,1528561664.0,29068886016.0,29068886016.0,294976.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,64.0,3.0,1.0,224.0
0.00011570751667022705,1295777792.0,1295777792.0,5308416.0,5308416.0,294976.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,64.0,3.0,2.0,7.0
0.00011983700096607208,1295777792.0,1295777792.0,21233664.0,21233664.0,294976.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,64.0,3.0,2.0,14.0
7.323995232582093e-05,1295777792.0,1295777792.0,99680256.0,99680256.0,294976.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,64.0,3.0,2.0,28.0
5.8967992663383485e-05,1310457856.0,1310457856.0,429981696.0,429981696.0,294976.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,64.0,3.0,2.0,56.0
7.840096950531005e-05,1362886656.0,1362886656.0,1784217600.0,1784217600.0,294976.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,64.0,3.0,2.0,112.0
6.189830601215363e-05,1515978752.0,1515978752.0,7267221504.0,7267221504.0,294976.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,64.0,3.0,2.0,224.0
0.0001144159585237503,1310457856.0,1310457856.0,589824.0,589824.0,294976.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,64.0,3.0,5.0,7.0
0.00010892562568187714,1310457856.0,1310457856.0,5308416.0,5308416.0,294976.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,64.0,3.0,5.0,14.0
7.229037582874298e-05,1310457856.0,1310457856.0,21233664.0,21233664.0,294976.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,64.0,3.0,5.0,28.0
5.929060280323029e-05,1304166400.0,1304166400.0,71368704.0,71368704.0,294976.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,64.0,3.0,5.0,56.0
7.78350979089737e-05,1356595200.0,1356595200.0,285474816.0,285474816.0,294976.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,64.0,3.0,5.0,112.0
6.190724670886993e-05,1509687296.0,1509687296.0,1194393600.0,1194393600.0,294976.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,64.0,3.0,5.0,224.0
0.00012477636337280274,1304166400.0,1304166400.0,6422528.0,6422528.0,65664.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,128.0,1.0,1.0,7.0
0.00012460723519325256,1304166400.0,1304166400.0,25690112.0,25690112.0,65664.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,128.0,1.0,1.0,14.0
0.00012071728706359863,1304166400.0,1304166400.0,102760448.0,102760448.0,65664.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,128.0,1.0,1.0,28.0
0.00011331252753734588,1304166400.0,1304166400.0,411041792.0,411041792.0,65664.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,128.0,1.0,1.0,56.0
8.378736674785614e-05,1356595200.0,1356595200.0,1644167168.0,1644167168.0,65664.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,128.0,1.0,1.0,112.0
6.476938724517823e-05,1564213248.0,1564213248.0,6576668672.0,6576668672.0,65664.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,128.0,1.0,1.0,224.0
0.00012563280761241914,1306263552.0,1306263552.0,2097152.0,2097152.0,65664.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,128.0,1.0,2.0,7.0
0.0001244310289621353,1306263552.0,1306263552.0,6422528.0,6422528.0,65664.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,128.0,1.0,2.0,14.0
0.0001225881278514862,1306263552.0,1306263552.0,25690112.0,25690112.0,65664.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,128.0,1.0,2.0,28.0
0.00011712461709976197,1306263552.0,1306263552.0,102760448.0,102760448.0,65664.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,128.0,1.0,2.0,56.0
8.576288819313049e-05,1358692352.0,1358692352.0,411041792.0,411041792.0,65664.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,128.0,1.0,2.0,112.0
6.110779941082001e-05,1495007232.0,1495007232.0,1644167168.0,1644167168.0,65664.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,128.0,1.0,2.0,224.0
0.00012358315289020538,1274806272.0,1274806272.0,524288.0,524288.0,65664.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,128.0,1.0,5.0,7.0
0.00012382976710796357,1274806272.0,1274806272.0,1179648.0,1179648.0,65664.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,128.0,1.0,5.0,14.0
0.00011852681636810302,1295777792.0,1295777792.0,4718592.0,4718592.0,65664.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,128.0,1.0,5.0,28.0
0.0001138199120759964,1289486336.0,1289486336.0,18874368.0,18874368.0,65664.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,128.0,1.0,5.0,56.0
8.231215178966522e-05,1329332224.0,1329332224.0,69337088.0,69337088.0,65664.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,128.0,1.0,5.0,112.0
6.003864109516144e-05,1503395840.0,1503395840.0,265420800.0,265420800.0,65664.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,128.0,1.0,5.0,224.0
0.00010963119566440583,1297874944.0,1297874944.0,29491200.0,29491200.0,589952.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,128.0,3.0,1.0,7.0
0.00011432096362113952,1297874944.0,1297874944.0,169869312.0,169869312.0,589952.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,128.0,3.0,1.0,14.0
0.0001064196228981018,1297874944.0,1297874944.0,797442048.0,797442048.0,589952.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,128.0,3.0,1.0,28.0
0.00010199584066867828,1312555008.0,1312555008.0,3439853568.0,3439853568.0,589952.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,128.0,3.0,1.0,56.0
8.056126534938812e-05,1362886656.0,1362886656.0,14273740800.0,14273740800.0,589952.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,128.0,3.0,1.0,112.0
6.243064999580383e-05,1555824640.0,1555824640.0,58137772032.0,58137772032.0,589952.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,128.0,3.0,1.0,224.0
0.00011324882507324219,1297874944.0,1297874944.0,10616832.0,10616832.0,589952.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,128.0,3.0,2.0,7.0
0.00011303313076496124,1295777792.0,1295777792.0,42467328.0,42467328.0,589952.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,128.0,3.0,2.0,14.0
0.0001113399863243103,1295777792.0,1295777792.0,199360512.0,199360512.0,589952.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,128.0,3.0,2.0,28.0
0.00010306797921657562,1310457856.0,1310457856.0,859963392.0,859963392.0,589952.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,128.0,3.0,2.0,56.0
7.743313908576965e-05,1348206592.0,1348206592.0,3568435200.0,3568435200.0,589952.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,128.0,3.0,2.0,112.0
6.284937262535095e-05,1515978752.0,1515978752.0,14534443008.0,14534443008.0,589952.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,128.0,3.0,2.0,224.0
0.00010849423706531525,1295777792.0,1295777792.0,1179648.0,1179648.0,589952.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,128.0,3.0,5.0,7.0
0.00011025369167327881,1295777792.0,1295777792.0,10616832.0,10616832.0,589952.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,128.0,3.0,5.0,14.0
0.00010708943009376525,1316749312.0,1316749312.0,42467328.0,42467328.0,589952.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,128.0,3.0,5.0,28.0
0.00010550469160079956,1316749312.0,1316749312.0,142737408.0,142737408.0,589952.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,128.0,3.0,5.0,56.0
8.029453456401825e-05,1369178112.0,1369178112.0,570949632.0,570949632.0,589952.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,128.0,3.0,5.0,112.0
6.100051105022431e-05,1522270208.0,1522270208.0,2388787200.0,2388787200.0,589952.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,128.0,3.0,5.0,224.0
6.828047335147858e-05,1316749312.0,1316749312.0,12845056.0,12845056.0,131328.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,256.0,1.0,1.0,7.0
0.00011836476624011993,1318846464.0,1318846464.0,51380224.0,51380224.0,131328.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,256.0,1.0,1.0,14.0
0.00012591555714607238,1318846464.0,1318846464.0,205520896.0,205520896.0,131328.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,256.0,1.0,1.0,28.0
0.0001781374216079712,1310457856.0,1310457856.0,822083584.0,822083584.0,131328.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,256.0,1.0,1.0,56.0
0.000702710822224617,1356595200.0,1356595200.0,3288334336.0,3288334336.0,131328.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,256.0,1.0,1.0,112.0
0.00014785267412662507,1585184768.0,1585184768.0,13153337344.0,13153337344.0,131328.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,256.0,1.0,1.0,224.0
7.251612842082978e-05,1276903424.0,1276903424.0,4194304.0,4194304.0,131328.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,256.0,1.0,2.0,7.0
0.00012588873505592346,1279000576.0,1279000576.0,12845056.0,12845056.0,131328.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,256.0,1.0,2.0,14.0
0.00013412274420261384,1299972096.0,1299972096.0,51380224.0,51380224.0,131328.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,256.0,1.0,2.0,28.0
0.0002069097012281418,1293680640.0,1293680640.0,205520896.0,205520896.0,131328.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,256.0,1.0,2.0,56.0
0.00020573250949382783,1352400896.0,1352400896.0,822083584.0,822083584.0,131328.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,256.0,1.0,2.0,112.0
9.027160704135894e-05,1513881600.0,1513881600.0,3288334336.0,3288334336.0,131328.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,256.0,1.0,2.0,224.0
6.934553384780884e-05,1279000576.0,1279000576.0,1048576.0,1048576.0,131328.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,256.0,1.0,5.0,7.0
0.0001263599842786789,1281097728.0,1281097728.0,2359296.0,2359296.0,131328.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,256.0,1.0,5.0,14.0
0.00013847537338733672,1302069248.0,1302069248.0,9437184.0,9437184.0,131328.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,256.0,1.0,5.0,28.0
0.00021142177283763885,1297874944.0,1297874944.0,37748736.0,37748736.0,131328.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,256.0,1.0,5.0,56.0
0.00020851567387580872,1354498048.0,1354498048.0,138674176.0,138674176.0,131328.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,256.0,1.0,5.0,112.0
9.51077789068222e-05,1501298688.0,1501298688.0,530841600.0,530841600.0,131328.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,256.0,1.0,5.0,224.0
6.277598440647125e-05,1295777792.0,1295777792.0,58982400.0,58982400.0,1179904.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,256.0,3.0,1.0,7.0
0.00010620355606079101,1297874944.0,1297874944.0,339738624.0,339738624.0,1179904.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,256.0,3.0,1.0,14.0
0.00011383108794689178,1316749312.0,1316749312.0,1594884096.0,1594884096.0,1179904.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,256.0,3.0,1.0,28.0
5.818791687488556e-05,1346109440.0,1346109440.0,6879707136.0,6879707136.0,1179904.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,256.0,3.0,1.0,56.0
5.00749796628952e-05,2801532928.0,2801532928.0,28547481600.0,28547481600.0,1179904.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,256.0,3.0,1.0,112.0
8.413083851337433e-05,1625030656.0,1625030656.0,116275544064.0,116275544064.0,1179904.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,256.0,3.0,1.0,224.0
6.454996764659882e-05,1316749312.0,1316749312.0,21233664.0,21233664.0,1179904.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,256.0,3.0,2.0,7.0
0.00010860301554203034,1337720832.0,1337720832.0,84934656.0,84934656.0,1179904.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,256.0,3.0,2.0,14.0
0.00011674799025058746,1337720832.0,1337720832.0,398721024.0,398721024.0,1179904.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,256.0,3.0,2.0,28.0
0.00024420395493507385,1352400896.0,1352400896.0,1719926784.0,1719926784.0,1179904.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,256.0,3.0,2.0,56.0
0.0002131391316652298,1411121152.0,1411121152.0,7136870400.0,7136870400.0,1179904.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,256.0,3.0,2.0,112.0
9.186454117298126e-05,1591476224.0,1591476224.0,29068886016.0,29068886016.0,1179904.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,256.0,3.0,2.0,224.0
6.630644202232361e-05,1358692352.0,1358692352.0,2359296.0,2359296.0,1179904.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,256.0,3.0,5.0,7.0
0.00010770894587039948,1295777792.0,1295777792.0,21233664.0,21233664.0,1179904.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,256.0,3.0,5.0,14.0
0.00011754333972930908,1316749312.0,1316749312.0,84934656.0,84934656.0,1179904.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,256.0,3.0,5.0,28.0
0.00022033154964447023,1331429376.0,1331429376.0,285474816.0,285474816.0,1179904.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,256.0,3.0,5.0,56.0
0.00021020248532295228,1369178112.0,1369178112.0,1141899264.0,1141899264.0,1179904.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,256.0,3.0,5.0,112.0
9.0017169713974e-05,1543241728.0,1543241728.0,4777574400.0,4777574400.0,1179904.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,256.0,3.0,5.0,224.0
7.137767970561981e-05,1316749312.0,1316749312.0,25690112.0,25690112.0,262656.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,512.0,1.0,1.0,7.0
7.293522357940674e-05,1320943616.0,1320943616.0,102760448.0,102760448.0,262656.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,512.0,1.0,1.0,14.0
0.00019867755472660064,1320943616.0,1320943616.0,411041792.0,411041792.0,262656.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,512.0,1.0,1.0,28.0
0.00018953941762447357,1350303744.0,1350303744.0,1644167168.0,1644167168.0,262656.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,512.0,1.0,1.0,56.0
0.00023307204246520997,1427898368.0,1427898368.0,6576668672.0,6576668672.0,262656.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,512.0,1.0,1.0,112.0
6.495863199234009e-05,1734082560.0,1734082560.0,26306674688.0,26306674688.0,262656.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,512.0,1.0,1.0,224.0
7.136277854442596e-05,1325137920.0,1325137920.0,8388608.0,8388608.0,262656.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,512.0,1.0,2.0,7.0
7.202774286270141e-05,1325137920.0,1325137920.0,25690112.0,25690112.0,262656.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,512.0,1.0,2.0,14.0
0.00020650513470172883,1325137920.0,1325137920.0,102760448.0,102760448.0,262656.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,512.0,1.0,2.0,28.0
0.00020949207246303558,1312555008.0,1312555008.0,411041792.0,411041792.0,262656.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,512.0,1.0,2.0,56.0
0.000203859806060791,1344012288.0,1344012288.0,1644167168.0,1644167168.0,262656.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,512.0,1.0,2.0,112.0
6.274245679378509e-05,1557921792.0,1557921792.0,6576668672.0,6576668672.0,262656.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,512.0,1.0,2.0,224.0
6.905309855937957e-05,1299972096.0,1299972096.0,2097152.0,2097152.0,262656.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,512.0,1.0,5.0,7.0
7.005445659160613e-05,1302069248.0,1302069248.0,4718592.0,4718592.0,262656.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,512.0,1.0,5.0,14.0
0.0001915551722049713,1302069248.0,1302069248.0,18874368.0,18874368.0,262656.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,512.0,1.0,5.0,28.0
0.00020349398255348206,1297874944.0,1297874944.0,75497472.0,75497472.0,262656.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,512.0,1.0,5.0,56.0
0.00020110905170440675,1356595200.0,1356595200.0,277348352.0,277348352.0,262656.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,512.0,1.0,5.0,112.0
6.487630307674407e-05,1511784448.0,1511784448.0,1061683200.0,1061683200.0,262656.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,512.0,1.0,5.0,224.0
5.395971238613129e-05,1333526528.0,1333526528.0,117964800.0,117964800.0,2359808.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,512.0,3.0,1.0,7.0
0.000251343846321106,1327235072.0,1327235072.0,679477248.0,679477248.0,2359808.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,512.0,3.0,1.0,14.0
0.00019607283174991608,1348206592.0,1348206592.0,3189768192.0,3189768192.0,2359808.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,512.0,3.0,1.0,28.0
4.9615278840065e-05,1402732544.0,1402732544.0,13759414272.0,13759414272.0,2359808.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,512.0,3.0,1.0,56.0
5.932524800300598e-05,3338403840.0,3338403840.0,57094963200.0,57094963200.0,2359808.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,512.0,3.0,1.0,112.0
5.508586764335632e-05,1725693952.0,1725693952.0,232551088128.0,232551088128.0,2359808.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,512.0,3.0,1.0,224.0
0.00016738250851631165,1337720832.0,1337720832.0,42467328.0,42467328.0,2359808.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,512.0,3.0,2.0,7.0
0.00023650377988815308,1337720832.0,1337720832.0,169869312.0,169869312.0,2359808.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,512.0,3.0,2.0,14.0
0.00017959848046302795,1358692352.0,1358692352.0,797442048.0,797442048.0,2359808.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,512.0,3.0,2.0,28.0
0.00023276694118976594,1373372416.0,1373372416.0,3439853568.0,3439853568.0,2359808.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,512.0,3.0,2.0,56.0
0.00019672177731990814,1444675584.0,1444675584.0,14273740800.0,14273740800.0,2359808.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,512.0,3.0,2.0,112.0
6.546489894390106e-05,1637613568.0,1637613568.0,58137772032.0,58137772032.0,2359808.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,512.0,3.0,2.0,224.0
0.00016873739659786224,1400635392.0,1400635392.0,4718592.0,4718592.0,2359808.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,512.0,3.0,5.0,7.0
0.00023038871586322784,1421606912.0,1421606912.0,42467328.0,42467328.0,2359808.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,512.0,3.0,5.0,14.0
0.00017759986221790313,1421606912.0,1421606912.0,169869312.0,169869312.0,2359808.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,512.0,3.0,5.0,28.0
0.00022507496178150176,1436286976.0,1436286976.0,570949632.0,570949632.0,2359808.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,512.0,3.0,5.0,56.0
0.00021097958087921143,1495007232.0,1495007232.0,2283798528.0,2283798528.0,2359808.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,512.0,3.0,5.0,112.0
6.303265690803528e-05,1648099328.0,1648099328.0,9555148800.0,9555148800.0,2359808.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,512.0,3.0,5.0,224.0
7.286369800567627e-05,1442578432.0,1442578432.0,51380224.0,51380224.0,525312.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,1024.0,1.0,1.0,7.0
6.228350102901458e-05,1295777792.0,1295777792.0,205520896.0,205520896.0,525312.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,1024.0,1.0,1.0,14.0
6.408579647541047e-05,1295777792.0,1295777792.0,822083584.0,822083584.0,525312.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,1024.0,1.0,1.0,28.0
0.00021054856479167937,1337720832.0,1337720832.0,3288334336.0,3288334336.0,525312.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,1024.0,1.0,1.0,56.0
0.0002347562462091446,1450967040.0,1450967040.0,13153337344.0,13153337344.0,525312.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,1024.0,1.0,1.0,112.0
6.305165588855743e-05,1912340480.0,1912340480.0,52613349376.0,52613349376.0,525312.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,1024.0,1.0,1.0,224.0
7.303208112716675e-05,1295777792.0,1295777792.0,16777216.0,16777216.0,525312.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,1024.0,1.0,2.0,7.0
6.2469020485878e-05,1295777792.0,1295777792.0,51380224.0,51380224.0,525312.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,1024.0,1.0,2.0,14.0
6.136856973171234e-05,1316749312.0,1316749312.0,205520896.0,205520896.0,525312.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,1024.0,1.0,2.0,28.0
0.00023544952273368835,1331429376.0,1331429376.0,822083584.0,822083584.0,525312.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,1024.0,1.0,2.0,56.0
0.00020681172609329223,1396441088.0,1396441088.0,3288334336.0,3288334336.0,525312.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,1024.0,1.0,2.0,112.0
6.265267729759217e-05,1625030656.0,1625030656.0,13153337344.0,13153337344.0,525312.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,1024.0,1.0,2.0,224.0
7.126107811927795e-05,1316749312.0,1316749312.0,4194304.0,4194304.0,525312.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,1024.0,1.0,5.0,7.0
6.223395466804504e-05,1316749312.0,1316749312.0,9437184.0,9437184.0,525312.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,1024.0,1.0,5.0,14.0
6.161369383335113e-05,1316749312.0,1316749312.0,37748736.0,37748736.0,525312.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,1024.0,1.0,5.0,28.0
0.00021077096462249756,1316749312.0,1316749312.0,150994944.0,150994944.0,525312.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,1024.0,1.0,5.0,56.0
0.00021483339369297028,1348206592.0,1348206592.0,554696704.0,554696704.0,525312.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,1024.0,1.0,5.0,112.0
6.339699029922485e-05,1518075904.0,1518075904.0,2123366400.0,2123366400.0,525312.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,1024.0,1.0,5.0,224.0
7.634498178958893e-05,1354498048.0,1354498048.0,235929600.0,235929600.0,4719616.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,1024.0,3.0,1.0,7.0
6.196796894073487e-05,1354498048.0,1354498048.0,1358954496.0,1358954496.0,4719616.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,1024.0,3.0,1.0,14.0
6.130672991275788e-05,1373372416.0,1373372416.0,6379536384.0,6379536384.0,4719616.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,1024.0,3.0,1.0,28.0
0.00022241659462451935,1432092672.0,1432092672.0,27518828544.0,27518828544.0,4719616.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,1024.0,3.0,1.0,56.0
5.2629783749580386e-05,4393271296.0,4393271296.0,114189926400.0,114189926400.0,4719616.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,1024.0,3.0,1.0,112.0
6.501711905002595e-05,2040266752.0,2040266752.0,465102176256.0,465102176256.0,4719616.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,1024.0,3.0,1.0,224.0
7.466711103916168e-05,1467744256.0,1467744256.0,84934656.0,84934656.0,4719616.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,1024.0,3.0,2.0,7.0
6.30062073469162e-05,1467744256.0,1467744256.0,339738624.0,339738624.0,4719616.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,1024.0,3.0,2.0,14.0
6.481371819972992e-05,1486618624.0,1486618624.0,1594884096.0,1594884096.0,4719616.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,1024.0,3.0,2.0,28.0
0.00022222846746444702,1520173056.0,1520173056.0,6879707136.0,6879707136.0,4719616.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,1024.0,3.0,2.0,56.0
0.00021730847656726838,1562116096.0,1562116096.0,28547481600.0,28547481600.0,4719616.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,1024.0,3.0,2.0,112.0
5.9111788868904116e-05,1641807872.0,1641807872.0,116275544064.0,116275544064.0,4719616.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,1024.0,3.0,2.0,224.0
7.425397634506226e-05,1371275264.0,1371275264.0,9437184.0,9437184.0,4719616.0,0.0,"torch.Size([2, 512, 7, 7])",512.0,1024.0,3.0,5.0,7.0
6.287060678005219e-05,1371275264.0,1371275264.0,84934656.0,84934656.0,4719616.0,0.0,"torch.Size([2, 512, 14, 14])",512.0,1024.0,3.0,5.0,14.0
6.418377161026001e-05,1411121152.0,1411121152.0,339738624.0,339738624.0,4719616.0,0.0,"torch.Size([2, 512, 28, 28])",512.0,1024.0,3.0,5.0,28.0
0.00019555315375328065,1423704064.0,1423704064.0,1141899264.0,1141899264.0,4719616.0,0.0,"torch.Size([2, 512, 56, 56])",512.0,1024.0,3.0,5.0,56.0
0.00021755695343017578,1501298688.0,1501298688.0,4567597056.0,4567597056.0,4719616.0,0.0,"torch.Size([2, 512, 112, 112])",512.0,1024.0,3.0,5.0,112.0
6.344318389892579e-05,1669070848.0,1669070848.0,19110297600.0,19110297600.0,4719616.0,0.0,"torch.Size([2, 512, 224, 224])",512.0,1024.0,3.0,5.0,224.0
0.0001264479011297226,1425801216.0,1425801216.0,3211264.0,3211264.0,32800.0,0.0,"torch.Size([2, 1024, 7, 7])",1024.0,32.0,1.0,1.0,7.0
