<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
64.0,96228034560.0,,,,,,,7228882944.0,192.0,224.0,0.0661376330001076,102949054464.0,7228882944.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,6708731904.0,1.0,12288000.0,43.0,0.0,,,,,,
64.0,128304046080.0,,,,,,,9695133696.0,256.0,224.0,0.08813213110006472,137265405952.0,9695133696.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,8944975872.0,1.0,16384000.0,43.0,0.0,,,,,,
64.0,192456069120.0,,,,,,,13394509824.0,384.0,224.0,0.13142152780019387,205898108928.0,13394509824.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,13417463808.0,1.0,24576000.0,43.0,0.0,,,,,,
64.0,256608092160.0,,,,,,,18327011328.0,512.0,224.0,0.17416126380012428,274530811904.0,18327011328.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,17889951744.0,1.0,32768000.0,43.0,0.0,,,,,,
45.0,3001948544.0,,,,,,,1803550720.0,1.0,224.0,0.005268645899923286,3002076544.0,1803550720.0,gernet,87.0,21142920.0,0.0,,,1.0,128000.0,,,41.0,0.0,,,,
45.0,6003897088.0,,,,,,,1900019712.0,2.0,224.0,0.0056503837000491325,6004153088.0,1900019712.0,gernet,87.0,21142920.0,0.0,,,1.0,256000.0,,,41.0,0.0,,,,
45.0,12007794176.0,,,,,,,1996488704.0,4.0,224.0,0.00575294260015653,12008306176.0,1996488704.0,gernet,87.0,21142920.0,0.0,,,1.0,512000.0,,,41.0,0.0,,,,
45.0,24015588352.0,,,,,,,2051014656.0,8.0,224.0,0.006024436300140225,24016612352.0,2051014656.0,gernet,87.0,21142920.0,0.0,,,1.0,1024000.0,,,41.0,0.0,,,,
45.0,48031176704.0,,,,,,,2225078272.0,16.0,224.0,0.006982224600142218,48033224704.0,2225078272.0,gernet,87.0,21142920.0,0.0,,,1.0,2048000.0,,,41.0,0.0,,,,
45.0,96062353408.0,,,,,,,2560622592.0,32.0,224.0,0.012666328200066343,96066449408.0,2560622592.0,gernet,87.0,21142920.0,0.0,,,1.0,4096000.0,,,41.0,0.0,,,,
45.0,192124706816.0,,,,,,,3347054592.0,64.0,224.0,0.023361961000046002,192132898816.0,3347054592.0,gernet,87.0,21142920.0,0.0,,,1.0,8192000.0,,,41.0,0.0,,,,
45.0,288187060224.0,,,,,,,4150263808.0,96.0,224.0,0.033628055100052734,288199348224.0,4150263808.0,gernet,87.0,21142920.0,0.0,,,1.0,12288000.0,,,41.0,0.0,,,,
45.0,384249413632.0,,,,,,,4938792960.0,128.0,224.0,0.0418983757001115,384265797632.0,4938792960.0,gernet,87.0,21142920.0,0.0,,,1.0,16384000.0,,,41.0,0.0,,,,
45.0,576374120448.0,,,,,,,6039797760.0,192.0,224.0,0.059949056900222786,576398696448.0,6039797760.0,gernet,87.0,21142920.0,0.0,,,1.0,24576000.0,,,41.0,0.0,,,,
45.0,768498827264.0,,,,,,,6863978496.0,256.0,224.0,0.07827547669985506,768531595264.0,6863978496.0,gernet,87.0,21142920.0,0.0,,,1.0,32768000.0,,,41.0,0.0,,,,
45.0,1152748240896.0,,,,,,,9518972928.0,384.0,224.0,0.1163138264000736,1152797392896.0,9518972928.0,gernet,87.0,21142920.0,0.0,,,1.0,49152000.0,,,41.0,0.0,,,,
45.0,1536997654528.0,,,,,,,13004439552.0,512.0,224.0,0.1541753997000342,1537063190528.0,13004439552.0,gernet,87.0,21142920.0,0.0,,,1.0,65536000.0,,,41.0,0.0,,,,
20.0,1813561344.0,,,1.0,512000.0,,,1761607680.0,1.0,224.0,0.003132958000060171,1824033792.0,1761607680.0,resnet18,52.0,11689512.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,
20.0,3627122688.0,,,1.0,1024000.0,,,1803550720.0,2.0,224.0,0.003130652999971062,3648067584.0,1803550720.0,resnet18,52.0,11689512.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,
20.0,7254245376.0,,,1.0,2048000.0,,,1874853888.0,4.0,224.0,0.003011223100111238,7296135168.0,1874853888.0,resnet18,52.0,11689512.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,
20.0,14508490752.0,,,1.0,4096000.0,,,1954545664.0,8.0,224.0,0.003174275000128546,14592270336.0,1954545664.0,resnet18,52.0,11689512.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,
20.0,29016981504.0,,,1.0,8192000.0,,,2059403264.0,16.0,224.0,0.00392075300005672,29184540672.0,2059403264.0,resnet18,52.0,11689512.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,
20.0,58033963008.0,,,1.0,16384000.0,,,2264924160.0,32.0,224.0,0.006835217199841282,58369081344.0,2264924160.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,
20.0,116067926016.0,,,1.0,32768000.0,,,2680160256.0,64.0,224.0,0.012277248299869823,116738162688.0,2680160256.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,
20.0,174101889024.0,,,1.0,49152000.0,,,3298820096.0,96.0,224.0,0.017304269899977954,175107244032.0,3298820096.0,resnet18,52.0,11689512.0,0.0,20.0,953745408.0,1.0,2457600.0,,,9.0,0.0,1.0,0.0,,
20.0,232135852032.0,,,1.0,65536000.0,,,4120903680.0,128.0,224.0,0.023264459200072453,233476325376.0,4120903680.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,
20.0,348203778048.0,,,1.0,98304000.0,,,5354029056.0,192.0,224.0,0.034681769600138065,350214488064.0,5354029056.0,resnet18,52.0,11689512.0,0.0,20.0,1907490816.0,1.0,4915200.0,,,9.0,0.0,1.0,0.0,,
20.0,464271704064.0,,,1.0,131072000.0,,,7002390528.0,256.0,224.0,0.044968948500172704,466952650752.0,7002390528.0,resnet18,52.0,11689512.0,0.0,20.0,2543321088.0,1.0,6553600.0,,,9.0,0.0,1.0,0.0,,
20.0,696407556096.0,,,1.0,196608000.0,,,9468641280.0,384.0,224.0,0.06709154210002452,700428976128.0,9468641280.0,resnet18,52.0,11689512.0,0.0,20.0,3814981632.0,1.0,9830400.0,,,9.0,0.0,1.0,0.0,,
20.0,928543408128.0,,,1.0,262144000.0,,,12759072768.0,512.0,224.0,0.09009872770002404,933905301504.0,12759072768.0,resnet18,52.0,11689512.0,0.0,20.0,5086642176.0,1.0,13107200.0,,,9.0,0.0,1.0,0.0,,
5.0,655566528.0,2.0,0.0,3.0,58621952.0,,,1935671296.0,1.0,224.0,0.0010349805997975636,714206912.0,1935671296.0,alexnet,21.0,61100840.0,0.0,,,1.0,18432.0,,,7.0,0.0,3.0,0.0,,
5.0,1311133056.0,2.0,0.0,3.0,117243904.0,,,2170552320.0,2.0,224.0,0.0010798295999848056,1428413824.0,2170552320.0,alexnet,21.0,61100840.0,0.0,,,1.0,36864.0,,,7.0,0.0,3.0,0.0,,
5.0,2622266112.0,2.0,0.0,3.0,234487808.0,,,2191523840.0,4.0,224.0,0.0011364625999704006,2856827648.0,2191523840.0,alexnet,21.0,61100840.0,0.0,,,1.0,73728.0,,,7.0,0.0,3.0,0.0,,
5.0,5244532224.0,2.0,0.0,3.0,468975616.0,,,2462056448.0,8.0,224.0,0.0011245615998632275,5713655296.0,2462056448.0,alexnet,21.0,61100840.0,0.0,,,1.0,147456.0,,,7.0,0.0,3.0,0.0,,
5.0,10489064448.0,2.0,0.0,3.0,937951232.0,,,2747269120.0,16.0,224.0,0.001450988199940184,11427310592.0,2747269120.0,alexnet,21.0,61100840.0,0.0,,,1.0,294912.0,,,7.0,0.0,3.0,0.0,,
5.0,20978128896.0,2.0,0.0,3.0,1875902464.0,,,3107979264.0,32.0,224.0,0.002454880799996317,22854621184.0,3107979264.0,alexnet,21.0,61100840.0,0.0,,,1.0,589824.0,,,7.0,0.0,3.0,0.0,,
5.0,41956257792.0,2.0,0.0,3.0,3751804928.0,,,3451912192.0,64.0,224.0,0.004358830400087754,45709242368.0,3451912192.0,alexnet,21.0,61100840.0,0.0,,,1.0,1179648.0,,,7.0,0.0,3.0,0.0,,
5.0,62934386688.0,2.0,0.0,3.0,5627707392.0,,,3456106496.0,96.0,224.0,0.0075807912999152904,68563863552.0,3456106496.0,alexnet,21.0,61100840.0,0.0,,,1.0,1769472.0,,,7.0,0.0,3.0,0.0,,
5.0,83912515584.0,2.0,0.0,3.0,7503609856.0,,,3653238784.0,128.0,224.0,0.00795622280020325,91418484736.0,3653238784.0,alexnet,21.0,61100840.0,0.0,,,1.0,2359296.0,,,7.0,0.0,3.0,0.0,,
5.0,125868773376.0,2.0,0.0,3.0,11255414784.0,,,3921674240.0,192.0,224.0,0.011727436000001036,137127727104.0,3921674240.0,alexnet,21.0,61100840.0,0.0,,,1.0,3538944.0,,,7.0,0.0,3.0,0.0,,
5.0,167825031168.0,2.0,0.0,3.0,15007219712.0,,,4800380928.0,256.0,224.0,0.014856234000035329,182836969472.0,4800380928.0,alexnet,21.0,61100840.0,0.0,,,1.0,4718592.0,,,7.0,0.0,3.0,0.0,,
5.0,251737546752.0,2.0,0.0,3.0,22510829568.0,,,5765070848.0,384.0,224.0,0.021631458299816587,274255454208.0,5765070848.0,alexnet,21.0,61100840.0,0.0,,,1.0,7077888.0,,,7.0,0.0,3.0,0.0,,
5.0,335650062336.0,2.0,0.0,3.0,30014439424.0,,,6390022144.0,512.0,224.0,0.028514913500112017,365673938944.0,6390022144.0,alexnet,21.0,61100840.0,0.0,,,1.0,9437184.0,,,7.0,0.0,3.0,0.0,,
26.0,818924576.0,1.0,0.0,,,,,1698693120.0,1.0,224.0,0.0031642849000490967,819094576.0,1698693120.0,squeezenet,57.0,1248424.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,
26.0,1637849152.0,1.0,0.0,,,,,1719664640.0,2.0,224.0,0.003312807700058329,1638189152.0,1719664640.0,squeezenet,57.0,1248424.0,0.0,,,1.0,340000.0,,,26.0,0.0,3.0,0.0,,
26.0,3275698304.0,1.0,0.0,,,,,1742733312.0,4.0,224.0,0.0035467024001263783,3276378304.0,1742733312.0,squeezenet,57.0,1248424.0,0.0,,,1.0,680000.0,,,26.0,0.0,3.0,0.0,,
