<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
64.0,64152023040.0,,,,,,,4057989120.0,128.0,224.0,8.663162589073182e-07,68632702976.0,4057989120.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,
45.0,3001948544.0,,,,,,,1218445312.0,1.0,224.0,9.931623935699466e-07,3002076544.0,1218445312.0,gernet,87.0,21142920.0,0.0,,,1.0,128000.0,,,41.0,0.0,,,,
45.0,6003897088.0,,,,,,,1293942784.0,2.0,224.0,8.845701813697815e-07,6004153088.0,1293942784.0,gernet,87.0,21142920.0,0.0,,,1.0,256000.0,,,41.0,0.0,,,,
45.0,12007794176.0,,,,,,,1411383296.0,4.0,224.0,8.903443813323975e-07,12008306176.0,1411383296.0,gernet,87.0,21142920.0,0.0,,,1.0,512000.0,,,41.0,0.0,,,,
45.0,24015588352.0,,,,,,,1465909248.0,8.0,224.0,8.728355169296266e-07,24016612352.0,1465909248.0,gernet,87.0,21142920.0,0.0,,,1.0,1024000.0,,,41.0,0.0,,,,
45.0,48031176704.0,,,,,,,1694498816.0,16.0,224.0,8.812174201011658e-07,48033224704.0,1694498816.0,gernet,87.0,21142920.0,0.0,,,1.0,2048000.0,,,41.0,0.0,,,,
45.0,96062353408.0,,,,,,,2036334592.0,32.0,224.0,8.873641490936279e-07,96066449408.0,2036334592.0,gernet,87.0,21142920.0,0.0,,,1.0,4096000.0,,,41.0,0.0,,,,
45.0,192124706816.0,,,,,,,3072327680.0,64.0,224.0,9.562820196151727e-07,192132898816.0,3072327680.0,gernet,87.0,21142920.0,0.0,,,1.0,8192000.0,,,41.0,0.0,,,,
45.0,384249413632.0,,,,,,,4013948928.0,128.0,224.0,9.609386324882507e-07,384265797632.0,4013948928.0,gernet,87.0,21142920.0,0.0,,,1.0,16384000.0,,,41.0,0.0,,,,
20.0,1813561344.0,,,1.0,512000.0,,,1193279488.0,1.0,224.0,9.657815098762512e-07,1824033792.0,1193279488.0,resnet18,52.0,11689512.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,
20.0,3627122688.0,,,1.0,1024000.0,,,1241513984.0,2.0,224.0,9.67830419540405e-07,3648067584.0,1241513984.0,resnet18,52.0,11689512.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,
20.0,7254245376.0,,,1.0,2048000.0,,,1323302912.0,4.0,224.0,9.737908840179443e-07,7296135168.0,1323302912.0,resnet18,52.0,11689512.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,
20.0,14508490752.0,,,1.0,4096000.0,,,1432354816.0,8.0,224.0,9.475275874137878e-07,14592270336.0,1432354816.0,resnet18,52.0,11689512.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,
20.0,29016981504.0,,,1.0,8192000.0,,,1537212416.0,16.0,224.0,9.22568142414093e-07,29184540672.0,1537212416.0,resnet18,52.0,11689512.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,
20.0,58033963008.0,,,1.0,16384000.0,,,1742733312.0,32.0,224.0,9.717419743537906e-07,58369081344.0,1742733312.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,
20.0,116067926016.0,,,1.0,32768000.0,,,2157969408.0,64.0,224.0,9.637326002120971e-07,116738162688.0,2157969408.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,
20.0,232135852032.0,,,1.0,65536000.0,,,3447717888.0,128.0,224.0,8.877366781234743e-07,233476325376.0,3447717888.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,
5.0,655566528.0,2.0,0.0,3.0,58621952.0,,,1352663040.0,1.0,224.0,9.803101420402526e-07,714206912.0,1352663040.0,alexnet,21.0,61100840.0,0.0,,,1.0,18432.0,,,7.0,0.0,3.0,0.0,,
5.0,1311133056.0,2.0,0.0,3.0,117243904.0,,,1587544064.0,2.0,224.0,9.221956133842469e-07,1428413824.0,1587544064.0,alexnet,21.0,61100840.0,0.0,,,1.0,36864.0,,,7.0,0.0,3.0,0.0,,
5.0,2622266112.0,2.0,0.0,3.0,234487808.0,,,1608515584.0,4.0,224.0,1.0158866643905641e-06,2856827648.0,1608515584.0,alexnet,21.0,61100840.0,0.0,,,1.0,73728.0,,,7.0,0.0,3.0,0.0,,
5.0,5244532224.0,2.0,0.0,3.0,468975616.0,,,1864368128.0,8.0,224.0,8.998438715934755e-07,5713655296.0,1864368128.0,alexnet,21.0,61100840.0,0.0,,,1.0,147456.0,,,7.0,0.0,3.0,0.0,,
5.0,10489064448.0,2.0,0.0,3.0,937951232.0,,,2187329536.0,16.0,224.0,9.143725037574768e-07,11427310592.0,2187329536.0,alexnet,21.0,61100840.0,0.0,,,1.0,294912.0,,,7.0,0.0,3.0,0.0,,
5.0,20978128896.0,2.0,0.0,3.0,1875902464.0,,,2527068160.0,32.0,224.0,8.821487426757813e-07,22854621184.0,2527068160.0,alexnet,21.0,61100840.0,0.0,,,1.0,589824.0,,,7.0,0.0,3.0,0.0,,
5.0,41956257792.0,2.0,0.0,3.0,3751804928.0,,,2854223872.0,64.0,224.0,9.052455425262451e-07,45709242368.0,2854223872.0,alexnet,21.0,61100840.0,0.0,,,1.0,1179648.0,,,7.0,0.0,3.0,0.0,,
5.0,83912515584.0,2.0,0.0,3.0,7503609856.0,,,3298820096.0,128.0,224.0,8.918344974517822e-07,91418484736.0,3298820096.0,alexnet,21.0,61100840.0,0.0,,,1.0,2359296.0,,,7.0,0.0,3.0,0.0,,
26.0,818924576.0,1.0,0.0,,,,,1115684864.0,1.0,224.0,8.843839168548584e-07,819094576.0,1115684864.0,squeezenet,57.0,1248424.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,
26.0,1637849152.0,1.0,0.0,,,,,1136656384.0,2.0,224.0,2.4402514100074766e-06,1638189152.0,1136656384.0,squeezenet,57.0,1248424.0,0.0,,,1.0,340000.0,,,26.0,0.0,3.0,0.0,,
26.0,3275698304.0,1.0,0.0,,,,,1159725056.0,4.0,224.0,8.802860975265503e-07,3276378304.0,1159725056.0,squeezenet,57.0,1248424.0,0.0,,,1.0,680000.0,,,26.0,0.0,3.0,0.0,,
26.0,6551396608.0,1.0,0.0,,,,,1237319680.0,8.0,224.0,8.733943104743956e-07,6552756608.0,1237319680.0,squeezenet,57.0,1248424.0,0.0,,,1.0,1360000.0,,,26.0,0.0,3.0,0.0,,
26.0,13102793216.0,1.0,0.0,,,,,1384120320.0,16.0,224.0,8.318573236465456e-07,13105513216.0,1384120320.0,squeezenet,57.0,1248424.0,0.0,,,1.0,2720000.0,,,26.0,0.0,3.0,0.0,,
26.0,26205586432.0,1.0,0.0,,,,,1679818752.0,32.0,224.0,8.60169529914856e-07,26211026432.0,1679818752.0,squeezenet,57.0,1248424.0,0.0,,,1.0,5440000.0,,,26.0,0.0,3.0,0.0,,
26.0,52411172864.0,1.0,0.0,,,,,2560622592.0,64.0,224.0,8.959323167800903e-07,52422052864.0,2560622592.0,squeezenet,57.0,1248424.0,0.0,,,1.0,10880000.0,,,26.0,0.0,3.0,0.0,,
26.0,104822345728.0,1.0,0.0,,,,,3737124864.0,128.0,224.0,9.702518582344057e-07,104844105728.0,3737124864.0,squeezenet,57.0,1248424.0,0.0,,,1.0,21760000.0,,,26.0,0.0,3.0,0.0,,
13.0,15346630656.0,2.0,0.0,3.0,123633664.0,,,1713373184.0,1.0,224.0,2.4456530809402453e-06,15470314496.0,1713373184.0,vgg16,39.0,138357544.0,0.0,,,1.0,50176.0,,,15.0,0.0,5.0,0.0,,
13.0,30693261312.0,2.0,0.0,3.0,247267328.0,,,2283798528.0,2.0,224.0,8.445233106613159e-07,30940628992.0,2283798528.0,vgg16,39.0,138357544.0,0.0,,,1.0,100352.0,,,15.0,0.0,5.0,0.0,,
13.0,61386522624.0,2.0,0.0,3.0,494534656.0,,,2904555520.0,4.0,224.0,9.447336196899414e-07,61881257984.0,2904555520.0,vgg16,39.0,138357544.0,0.0,,,1.0,200704.0,,,15.0,0.0,5.0,0.0,,
13.0,122773045248.0,2.0,0.0,3.0,989069312.0,,,3852468224.0,8.0,224.0,8.508563041687013e-07,123762515968.0,3852468224.0,vgg16,39.0,138357544.0,0.0,,,1.0,401408.0,,,15.0,0.0,5.0,0.0,,
13.0,245546090496.0,2.0,0.0,3.0,1978138624.0,,,5488246784.0,16.0,224.0,8.767470717430115e-07,247525031936.0,5488246784.0,vgg16,39.0,138357544.0,0.0,,,1.0,802816.0,,,15.0,0.0,5.0,0.0,,
13.0,491092180992.0,2.0,0.0,3.0,3956277248.0,,,7113539584.0,32.0,224.0,9.501352906227112e-07,495050063872.0,7113539584.0,vgg16,39.0,138357544.0,0.0,,,1.0,1605632.0,,,15.0,0.0,5.0,0.0,,
13.0,982184361984.0,2.0,0.0,3.0,7912554496.0,,,11182014464.0,64.0,224.0,9.471550583839417e-07,990100127744.0,11182014464.0,vgg16,39.0,138357544.0,0.0,,,1.0,3211264.0,,,15.0,0.0,5.0,0.0,,
13.0,1964368723968.0,2.0,0.0,3.0,15825108992.0,,,19310575616.0,128.0,224.0,8.774921298027039e-07,1980200255488.0,19310575616.0,vgg16,39.0,138357544.0,0.0,,,1.0,6422528.0,,,15.0,0.0,5.0,0.0,,
160.0,7725699072.0,,,1.0,2208000.0,,,1239416832.0,1.0,224.0,9.113922715187073e-07,7845841056.0,1239416832.0,densenet,486.0,28681000.0,0.0,161.0,117656448.0,,,,,160.0,0.0,1.0,0.0,3.0,277536.0
160.0,15451398144.0,,,1.0,4416000.0,,,1396703232.0,2.0,224.0,8.959323167800903e-07,15691682112.0,1396703232.0,densenet,486.0,28681000.0,0.0,161.0,235312896.0,,,,,160.0,0.0,1.0,0.0,3.0,555072.0
