<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
26.0,818924576.0,1.0,0.0,,,,,1698693120.0,1.0,224.0,7.081776857376098e-07,819094576.0,1698693120.0,squeezenet,57.0,1248424.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,
26.0,1637849152.0,1.0,0.0,,,,,1719664640.0,2.0,224.0,6.878748536109928e-07,1638189152.0,1719664640.0,squeezenet,57.0,1248424.0,0.0,,,1.0,340000.0,,,26.0,0.0,3.0,0.0,,
26.0,3275698304.0,1.0,0.0,,,,,1742733312.0,4.0,224.0,7.370486855506897e-07,3276378304.0,1742733312.0,squeezenet,57.0,1248424.0,0.0,,,1.0,680000.0,,,26.0,0.0,3.0,0.0,,
26.0,6551396608.0,1.0,0.0,,,,,1820327936.0,8.0,224.0,7.208436727523805e-07,6552756608.0,1820327936.0,squeezenet,57.0,1248424.0,0.0,,,1.0,1360000.0,,,26.0,0.0,3.0,0.0,,
26.0,13102793216.0,1.0,0.0,,,,,1967128576.0,16.0,224.0,8.309260010719301e-07,13105513216.0,1967128576.0,squeezenet,57.0,1248424.0,0.0,,,1.0,2720000.0,,,26.0,0.0,3.0,0.0,,
26.0,26205586432.0,1.0,0.0,,,,,2262827008.0,32.0,224.0,7.471069693565369e-07,26211026432.0,2262827008.0,squeezenet,57.0,1248424.0,0.0,,,1.0,5440000.0,,,26.0,0.0,3.0,0.0,,
26.0,52411172864.0,1.0,0.0,,,,,2852126720.0,64.0,224.0,7.178634405136107e-07,52422052864.0,2852126720.0,squeezenet,57.0,1248424.0,0.0,,,1.0,10880000.0,,,26.0,0.0,3.0,0.0,,
26.0,104822345728.0,1.0,0.0,,,,,4028628992.0,128.0,224.0,7.100403308868408e-07,104844105728.0,4028628992.0,squeezenet,57.0,1248424.0,0.0,,,1.0,21760000.0,,,26.0,0.0,3.0,0.0,,
13.0,15346630656.0,2.0,0.0,3.0,123633664.0,,,2283798528.0,1.0,224.0,7.212162017822265e-07,15470314496.0,2283798528.0,vgg16,39.0,138357544.0,0.0,,,1.0,50176.0,,,15.0,0.0,5.0,0.0,,
13.0,30693261312.0,2.0,0.0,3.0,247267328.0,,,2875195392.0,2.0,224.0,7.348135113716123e-07,30940628992.0,2875195392.0,vgg16,39.0,138357544.0,0.0,,,1.0,100352.0,,,15.0,0.0,5.0,0.0,,
