accelerator,avg_memory,batch_size,device,macs,max_memory,mean,model,requires_grad,sequence_length,total_params,trainable_params
0.0,2585.523003472222,1.0,cpu,2066743296.0,2587.15234375,0.6588098515999263,funnel_transformer,0.0,32.0,130973184.0,0.0
0.0,2586.9802389705883,1.0,cpu,4133486592.0,2590.89453125,0.9858209837000688,funnel_transformer,0.0,64.0,130973184.0,0.0
0.0,2594.027794471154,1.0,cpu,8266973184.0,2596.71875,1.751970091250041,funnel_transformer,0.0,128.0,130973184.0,0.0
0.0,2607.2233664772725,1.0,cpu,16533946368.0,2612.58984375,3.3902889449999747,funnel_transformer,0.0,256.0,130973184.0,0.0
0.0,2634.349609375,1.0,cpu,33067892736.0,2680.16015625,7.344733171750067,funnel_transformer,0.0,512.0,130973184.0,0.0
0.0,293.5078125,1.0,cpu,85622784.0,295.18359375,0.2832466617000137,albert,0.0,1.0,11683584.0,0.0
0.0,1696.89296875,1.0,cpu,170655744.0,1696.91796875,0.2946173018500303,albert,0.0,2.0,11683584.0,0.0
0.0,1696.94140625,1.0,cpu,340721664.0,1696.94140625,0.2973766115000217,albert,0.0,4.0,11683584.0,0.0
0.0,1698.458705357143,1.0,cpu,680853504.0,1699.0625,0.4013554720499997,albert,0.0,8.0,11683584.0,0.0
0.0,1699.31005859375,1.0,cpu,1361117184.0,1699.34375,0.4459827747999953,albert,0.0,16.0,11683584.0,0.0
0.0,1699.40078125,1.0,cpu,2721644544.0,1699.48046875,0.5623949105999599,albert,0.0,32.0,11683584.0,0.0
0.0,1702.426025390625,1.0,cpu,5442699264.0,1702.85546875,0.9216718884500552,albert,0.0,64.0,11683584.0,0.0
0.0,1709.1446875,1.0,cpu,10884808704.0,1710.28515625,1.9003720083000188,albert,0.0,128.0,11683584.0,0.0
0.0,1729.396484375,1.0,cpu,21769027584.0,1731.46875,3.5365691029500335,albert,0.0,256.0,11683584.0,0.0
0.0,1754.5747003424658,1.0,cpu,43537465344.0,1781.12890625,7.494261420900058,albert,0.0,512.0,11683584.0,0.0
0.0,1418.5360243055554,1.0,cpu,43487133696.0,1456.8359375,7.45458795454997,longformer,0.0,1.0,148659456.0,0.0
0.0,2314.155063291139,1.0,cpu,43487133696.0,2367.1484375,7.146083964149966,longformer,0.0,2.0,148659456.0,0.0
0.0,2327.710655120482,1.0,cpu,43487133696.0,2356.00390625,7.1369892129499934,longformer,0.0,4.0,148659456.0,0.0
0.0,2323.88173828125,1.0,cpu,43487133696.0,2352.4609375,7.195534675450017,longformer,0.0,8.0,148659456.0,0.0
0.0,2324.43193359375,1.0,cpu,43487133696.0,2364.12890625,7.212589905599997,longformer,0.0,16.0,148659456.0,0.0
0.0,2322.55654296875,1.0,cpu,43487133696.0,2364.203125,7.216012125749968,longformer,0.0,32.0,148659456.0,0.0
0.0,2332.398681640625,1.0,cpu,43487133696.0,2363.8984375,7.448450177549968,longformer,0.0,64.0,148659456.0,0.0
0.0,2325.669944852941,1.0,cpu,43487133696.0,2364.015625,7.7366662356999765,longformer,0.0,128.0,148659456.0,0.0
