device,model,accelerator,batch_size,sequence_length,median,mean,std,min,max,5_pct,95_pct
herron_gpu,distilbert,1.0,1.0,32.0,0.0034511089324951,0.003486692905426,0.0003265593792375,0.0033266544342041,0.0066809654235839,0.0033661246299743,0.0035431504249572
herron_gpu,distilbert,1.0,1.0,64.0,0.0034832954406738,0.0034929347038269,7.840508168293569e-05,0.0033566951751708,0.0040111541748046,0.0033811807632446,0.0035683631896972
herron_gpu,distilbert,1.0,1.0,128.0,0.0034494400024414,0.0034562182426452,4.957196728776247e-05,0.0033578872680664,0.0035476684570312,0.0033788561820983,0.0035325765609741
herron_gpu,distilbert,1.0,1.0,256.0,0.0034800767898559,0.0034860372543334,4.698463224454617e-05,0.0033686161041259,0.003605842590332001,0.0033946752548217,0.0035646319389343
herron_gpu,distilbert,1.0,1.0,512.0,0.0034461021423339,0.0034771585464477,0.0002440304028189,0.0033063888549804,0.0058224201202392,0.0033623933792114,0.0035544514656066
herron_gpu,ibert,1.0,1.0,1.0,0.0073765516281127,0.0074232459068298,0.0003556679447976,0.0071046352386474,0.0094869136810302,0.007130753993988001,0.0077305316925048
herron_gpu,ibert,1.0,1.0,2.0,0.0077028274536132,0.0077274942398071,9.814176055403176e-05,0.007591962814330998,0.0079736709594726,0.0076052546501159,0.0078844428062438
herron_gpu,ibert,1.0,1.0,4.0,0.0080174207687377,0.0080413007736206,0.0002192545533426,0.0077877044677734,0.0096006393432617,0.0078255414962768,0.0083498954772949
herron_gpu,ibert,1.0,1.0,8.0,0.008155345916748,0.0081552147865295,0.0001061881416319,0.0079188346862792,0.0084133148193359,0.0079623579978942,0.0083358168601989
herron_gpu,ibert,1.0,1.0,16.0,0.0081136226654052,0.0081884551048278,0.0004794213362278,0.0078988075256347,0.0117952823638916,0.0079175114631652,0.0084790468215942
herron_gpu,ibert,1.0,1.0,32.0,0.0084728002548217,0.0084880876541137,8.047330105054962e-05,0.0083785057067871,0.0087494850158691,0.0083911776542663,0.0086435556411743
herron_gpu,ibert,1.0,1.0,64.0,0.0086250305175781,0.0086987543106079,0.0003664811038992,0.0084977149963378,0.0121312141418457,0.0085121273994445,0.0088743329048156
herron_gpu,ibert,1.0,1.0,128.0,0.0087018013000488,0.0086825680732727,0.0001228801032596,0.0084619522094726,0.009007453918456998,0.00847909450531,0.0088499546051025
herron_gpu,ibert,1.0,1.0,256.0,0.0086712837219238,0.0087118101119995,0.000473174430749,0.0084505081176757,0.0132231712341308,0.0084629893302917,0.0088883280754089
herron_gpu,ibert,1.0,1.0,512.0,0.0085601806640625,0.0086050963401794,0.0004245107923893,0.0083069801330566,0.0126099586486816,0.0083743691444396,0.0088008284568786
