<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
64.0,64152023040.0,,,,,,,4651220992.0,128.0,224.0,0.04830959206447005,68632702976.0,4651220992.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,
45.0,3001948544.0,,,,,,,1811677184.0,1.0,224.0,0.005089500173926354,3002076544.0,1811677184.0,gernet,87.0,21142920.0,0.0,,,1.0,128000.0,,,41.0,0.0,,,,
45.0,6003897088.0,,,,,,,1908146176.0,2.0,224.0,0.006110184267163277,6004153088.0,1908146176.0,gernet,87.0,21142920.0,0.0,,,1.0,256000.0,,,41.0,0.0,,,,
45.0,12007794176.0,,,,,,,2004615168.0,4.0,224.0,0.00497462647035718,12008306176.0,2004615168.0,gernet,87.0,21142920.0,0.0,,,1.0,512000.0,,,41.0,0.0,,,,
45.0,24015588352.0,,,,,,,2004615168.0,8.0,224.0,0.005624472908675671,24016612352.0,2004615168.0,gernet,87.0,21142920.0,0.0,,,1.0,1024000.0,,,41.0,0.0,,,,
45.0,48031176704.0,,,,,,,2178678784.0,16.0,224.0,0.0060784434899687784,48033224704.0,2178678784.0,gernet,87.0,21142920.0,0.0,,,1.0,2048000.0,,,41.0,0.0,,,,
45.0,96062353408.0,,,,,,,2514223104.0,32.0,224.0,0.010148685239255427,96066449408.0,2514223104.0,gernet,87.0,21142920.0,0.0,,,1.0,4096000.0,,,41.0,0.0,,,,
45.0,192124706816.0,,,,,,,3313238016.0,64.0,224.0,0.02060664277523756,192132898816.0,3313238016.0,gernet,87.0,21142920.0,0.0,,,1.0,8192000.0,,,41.0,0.0,,,,
45.0,384249413632.0,,,,,,,4321968128.0,128.0,224.0,0.03812700128182769,384265797632.0,4321968128.0,gernet,87.0,21142920.0,0.0,,,1.0,16384000.0,,,41.0,0.0,,,,
20.0,1813561344.0,,,1.0,512000.0,,,1769734144.0,1.0,224.0,0.0029743697494268428,1824033792.0,1769734144.0,resnet18,52.0,11689512.0,0.0,20.0,9934848.0,1.0,25600.0,,,9.0,0.0,1.0,0.0,,
20.0,3627122688.0,,,1.0,1024000.0,,,1811677184.0,2.0,224.0,0.0028645348735153674,3648067584.0,1811677184.0,resnet18,52.0,11689512.0,0.0,20.0,19869696.0,1.0,51200.0,,,9.0,0.0,1.0,0.0,,
20.0,7254245376.0,,,1.0,2048000.0,,,1882980352.0,4.0,224.0,0.002685939520597458,7296135168.0,1882980352.0,resnet18,52.0,11689512.0,0.0,20.0,39739392.0,1.0,102400.0,,,9.0,0.0,1.0,0.0,,
20.0,14508490752.0,,,1.0,4096000.0,,,1962672128.0,8.0,224.0,0.002947957348078489,14592270336.0,1962672128.0,resnet18,52.0,11689512.0,0.0,20.0,79478784.0,1.0,204800.0,,,9.0,0.0,1.0,0.0,,
20.0,29016981504.0,,,1.0,8192000.0,,,2067529728.0,16.0,224.0,0.002995585184544325,29184540672.0,2067529728.0,resnet18,52.0,11689512.0,0.0,20.0,158957568.0,1.0,409600.0,,,9.0,0.0,1.0,0.0,,
20.0,58033963008.0,,,1.0,16384000.0,,,2273050624.0,32.0,224.0,0.0053907295688986785,58369081344.0,2273050624.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,
20.0,116067926016.0,,,1.0,32768000.0,,,2684092416.0,64.0,224.0,0.009911976847797632,116738162688.0,2684092416.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,
20.0,232135852032.0,,,1.0,65536000.0,,,3512467456.0,128.0,224.0,0.018715504650026558,233476325376.0,3512467456.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,
5.0,655566528.0,2.0,0.0,3.0,58621952.0,,,1943797760.0,1.0,224.0,0.000896734558045864,714206912.0,1943797760.0,alexnet,21.0,61100840.0,0.0,,,1.0,18432.0,,,7.0,0.0,3.0,0.0,,
