latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,batch_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,in_channel,out_channel,kernel_size,stride,img_size
9.024403989315033e-05,1295777792.0,1295777792.0,331776.0,331776.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,2.0,14.0
4.025846719741821e-05,1274806272.0,1274806272.0,1557504.0,1557504.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,2.0,28.0
4.038400948047638e-05,1274806272.0,1274806272.0,6718464.0,6718464.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,2.0,56.0
4.062280058860779e-05,1295777792.0,1295777792.0,27878400.0,27878400.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,2.0,112.0
6.111897528171539e-05,1295777792.0,1295777792.0,113550336.0,113550336.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,2.0,224.0
3.965683281421661e-05,1274806272.0,1274806272.0,9216.0,9216.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,5.0,7.0
0.00011212415993213653,1274806272.0,1274806272.0,82944.0,82944.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,5.0,14.0
4.0411949157714844e-05,1274806272.0,1274806272.0,331776.0,331776.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,5.0,28.0
4.044361412525177e-05,1274806272.0,1274806272.0,1115136.0,1115136.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,5.0,56.0
4.0737167000770566e-05,1295777792.0,1295777792.0,4460544.0,4460544.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,5.0,112.0
6.012357771396637e-05,1295777792.0,1295777792.0,18662400.0,18662400.0,9248.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,32.0,3.0,5.0,224.0
4.0407106280326846e-05,1274806272.0,1274806272.0,100352.0,100352.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,7.0
3.951080143451691e-05,1274806272.0,1274806272.0,401408.0,401408.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,14.0
4.050768911838532e-05,1274806272.0,1274806272.0,1605632.0,1605632.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,28.0
3.6865100264549254e-05,1274806272.0,1274806272.0,6422528.0,6422528.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,56.0
6.045587360858917e-05,1295777792.0,1295777792.0,25690112.0,25690112.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,112.0
6.0623884201049806e-05,1295777792.0,1295777792.0,102760448.0,102760448.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,224.0
3.9365515112876893e-05,1274806272.0,1274806272.0,32768.0,32768.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,7.0
4.2866915464401245e-05,1274806272.0,1274806272.0,100352.0,100352.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,14.0
4.280209541320801e-05,1274806272.0,1274806272.0,401408.0,401408.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,28.0
4.047490656375885e-05,1274806272.0,1274806272.0,1605632.0,1605632.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,56.0
6.12109899520874e-05,1295777792.0,1295777792.0,6422528.0,6422528.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,112.0
6.011836230754852e-05,1295777792.0,1295777792.0,25690112.0,25690112.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,224.0
3.953874111175537e-05,1274806272.0,1274806272.0,8192.0,8192.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,7.0
4.3306127190589903e-05,1274806272.0,1274806272.0,18432.0,18432.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,14.0
4.0372461080551146e-05,1274806272.0,1274806272.0,73728.0,73728.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,28.0
4.040151834487915e-05,1274806272.0,1274806272.0,294912.0,294912.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,56.0
6.0585141181945803e-05,1295777792.0,1295777792.0,1083392.0,1083392.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,112.0
