latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,<class 'torch.nn.modules.conv.Conv2d'>_macs,img_size,in_channel,kernel_size,out_channel,stride
6.362795829772949e-05,1310457856.0,1310457856.0,1073741824.0,1073741824.0,0.0,1049600.0,0.0,feedforward,1.0,bsh,"(2, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001029931008815,1331429376.0,1331429376.0,2147483648.0,2147483648.0,0.0,2099200.0,0.0,feedforward,2.0,bsh,"(2, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001791588962078,1331429376.0,1331429376.0,4294967296.0,4294967296.0,0.0,4198400.0,0.0,feedforward,4.0,bsh,"(2, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003650974482297,1335623680.0,1335623680.0,8589934592.0,8589934592.0,0.0,8396800.0,0.0,feedforward,8.0,bsh,"(2, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006991930305957,1356595200.0,1356595200.0,17179869184.0,17179869184.0,0.0,16793600.0,0.0,feedforward,16.0,bsh,"(2, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.667060613632202e-05,1394343936.0,1394343936.0,4294967296.0,4294967296.0,0.0,4196352.0,0.0,feedforward,1.0,bsh,"(2, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.500645101070404e-05,1427898368.0,1427898368.0,8589934592.0,8589934592.0,0.0,8392704.0,0.0,feedforward,2.0,bsh,"(2, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001647531986236,1406926848.0,1406926848.0,17179869184.0,17179869184.0,0.0,16785408.0,0.0,feedforward,4.0,bsh,"(2, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002903010696172,1524367360.0,1524367360.0,34359738368.0,34359738368.0,0.0,33570816.0,0.0,feedforward,8.0,bsh,"(2, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006188478320837,1587281920.0,1587281920.0,68719476736.0,68719476736.0,0.0,67141632.0,0.0,feedforward,16.0,bsh,"(2, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.694404244422912e-05,1625030656.0,1625030656.0,9663676416.0,9663676416.0,0.0,9440256.0,0.0,feedforward,1.0,bsh,"(2, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.531006217002868e-05,1700528128.0,1700528128.0,19327352832.0,19327352832.0,0.0,18880512.0,0.0,feedforward,2.0,bsh,"(2, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001650195568799,1700528128.0,1700528128.0,38654705664.0,38654705664.0,0.0,37761024.0,0.0,feedforward,4.0,bsh,"(2, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002879969775676,1763442688.0,1763442688.0,77309411328.0,77309411328.0,0.0,75522048.0,0.0,feedforward,8.0,bsh,"(2, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0005818948149681,1914437632.0,1914437632.0,154618822656.0,154618822656.0,0.0,151044096.0,0.0,feedforward,16.0,bsh,"(2, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.705133080482483e-05,1994129408.0,1994129408.0,17179869184.0,17179869184.0,0.0,16781312.0,0.0,feedforward,1.0,bsh,"(2, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.965337812900545e-05,2128347136.0,2128347136.0,34359738368.0,34359738368.0,0.0,33562624.0,0.0,feedforward,2.0,bsh,"(2, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001763842999935,2145124352.0,2145124352.0,68719476736.0,68719476736.0,0.0,67125248.0,0.0,feedforward,4.0,bsh,"(2, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002901945263147,2128347136.0,2128347136.0,137438953472.0,137438953472.0,0.0,134250496.0,0.0,feedforward,8.0,bsh,"(2, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0005990583449602,2413559808.0,2413559808.0,274877906944.0,274877906944.0,0.0,268500992.0,0.0,feedforward,16.0,bsh,"(2, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.7292763590812686e-05,2346450944.0,2346450944.0,4.0,4.0,0.0,2.0,0.0,feedforward,1.0,bsh,"(4, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.661973893642425e-05,2346450944.0,2346450944.0,8.0,8.0,0.0,4.0,0.0,feedforward,2.0,bsh,"(4, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001227490603923,2346450944.0,2346450944.0,16.0,16.0,0.0,8.0,0.0,feedforward,4.0,bsh,"(4, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002378907054662,1272709120.0,1272709120.0,32.0,32.0,0.0,16.0,0.0,feedforward,8.0,bsh,"(4, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004406776279211,1272709120.0,1272709120.0,64.0,64.0,0.0,32.0,0.0,feedforward,16.0,bsh,"(4, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.698095679283142e-05,1272709120.0,1272709120.0,16.0,16.0,0.0,6.0,0.0,feedforward,1.0,bsh,"(4, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.735287606716157e-05,1272709120.0,1272709120.0,32.0,32.0,0.0,12.0,0.0,feedforward,2.0,bsh,"(4, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001217622309923,1272709120.0,1272709120.0,64.0,64.0,0.0,24.0,0.0,feedforward,4.0,bsh,"(4, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002339981496334,1272709120.0,1272709120.0,128.0,128.0,0.0,48.0,0.0,feedforward,8.0,bsh,"(4, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004545010626316,1272709120.0,1272709120.0,256.0,256.0,0.0,96.0,0.0,feedforward,16.0,bsh,"(4, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.698579967021942e-05,1272709120.0,1272709120.0,64.0,64.0,0.0,20.0,0.0,feedforward,1.0,bsh,"(4, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.723105907440186e-05,1272709120.0,1272709120.0,128.0,128.0,0.0,40.0,0.0,feedforward,2.0,bsh,"(4, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001228041946887,1272709120.0,1272709120.0,256.0,256.0,0.0,80.0,0.0,feedforward,4.0,bsh,"(4, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002404812723398,1272709120.0,1272709120.0,512.0,512.0,0.0,160.0,0.0,feedforward,8.0,bsh,"(4, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004587419331073,1272709120.0,1272709120.0,1024.0,1024.0,0.0,320.0,0.0,feedforward,16.0,bsh,"(4, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.710873425006866e-05,1272709120.0,1272709120.0,256.0,256.0,0.0,72.0,0.0,feedforward,1.0,bsh,"(4, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.671138107776642e-05,1272709120.0,1272709120.0,512.0,512.0,0.0,144.0,0.0,feedforward,2.0,bsh,"(4, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001224175095558,1272709120.0,1272709120.0,1024.0,1024.0,0.0,288.0,0.0,feedforward,4.0,bsh,"(4, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002265695482492,1272709120.0,1272709120.0,2048.0,2048.0,0.0,576.0,0.0,feedforward,8.0,bsh,"(4, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004512391984462,1272709120.0,1272709120.0,4096.0,4096.0,0.0,1152.0,0.0,feedforward,16.0,bsh,"(4, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.734156489372253e-05,1272709120.0,1272709120.0,1024.0,1024.0,0.0,272.0,0.0,feedforward,1.0,bsh,"(4, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.664879620075226e-05,1272709120.0,1272709120.0,2048.0,2048.0,0.0,544.0,0.0,feedforward,2.0,bsh,"(4, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001232624053955,1272709120.0,1272709120.0,4096.0,4096.0,0.0,1088.0,0.0,feedforward,4.0,bsh,"(4, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002335797995328,1272709120.0,1272709120.0,8192.0,8192.0,0.0,2176.0,0.0,feedforward,8.0,bsh,"(4, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004422958940267,1272709120.0,1272709120.0,16384.0,16384.0,0.0,4352.0,0.0,feedforward,16.0,bsh,"(4, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.7019327282905576e-05,1272709120.0,1272709120.0,4096.0,4096.0,0.0,1056.0,0.0,feedforward,1.0,bsh,"(4, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.685629487037658e-05,1272709120.0,1272709120.0,8192.0,8192.0,0.0,2112.0,0.0,feedforward,2.0,bsh,"(4, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001236859709024,1272709120.0,1272709120.0,16384.0,16384.0,0.0,4224.0,0.0,feedforward,4.0,bsh,"(4, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002289697527885,1272709120.0,1272709120.0,32768.0,32768.0,0.0,8448.0,0.0,feedforward,8.0,bsh,"(4, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000437781214714,1272709120.0,1272709120.0,65536.0,65536.0,0.0,16896.0,0.0,feedforward,16.0,bsh,"(4, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.690458834171295e-05,1272709120.0,1272709120.0,16384.0,16384.0,0.0,4160.0,0.0,feedforward,1.0,bsh,"(4, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.814226508140564e-05,1272709120.0,1272709120.0,32768.0,32768.0,0.0,8320.0,0.0,feedforward,2.0,bsh,"(4, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001283090561628,1272709120.0,1272709120.0,65536.0,65536.0,0.0,16640.0,0.0,feedforward,4.0,bsh,"(4, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002325724810361,1272709120.0,1272709120.0,131072.0,131072.0,0.0,33280.0,0.0,feedforward,8.0,bsh,"(4, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000436120852828,1272709120.0,1272709120.0,262144.0,262144.0,0.0,66560.0,0.0,feedforward,16.0,bsh,"(4, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.682710230350495e-05,1272709120.0,1272709120.0,262144.0,262144.0,0.0,65792.0,0.0,feedforward,1.0,bsh,"(4, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.694793701171875e-05,1272709120.0,1272709120.0,524288.0,524288.0,0.0,131584.0,0.0,feedforward,2.0,bsh,"(4, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001302063465118,1272709120.0,1272709120.0,1048576.0,1048576.0,0.0,263168.0,0.0,feedforward,4.0,bsh,"(4, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000229150429368,1274806272.0,1274806272.0,2097152.0,2097152.0,0.0,526336.0,0.0,feedforward,8.0,bsh,"(4, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004485238343477,1276903424.0,1276903424.0,4194304.0,4194304.0,0.0,1052672.0,0.0,feedforward,16.0,bsh,"(4, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.76533716917038e-05,1276903424.0,1276903424.0,1048576.0,1048576.0,0.0,262656.0,0.0,feedforward,1.0,bsh,"(4, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.761699914932251e-05,1279000576.0,1279000576.0,2097152.0,2097152.0,0.0,525312.0,0.0,feedforward,2.0,bsh,"(4, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001263409852981,1279000576.0,1279000576.0,4194304.0,4194304.0,0.0,1050624.0,0.0,feedforward,4.0,bsh,"(4, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002267859876155,1285292032.0,1285292032.0,8388608.0,8388608.0,0.0,2101248.0,0.0,feedforward,8.0,bsh,"(4, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004414718598127,1289486336.0,1289486336.0,16777216.0,16777216.0,0.0,4202496.0,0.0,feedforward,16.0,bsh,"(4, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.538927555084228e-05,1310457856.0,1310457856.0,4194304.0,4194304.0,0.0,1049600.0,0.0,feedforward,1.0,bsh,"(4, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001111604273319,1310457856.0,1310457856.0,8388608.0,8388608.0,0.0,2099200.0,0.0,feedforward,2.0,bsh,"(4, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002124041318893,1310457856.0,1310457856.0,16777216.0,16777216.0,0.0,4198400.0,0.0,feedforward,4.0,bsh,"(4, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003716953098773,1335623680.0,1335623680.0,33554432.0,33554432.0,0.0,8396800.0,0.0,feedforward,8.0,bsh,"(4, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0007167343050241,1356595200.0,1356595200.0,67108864.0,67108864.0,0.0,16793600.0,0.0,feedforward,16.0,bsh,"(4, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.226040422916413e-05,1356595200.0,1356595200.0,16777216.0,16777216.0,0.0,4196352.0,0.0,feedforward,1.0,bsh,"(4, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001110687851905,1390149632.0,1390149632.0,33554432.0,33554432.0,0.0,8392704.0,0.0,feedforward,2.0,bsh,"(4, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001810122281312,1390149632.0,1390149632.0,67108864.0,67108864.0,0.0,16785408.0,0.0,feedforward,4.0,bsh,"(4, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003629617393016,1482424320.0,1482424320.0,134217728.0,134217728.0,0.0,33570816.0,0.0,feedforward,8.0,bsh,"(4, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0007044408470392,1549533184.0,1549533184.0,268435456.0,268435456.0,0.0,67141632.0,0.0,feedforward,16.0,bsh,"(4, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.470270454883575e-05,1587281920.0,1587281920.0,37748736.0,37748736.0,0.0,9440256.0,0.0,feedforward,1.0,bsh,"(4, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000107068568468,1662779392.0,1662779392.0,75497472.0,75497472.0,0.0,18880512.0,0.0,feedforward,2.0,bsh,"(4, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002066493034362,1700528128.0,1700528128.0,150994944.0,150994944.0,0.0,37761024.0,0.0,feedforward,4.0,bsh,"(4, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003611084073781,1725693952.0,1725693952.0,301989888.0,301989888.0,0.0,75522048.0,0.0,feedforward,8.0,bsh,"(4, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006674263626337,1876688896.0,1876688896.0,603979776.0,603979776.0,0.0,151044096.0,0.0,feedforward,16.0,bsh,"(4, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.269104778766632e-05,1943797760.0,1943797760.0,67108864.0,67108864.0,0.0,16781312.0,0.0,feedforward,1.0,bsh,"(4, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000105894356966,2078015488.0,2078015488.0,134217728.0,134217728.0,0.0,33562624.0,0.0,feedforward,2.0,bsh,"(4, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001862540841102,2145124352.0,2145124352.0,268435456.0,268435456.0,0.0,67125248.0,0.0,feedforward,4.0,bsh,"(4, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003502983599901,2078015488.0,2078015488.0,536870912.0,536870912.0,0.0,134250496.0,0.0,feedforward,8.0,bsh,"(4, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006973750889301,2346450944.0,2346450944.0,1073741824.0,1073741824.0,0.0,268500992.0,0.0,feedforward,16.0,bsh,"(4, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.695599734783172e-05,2346450944.0,2346450944.0,8.0,8.0,0.0,2.0,0.0,feedforward,1.0,bsh,"(4, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.616227328777313e-05,2346450944.0,2346450944.0,16.0,16.0,0.0,4.0,0.0,feedforward,2.0,bsh,"(4, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001271203160285,2346450944.0,2346450944.0,32.0,32.0,0.0,8.0,0.0,feedforward,4.0,bsh,"(4, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000227428972721,1272709120.0,1272709120.0,64.0,64.0,0.0,16.0,0.0,feedforward,8.0,bsh,"(4, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004413437098264,1272709120.0,1272709120.0,128.0,128.0,0.0,32.0,0.0,feedforward,16.0,bsh,"(4, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.905780613422394e-05,1272709120.0,1272709120.0,32.0,32.0,0.0,6.0,0.0,feedforward,1.0,bsh,"(4, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
7.017552852630615e-05,1272709120.0,1272709120.0,64.0,64.0,0.0,12.0,0.0,feedforward,2.0,bsh,"(4, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001225270330905,1272709120.0,1272709120.0,128.0,128.0,0.0,24.0,0.0,feedforward,4.0,bsh,"(4, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002438496798276,1272709120.0,1272709120.0,256.0,256.0,0.0,48.0,0.0,feedforward,8.0,bsh,"(4, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000446444004774,1272709120.0,1272709120.0,512.0,512.0,0.0,96.0,0.0,feedforward,16.0,bsh,"(4, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.711208701133728e-05,1272709120.0,1272709120.0,128.0,128.0,0.0,20.0,0.0,feedforward,1.0,bsh,"(4, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.729066371917725e-05,1272709120.0,1272709120.0,256.0,256.0,0.0,40.0,0.0,feedforward,2.0,bsh,"(4, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001273844391107,1272709120.0,1272709120.0,512.0,512.0,0.0,80.0,0.0,feedforward,4.0,bsh,"(4, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002289127558469,1272709120.0,1272709120.0,1024.0,1024.0,0.0,160.0,0.0,feedforward,8.0,bsh,"(4, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004455681890249,1272709120.0,1272709120.0,2048.0,2048.0,0.0,320.0,0.0,feedforward,16.0,bsh,"(4, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.821961581707001e-05,1272709120.0,1272709120.0,512.0,512.0,0.0,72.0,0.0,feedforward,1.0,bsh,"(4, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.902143359184265e-05,1272709120.0,1272709120.0,1024.0,1024.0,0.0,144.0,0.0,feedforward,2.0,bsh,"(4, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001237303018569,1272709120.0,1272709120.0,2048.0,2048.0,0.0,288.0,0.0,feedforward,4.0,bsh,"(4, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002221435308456,1272709120.0,1272709120.0,4096.0,4096.0,0.0,576.0,0.0,feedforward,8.0,bsh,"(4, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004464633762836,1272709120.0,1272709120.0,8192.0,8192.0,0.0,1152.0,0.0,feedforward,16.0,bsh,"(4, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.753527998924255e-05,1272709120.0,1272709120.0,2048.0,2048.0,0.0,272.0,0.0,feedforward,1.0,bsh,"(4, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.70459121465683e-05,1272709120.0,1272709120.0,4096.0,4096.0,0.0,544.0,0.0,feedforward,2.0,bsh,"(4, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001237399876117,1272709120.0,1272709120.0,8192.0,8192.0,0.0,1088.0,0.0,feedforward,4.0,bsh,"(4, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002214793115854,1272709120.0,1272709120.0,16384.0,16384.0,0.0,2176.0,0.0,feedforward,8.0,bsh,"(4, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004493810236454,1272709120.0,1272709120.0,32768.0,32768.0,0.0,4352.0,0.0,feedforward,16.0,bsh,"(4, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.696940839290619e-05,1272709120.0,1272709120.0,8192.0,8192.0,0.0,1056.0,0.0,feedforward,1.0,bsh,"(4, 2, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.700344383716583e-05,1272709120.0,1272709120.0,16384.0,16384.0,0.0,2112.0,0.0,feedforward,2.0,bsh,"(4, 2, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001229390501976,1272709120.0,1272709120.0,32768.0,32768.0,0.0,4224.0,0.0,feedforward,4.0,bsh,"(4, 2, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002395499497652,1272709120.0,1272709120.0,65536.0,65536.0,0.0,8448.0,0.0,feedforward,8.0,bsh,"(4, 2, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004431162029504,1272709120.0,1272709120.0,131072.0,131072.0,0.0,16896.0,0.0,feedforward,16.0,bsh,"(4, 2, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.7344545125961305e-05,1272709120.0,1272709120.0,32768.0,32768.0,0.0,4160.0,0.0,feedforward,1.0,bsh,"(4, 2, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.678290665149689e-05,1272709120.0,1272709120.0,65536.0,65536.0,0.0,8320.0,0.0,feedforward,2.0,bsh,"(4, 2, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001220095902681,1272709120.0,1272709120.0,131072.0,131072.0,0.0,16640.0,0.0,feedforward,4.0,bsh,"(4, 2, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002430483698844,1272709120.0,1272709120.0,262144.0,262144.0,0.0,33280.0,0.0,feedforward,8.0,bsh,"(4, 2, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004403728991746,1272709120.0,1272709120.0,524288.0,524288.0,0.0,66560.0,0.0,feedforward,16.0,bsh,"(4, 2, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.7876144051551816e-05,1272709120.0,1272709120.0,524288.0,524288.0,0.0,65792.0,0.0,feedforward,1.0,bsh,"(4, 2, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.76669180393219e-05,1272709120.0,1272709120.0,1048576.0,1048576.0,0.0,131584.0,0.0,feedforward,2.0,bsh,"(4, 2, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001271553337574,1272709120.0,1272709120.0,2097152.0,2097152.0,0.0,263168.0,0.0,feedforward,4.0,bsh,"(4, 2, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002381578087806,1274806272.0,1274806272.0,4194304.0,4194304.0,0.0,526336.0,0.0,feedforward,8.0,bsh,"(4, 2, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004457775503396,1276903424.0,1276903424.0,8388608.0,8388608.0,0.0,1052672.0,0.0,feedforward,16.0,bsh,"(4, 2, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.22565096616745e-05,1276903424.0,1276903424.0,2097152.0,2097152.0,0.0,262656.0,0.0,feedforward,1.0,bsh,"(4, 2, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.515918791294096e-05,1279000576.0,1279000576.0,4194304.0,4194304.0,0.0,525312.0,0.0,feedforward,2.0,bsh,"(4, 2, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001623567193746,1279000576.0,1279000576.0,8388608.0,8388608.0,0.0,1050624.0,0.0,feedforward,4.0,bsh,"(4, 2, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002977352589368,1285292032.0,1285292032.0,16777216.0,16777216.0,0.0,2101248.0,0.0,feedforward,8.0,bsh,"(4, 2, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0005505520850419,1289486336.0,1289486336.0,33554432.0,33554432.0,0.0,4202496.0,0.0,feedforward,16.0,bsh,"(4, 2, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.47183507680893e-05,1310457856.0,1310457856.0,8388608.0,8388608.0,0.0,1049600.0,0.0,feedforward,1.0,bsh,"(4, 2, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001205369830131,1310457856.0,1310457856.0,16777216.0,16777216.0,0.0,2099200.0,0.0,feedforward,2.0,bsh,"(4, 2, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000217655673623,1310457856.0,1310457856.0,33554432.0,33554432.0,0.0,4198400.0,0.0,feedforward,4.0,bsh,"(4, 2, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003461889922618,1335623680.0,1335623680.0,67108864.0,67108864.0,0.0,8396800.0,0.0,feedforward,8.0,bsh,"(4, 2, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006817869842052,1356595200.0,1356595200.0,134217728.0,134217728.0,0.0,16793600.0,0.0,feedforward,16.0,bsh,"(4, 2, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.028264760971069e-05,1356595200.0,1356595200.0,33554432.0,33554432.0,0.0,4196352.0,0.0,feedforward,1.0,bsh,"(4, 2, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001055222004652,1390149632.0,1390149632.0,67108864.0,67108864.0,0.0,8392704.0,0.0,feedforward,2.0,bsh,"(4, 2, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002046905457973,1390149632.0,1390149632.0,134217728.0,134217728.0,0.0,16785408.0,0.0,feedforward,4.0,bsh,"(4, 2, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003634832799434,1482424320.0,1482424320.0,268435456.0,268435456.0,0.0,33570816.0,0.0,feedforward,8.0,bsh,"(4, 2, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006861343979835,1549533184.0,1549533184.0,536870912.0,536870912.0,0.0,67141632.0,0.0,feedforward,16.0,bsh,"(4, 2, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.267577409744263e-05,1587281920.0,1587281920.0,75497472.0,75497472.0,0.0,9440256.0,0.0,feedforward,1.0,bsh,"(4, 2, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
