latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,batch_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn
5.5641680955886844e-05,3593.16015625,3593.16015625,8192.0,8192.0,0.0,8320.0,0.0,feedforward,2.0,bsh,"(1, 1, 64)",1.0,0.0,0.0,0.0,0.0,,relu
7.922612130641937e-05,3593.16015625,3593.16015625,16384.0,16384.0,0.0,16640.0,0.0,feedforward,4.0,bsh,"(1, 1, 64)",1.0,0.0,0.0,0.0,0.0,,relu
0.00013791769742965698,3593.16015625,3593.16015625,32768.0,32768.0,0.0,33280.0,0.0,feedforward,8.0,bsh,"(1, 1, 64)",1.0,0.0,0.0,0.0,0.0,,relu
0.00024559907615184784,3593.16015625,3593.16015625,65536.0,65536.0,0.0,66560.0,0.0,feedforward,16.0,bsh,"(1, 1, 64)",1.0,0.0,0.0,0.0,0.0,,relu
3.276355564594269e-05,3593.16015625,3593.16015625,65536.0,65536.0,0.0,65792.0,0.0,feedforward,1.0,bsh,"(1, 1, 256)",1.0,0.0,0.0,0.0,0.0,,relu
5.817599594593048e-05,3593.33984375,3593.33984375,131072.0,131072.0,0.0,131584.0,0.0,feedforward,2.0,bsh,"(1, 1, 256)",1.0,0.0,0.0,0.0,0.0,,relu
0.0001185588538646698,3593.8359375,3593.8359375,262144.0,262144.0,0.0,263168.0,0.0,feedforward,4.0,bsh,"(1, 1, 256)",1.0,0.0,0.0,0.0,0.0,,relu
0.000342540442943573,3595.3359375,3595.3359375,524288.0,524288.0,0.0,526336.0,0.0,feedforward,8.0,bsh,"(1, 1, 256)",1.0,0.0,0.0,0.0,0.0,,relu
0.00043077878654003144,3599.08984375,3599.08984375,1048576.0,1048576.0,0.0,1052672.0,0.0,feedforward,16.0,bsh,"(1, 1, 256)",1.0,0.0,0.0,0.0,0.0,,relu
6.892010569572448e-05,3599.59375,3599.59375,262144.0,262144.0,0.0,262656.0,0.0,feedforward,1.0,bsh,"(1, 1, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.0001650393009185791,3600.734375,3600.734375,524288.0,524288.0,0.0,525312.0,0.0,feedforward,2.0,bsh,"(1, 1, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.0003167245537042618,3601.0,3601.0,1048576.0,1048576.0,0.0,1050624.0,0.0,feedforward,4.0,bsh,"(1, 1, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.0005458727478981018,3605.99609375,3605.99609375,2097152.0,2097152.0,0.0,2101248.0,0.0,feedforward,8.0,bsh,"(1, 1, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.0011494658887386323,3621.0,3621.0,4194304.0,4194304.0,0.0,4202496.0,0.0,feedforward,16.0,bsh,"(1, 1, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.00021738074719905852,3621.0,3621.0,1048576.0,1048576.0,0.0,1049600.0,0.0,feedforward,1.0,bsh,"(1, 1, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.00046643279492855074,3625.0,3625.0,2097152.0,2097152.0,0.0,2099200.0,0.0,feedforward,2.0,bsh,"(1, 1, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.0009353466331958771,3633.0,3633.0,4194304.0,4194304.0,0.0,4198400.0,0.0,feedforward,4.0,bsh,"(1, 1, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.0021118734031915663,3657.0,3657.0,8388608.0,8388608.0,0.0,8396800.0,0.0,feedforward,8.0,bsh,"(1, 1, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.005084025487303734,3709.0,3709.0,16777216.0,16777216.0,0.0,16793600.0,0.0,feedforward,16.0,bsh,"(1, 1, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.0008222706615924835,3709.0,3709.0,4194304.0,4194304.0,0.0,4196352.0,0.0,feedforward,1.0,bsh,"(1, 1, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.0018557798117399215,3741.0,3741.0,8388608.0,8388608.0,0.0,8392704.0,0.0,feedforward,2.0,bsh,"(1, 1, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.005002879723906517,3741.0,3741.0,16777216.0,16777216.0,0.0,16785408.0,0.0,feedforward,4.0,bsh,"(1, 1, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.00914241373538971,3829.0,3829.0,33554432.0,33554432.0,0.0,33570816.0,0.0,feedforward,8.0,bsh,"(1, 1, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.018519142270088197,4085.0,4085.0,67108864.0,67108864.0,0.0,67141632.0,0.0,feedforward,16.0,bsh,"(1, 1, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.0022933024913072584,4085.0,4085.0,9437184.0,9437184.0,0.0,9440256.0,0.0,feedforward,1.0,bsh,"(1, 1, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.005282143130898476,4085.0,4085.0,18874368.0,18874368.0,0.0,18880512.0,0.0,feedforward,2.0,bsh,"(1, 1, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.010315140336751938,3985.13671875,3985.13671875,37748736.0,37748736.0,0.0,37761024.0,0.0,feedforward,4.0,bsh,"(1, 1, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.020691102370619774,4237.1640625,4237.1640625,75497472.0,75497472.0,0.0,75522048.0,0.0,feedforward,8.0,bsh,"(1, 1, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.04235932230949402,4417.18359375,4417.18359375,150994944.0,150994944.0,0.0,151044096.0,0.0,feedforward,16.0,bsh,"(1, 1, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.005083521828055382,4417.18359375,4417.18359375,16777216.0,16777216.0,0.0,16781312.0,0.0,feedforward,1.0,bsh,"(1, 1, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
0.00881662406027317,4545.19140625,4545.19140625,33554432.0,33554432.0,0.0,33562624.0,0.0,feedforward,2.0,bsh,"(1, 1, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
0.018512412160634994,4069.13671875,4069.13671875,67108864.0,67108864.0,0.0,67125248.0,0.0,feedforward,4.0,bsh,"(1, 1, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
