latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,batch_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,in_channel,out_channel,kernel_size,stride,img_size
3.9322301745414734e-05,1274806272.0,1274806272.0,1605632.0,1605632.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,28.0
4.060231149196625e-05,1274806272.0,1274806272.0,6422528.0,6422528.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,56.0
6.009824573993683e-05,1295777792.0,1295777792.0,25690112.0,25690112.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,112.0
5.877315998077392e-05,1295777792.0,1295777792.0,102760448.0,102760448.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,1.0,224.0
3.897771239280701e-05,1274806272.0,1274806272.0,32768.0,32768.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,7.0
4.2259320616722106e-05,1274806272.0,1274806272.0,100352.0,100352.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,14.0
3.999285399913788e-05,1274806272.0,1274806272.0,401408.0,401408.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,28.0
3.90075147151947e-05,1274806272.0,1274806272.0,1605632.0,1605632.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,56.0
5.866885185241699e-05,1295777792.0,1295777792.0,6422528.0,6422528.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,112.0
5.877353250980377e-05,1295777792.0,1295777792.0,25690112.0,25690112.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,2.0,224.0
3.918074071407318e-05,1274806272.0,1274806272.0,8192.0,8192.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,7.0
4.21714037656784e-05,1274806272.0,1274806272.0,18432.0,18432.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,14.0
4.089735448360443e-05,1274806272.0,1274806272.0,73728.0,73728.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,28.0
3.9296969771385196e-05,1274806272.0,1274806272.0,294912.0,294912.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,56.0
5.948841571807861e-05,1295777792.0,1295777792.0,1083392.0,1083392.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,112.0
5.8018416166305545e-05,1295777792.0,1295777792.0,4147200.0,4147200.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,224.0
3.97462397813797e-05,1274806272.0,1274806272.0,460800.0,460800.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,7.0
4.326365888118744e-05,1274806272.0,1274806272.0,2654208.0,2654208.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,14.0
3.979131579399109e-05,1274806272.0,1274806272.0,12460032.0,12460032.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,28.0
3.950148820877075e-05,1274806272.0,1274806272.0,53747712.0,53747712.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,56.0
5.6527554988861084e-05,1295777792.0,1295777792.0,223027200.0,223027200.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,112.0
5.690380930900574e-05,1295777792.0,1295777792.0,908402688.0,908402688.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,224.0
3.932639956474304e-05,1274806272.0,1274806272.0,165888.0,165888.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,7.0
4.246644675731659e-05,1274806272.0,1274806272.0,663552.0,663552.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,14.0
3.9033591747283936e-05,1274806272.0,1274806272.0,3115008.0,3115008.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,28.0
3.9779394865036013e-05,1274806272.0,1274806272.0,13436928.0,13436928.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,56.0
3.9136409759521486e-05,1295777792.0,1295777792.0,55756800.0,55756800.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,112.0
5.890950560569763e-05,1295777792.0,1295777792.0,227100672.0,227100672.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,224.0
3.792494535446167e-05,1274806272.0,1274806272.0,18432.0,18432.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,5.0,7.0
4.2248889803886415e-05,1274806272.0,1274806272.0,165888.0,165888.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,5.0,14.0
3.924258053302765e-05,1274806272.0,1274806272.0,663552.0,663552.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,5.0,28.0
4.0782615542411804e-05,1274806272.0,1274806272.0,2230272.0,2230272.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,5.0,56.0
3.919936716556549e-05,1295777792.0,1295777792.0,8921088.0,8921088.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,5.0,112.0
5.911886692047119e-05,1295777792.0,1295777792.0,37324800.0,37324800.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,5.0,224.0
3.944635391235351e-05,1274806272.0,1274806272.0,200704.0,200704.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,1.0,7.0
4.244409501552582e-05,1274806272.0,1274806272.0,802816.0,802816.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,1.0,14.0
0.00013501159846782685,1274806272.0,1274806272.0,3211264.0,3211264.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,1.0,28.0
