accelerator,avg_memory,batch_size,device,macs,max_memory,mean,model,requires_grad,sequence_length,total_params,trainable_params
0,354.813368055556,1,laptop_cpu,5442699264,354.84375,0.186525551,albert,0,64,11683584,0
0,372.068229166667,1,laptop_cpu,10884808704,372.109375,0.336422368000001,albert,0,128,11683584,0
0,382.077473958333,1,laptop_cpu,21769027584,385.546875,0.673836369100002,albert,0,256,11683584,0
0,412.199652777778,1,laptop_cpu,43537465344,432.48046875,1.5053209775,albert,0,512,11683584,0
0,1518.56467013889,1,laptop_cpu,43487133696,1551.78515625,1.4993507608,longformer,0,1,148659456,0
0,1166.80078125,1,laptop_cpu,43487133696,1166.80078125,1.5105453207,longformer,0,2,148659456,0
0,1166.87109375,1,laptop_cpu,43487133696,1166.87109375,1.50953000515,longformer,0,4,148659456,0
0,1166.94140625,1,laptop_cpu,43487133696,1166.94140625,1.51260122855,longformer,0,8,148659456,0
0,1167.00390625,1,laptop_cpu,43487133696,1167.00390625,1.47746915045,longformer,0,16,148659456,0
0,1167.07421875,1,laptop_cpu,43487133696,1167.07421875,1.48253987545,longformer,0,32,148659456,0
0,1167.08984375,1,laptop_cpu,43487133696,1167.08984375,1.51025025325,longformer,0,64,148659456,0
0,1167.08984375,1,laptop_cpu,43487133696,1167.08984375,1.51254270925,longformer,0,128,148659456,0
0,1167.08984375,1,laptop_cpu,43487133696,1167.08984375,1.52148991035,longformer,0,256,148659456,0
0,1167.08984375,1,laptop_cpu,43487133696,1167.08984375,1.54519208515,longformer,0,512,148659456,0
0,540.640625,1,laptop_cpu,20250624,540.640625,0.017995747200001,mobile_bert,0,1,24581888,0
0,543.20390625,1,laptop_cpu,40501248,543.20703125,0.022894457349997,mobile_bert,0,2,24581888,0
0,543.65859375,1,laptop_cpu,81002496,543.66796875,0.023411681300002,mobile_bert,0,4,24581888,0
0,544.05625,1,laptop_cpu,162004992,544.15625,0.026002318900004,mobile_bert,0,8,24581888,0
0,544.669270833333,1,laptop_cpu,324009984,544.71484375,0.029585191249998,mobile_bert,0,16,24581888,0
0,545.561197916667,1,laptop_cpu,648019968,545.61328125,0.039464094499999,mobile_bert,0,32,24581888,0
0,547.037388392857,1,laptop_cpu,1296039936,547.11328125,0.058623409600006,mobile_bert,0,64,24581888,0
0,550.1787109375,1,laptop_cpu,2592079872,550.23046875,0.099315098250003,mobile_bert,0,128,24581888,0
0,556.183268229167,1,laptop_cpu,5184159744,557.41796875,0.193604697900003,mobile_bert,0,256,24581888,0
